smiles,pchembl,n_meas,spread,molecule_chembl_id,scaffold
O=C1NC(=O)c2ccc(Br)cc2/C1=C/NCc1cc[nH]c(=O)c1,5.57,1,0.0,CHEMBL449818,O=C1NC(=O)c2ccccc2/C1=C/NCc1cc[nH]c(=O)c1
COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(F)c(-c2cnc3ccccn23)n1,5.57,1,0.0,CHEMBL1809193,c1ccn2c(-c3ccnc(Nc4ccc(N5CCNCC5)cc4)n3)cnc2c1
CNCC(=O)N1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)CC1,5.57,1,0.0,CHEMBL393861,c1ccc2c(-c3ccnc(NC4CCNCC4)n3)c[nH]c2c1
CNc1nccc(-n2ccc3ccc(C#N)cc32)n1,5.57,1,0.0,CHEMBL2348182,c1ccc2c(c1)ccn2-c1ccncn1
C[C@@H]1CN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CCN1C,5.57,2,0.47999999999999954,CHEMBL4112645,O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(N4CCNCC4)cn3)nc12
CC(C)n1cnc2c(NCc3nc4ccc(F)c(F)c4[nH]3)nc(N3CCCC[C@H]3CCO)nc21,5.57,2,0.0,CHEMBL5188909,c1ccc2[nH]c(CNc3nc(N4CCCCC4)nc4[nH]cnc34)nc2c1
CC(=O)Nc1cccc(-c2ccc(C(N)=O)c3[nH]c4cc(C(=O)N5CCN(C)CC5)ccc4c23)c1C,5.57,1,0.0,CHEMBL3621515,O=C(c1ccc2c(c1)[nH]c1cccc(-c3ccccc3)c12)N1CCNCC1
C[C@@H]1CN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CCN1,5.5649999999999995,2,0.20999999999999996,CHEMBL4111196,O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(N4CCNCC4)cn3)nc12
CCN(CC)C1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCC3)CNC5=O)nc2)CC1,5.5649999999999995,2,0.4500000000000002,CHEMBL3966804,O=C1NCC2(CCCC2)n2c1cc1cnc(Nc3ccc(N4CCCCC4)cn3)nc12
CC(Oc1cc(-c2cc(-c3ccc(CN(C)C)cc3)cnc2N)ccc1C(N)=O)c1ccccc1C(F)(F)F,5.56,1,0.0,CHEMBL2042031,c1ccc(COc2cccc(-c3cncc(-c4ccccc4)c3)c2)cc1
O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cc(F)cc13)CN(C(=O)N1CCCCC1)CC2,5.55,1,0.0,CHEMBL362558,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCCCC1)CC2
CCN(CC)C1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)C1,5.55,2,0.08000000000000007,CHEMBL3899618,O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(N4CCCC4)cn3)nc12
COc1ccc(-c2nc3c(NCCCNC(=O)C4CCCC4)c(Br)cnc3[nH]2)cc1,5.55,2,0.0,CHEMBL2011936,O=C(NCCCNc1ccnc2[nH]c(-c3ccccc3)nc12)C1CCCC1
Cc1nn(-c2ccc(Cl)cc2Cl)c2c1c1c(c3cccn32)C(=O)NC1=O,5.55,1,0.0,CHEMBL3110144,O=C1NC(=O)c2c1c1cnn(-c3ccccc3)c1n1cccc21
O=C1NCC2(CCCC2)n2c1cc1cnc(Nc3ccc(N4CCC(N5CCCCC5)CC4)cn3)nc12,5.55,1,0.0,CHEMBL3940741,O=C1NCC2(CCCC2)n2c1cc1cnc(Nc3ccc(N4CCC(N5CCCCC5)CC4)cn3)nc12
c1ncc(-c2cc3cnc(Nc4ccc(CN5CCNCC5)cn4)nc3n2C2CCCC2)o1,5.55,1,0.0,CHEMBL3654250,c1ncc(-c2cc3cnc(Nc4ccc(CN5CCNCC5)cn4)nc3n2C2CCCC2)o1
O=C(O)c1cc([N+](=O)[O-])c(Br)cc1NCCc1c[nH]c2ccccc12,5.55,1,0.0,CHEMBL5423683,c1ccc(NCCc2c[nH]c3ccccc23)cc1
COC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)c1cc(C(=O)O)c2cc(N3CCOCC3)ccc2n1,5.55,1,0.0,CHEMBL3099760,O=C(NCCc1ccccc1)c1ccc2cc(N3CCOCC3)ccc2n1
CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCC(CCO)CC4)cn3)nc2n1C1CCCC1,5.54,1,0.0,CHEMBL3658023,c1cc(Nc2ncc3ccn(C4CCCC4)c3n2)ncc1N1CCCCC1
CC(=O)Nc1nccc(-c2c(C)nc3ccccn23)n1,5.54,1,0.0,CHEMBL99842,c1ccn2c(-c3ccncn3)cnc2c1
C1=C2COC/C=C/COCc3cc(ccc3OCCN3CCCC3)Nc3nccc(n3)C(=C1)S2,5.54,1,0.0,CHEMBL2035183,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccc(s2)COC/1
COc1c(O)ccc2c1cc1c3c(cc4c(c32)OCO4)C(=O)N1,5.54,1,0.0,CHEMBL598724,O=C1Nc2cc3ccccc3c3c4c(cc1c23)OCO4
Nc1cc(OCC2CCCCC2)nc(Nc2ccc(S(N)(=O)=O)cc2)n1,5.54,1,0.0,CHEMBL104467,c1ccc(Nc2nccc(OCC3CCCCC3)n2)cc1
CC(C)(C)n1nc(-c2cccc(NC(=O)/C(C#N)=C/c3ccc(F)cc3)c2)c2c(=O)[nH]cnc21,5.54,1,0.0,CHEMBL5171425,O=C(/C=C/c1ccccc1)Nc1cccc(-c2n[nH]c3nc[nH]c(=O)c23)c1
COc1ccc2c(c1)/C(=C/NCc1ccc(OC)c(O)c1)C(=O)NC2=O,5.54,1,0.0,CHEMBL489246,O=C1NC(=O)c2ccccc2/C1=C/NCc1ccccc1
COc1ccccc1/C=C/C(=C(C#N)C#N)c1ccc(NS(=O)(=O)c2ccc(C)cc2)cc1,5.54,1,0.0,CHEMBL5270694,C=C(/C=C/c1ccccc1)c1ccc(NS(=O)(=O)c2ccccc2)cc1
N=C1NC(=O)/C(=C/c2ccc(-c3ccc(S(=O)(=O)N4CCNCC4)cc3)o2)S1,5.54,1,0.0,CHEMBL391493,N=C1NC(=O)/C(=C/c2ccc(-c3ccc(S(=O)(=O)N4CCNCC4)cc3)o2)S1
CN1CCC(c2c(O)cc(O)c3c2O/C(=C\c2ccc(N4CCN(C)CC4)cc2)C3=O)CC1,5.53,1,0.0,CHEMBL46181,O=C1/C(=C/c2ccc(N3CCNCC3)cc2)Oc2c1cccc2C1CCNCC1
CC(C)n1cc(-c2ccnc3[nH]c(C4CCN(CC(=O)N5CCCCC5)CC4)cc23)ccc1=O,5.529999999999999,2,1.2199999999999998,CHEMBL5197170,O=C(CN1CCC(c2cc3c(-c4ccc(=O)[nH]c4)ccnc3[nH]2)CC1)N1CCCCC1
CN(C)CC(O)COc1ccc(Nc2nccc(N(CCC#N)c3cc(Cl)ccc3Cl)n2)cc1,5.52,1,0.0,CHEMBL101156,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1
Cc1ccc(N(CC#N)c2cc(Nc3ccc(OCC(O)CN(C)C)cc3)ncn2)c(Br)c1,5.52,1,0.0,CHEMBL421583,c1ccc(Nc2cc(Nc3ccccc3)ncn2)cc1
COc1ccc(NC(=O)c2n[nH]c3ccccc23)cc1,5.52,1,0.0,CHEMBL1288651,O=C(Nc1ccccc1)c1n[nH]c2ccccc12
Cc1cc(N2CCCC2)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1,5.52,1,0.0,CHEMBL232735,O=c1cc(-c2ccccc2)oc2c(N3CCCC3)cccc12
O=C(Nc1ccccc1)c1n[nH]c2ccccc12,5.52,1,0.0,CHEMBL508964,O=C(Nc1ccccc1)c1n[nH]c2ccccc12
CC(C)n1cc(-c2ccnc3[nH]c(C4CCN(CC(=O)N5CCCC5)CC4)cc23)ccc1=O,5.52,2,1.2000000000000002,CHEMBL5207871,O=C(CN1CCC(c2cc3c(-c4ccc(=O)[nH]c4)ccnc3[nH]2)CC1)N1CCCC1
CCN(CC)S(=O)(=O)c1cc(Nc2nccc(-c3ccnc(-c4ccc(NC(=O)NC)cc4)c3)n2)ccc1C,5.52,1,0.0,CHEMBL2158863,c1ccc(Nc2nccc(-c3ccnc(-c4ccccc4)c3)n2)cc1
CN(C)C1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCC3)CNC5=O)nn2)CC1,5.52,1,0.0,CHEMBL3950849,O=C1NCC2(CCCC2)n2c1cc1cnc(Nc3ccc(N4CCCCC4)nn3)nc12
Nc1nccc(-c2c[nH]c3nccc(O)c23)n1,5.51,1,0.0,CHEMBL270897,c1cnc2[nH]cc(-c3ccncn3)c2c1
CC(C)(C)n1nc(-c2cccc(NC(=O)/C(C#N)=C/c3cccc(Cl)c3)c2)c2c(=O)[nH]cnc21,5.51,1,0.0,CHEMBL5196147,O=C(/C=C/c1ccccc1)Nc1cccc(-c2n[nH]c3nc[nH]c(=O)c23)c1
CC(C)=CCC/C(C)=C/CC/C(C)=C/CSc1ccccc1C(=O)O,5.51,2,0.0,CHEMBL23293,c1ccccc1
O[C@H]1CC[C@H](Nc2ccc3nnc(-c4cccc(C(F)(F)F)c4)n3n2)CC1,5.51,1,0.0,CHEMBL494221,c1ccc(-c2nnc3ccc(NC4CCCCC4)nn23)cc1
COc1cc(C(=O)N2CCCC2)ccc1-c1ccnc2[nH]c(-c3ccc(CN4CCOCC4)cc3)nc12,5.51,1,0.0,CHEMBL5173041,O=C(c1ccc(-c2ccnc3[nH]c(-c4ccc(CN5CCOCC5)cc4)nc23)cc1)N1CCCC1
COc1ccc(CN/C=C2\C(=O)NC(=O)c3ccc(-n4cccc4)cc32)cc1O,5.51,1,0.0,CHEMBL489445,O=C1NC(=O)c2ccc(-n3cccc3)cc2/C1=C/NCc1ccccc1
N#Cc1ncc2nc1OCCCCOc1cc(NCc3cncs3)c(Cl)cc1NC(=O)N2,5.51,1,0.0,CHEMBL248757,O=C1Nc2cncc(n2)OCCCCOc2cc(NCc3cncs3)ccc2N1
COc1ccc(CN/C=C2\C(=O)NC(=O)c3cccc(Br)c32)cc1O,5.51,1,0.0,CHEMBL489039,O=C1NC(=O)c2ccccc2/C1=C/NCc1ccccc1
CCC(C)CN1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCC3)CNC5=O)nc2)CC1,5.505,4,0.6400000000000006,CHEMBL3980597,O=C1NCC2(CCCC2)n2c1cc1cnc(Nc3ccc(N4CCNCC4)cn3)nc12
CCCC(=O)Nc1n[nH]c2c(F)c(Cl)c(-c3ccccc3)cc12,5.5,1,0.0,CHEMBL1086427,c1ccc(-c2ccc3[nH]ncc3c2)cc1
CC(C)n1cnnc1-c1cccc(NC(=O)C2CCCCO2)n1,5.5,1,0.0,CHEMBL4759397,O=C(Nc1cccc(-c2nnc[nH]2)n1)C1CCCCO1
O=C(Nc1ccccc1Cl)c1ccc(Nc2nc(Nc3ccc(O)cc3)ncc2F)cc1,5.5,1,0.0,CHEMBL521949,O=C(Nc1ccccc1)c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1
CCOC(=O)N1CCC(Nc2ncc(C(=O)c3ccccc3F)c(N)n2)CC1,5.5,1,0.0,CHEMBL214025,O=C(c1ccccc1)c1cnc(NC2CCNCC2)nc1
COc1ccc(-c2ocnc2C(=O)NCc2ccnc(C)n2)cc1Cl,5.5,1,0.0,CHEMBL1957229,O=C(NCc1ccncn1)c1ncoc1-c1ccccc1
C=CC(=O)Nc1ccc(C(=O)N2CCCC(Nc3ncc(CNCc4ncc(C(C)(C)C)o4)s3)C2)cc1,5.5,1,0.0,CHEMBL4781334,O=C(c1ccccc1)N1CCCC(Nc2ncc(CNCc3ncco3)s2)C1
C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cncc(c2)COC/1,5.5,1,0.0,CHEMBL2035051,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cncc(c2)COC/1
COc1ccc(-c2ocnc2C(=O)NCCc2ccncc2)cc1Cl,5.5,1,0.0,CHEMBL1957230,O=C(NCCc1ccncc1)c1ncoc1-c1ccccc1
O=C(Nc1cc(C2CC2)[nH]n1)c1ccccc1Cl,5.5,2,1.0,CHEMBL115446,O=C(Nc1cc(C2CC2)[nH]n1)c1ccccc1
O=C(Nc1cc(C2CCCCC2)[nH]n1)c1ccc(Br)cc1,5.5,2,1.0,CHEMBL333382,O=C(Nc1cc(C2CCCCC2)[nH]n1)c1ccccc1
C=CC(=O)Nc1ccc(C(=O)N2CCC[C@@H](Nc3ncc(CNCc4ncc(C(C)(C)C)o4)s3)C2)cc1,5.5,1,0.0,CHEMBL4632815,O=C(c1ccccc1)N1CCC[C@@H](Nc2ncc(CNCc3ncco3)s2)C1
CS(=O)(=O)Nc1cccc(-c2c[nH]c(=O)c3cc(-c4ccnc5[nH]ccc45)sc23)c1,5.5,1,0.0,CHEMBL1809109,O=c1[nH]cc(-c2ccccc2)c2sc(-c3ccnc4[nH]ccc34)cc12
CC(=O)N1CCN(C(=O)c2cc(CSc3cnc(NC(=O)c4ccc(CNC(C)C(C)(C)C)cc4)s3)cc(C)c2C)CC1,5.48,1,0.0,CHEMBL382362,O=C(Nc1ncc(SCc2cccc(C(=O)N3CCNCC3)c2)s1)c1ccccc1
CC(C)(C)c1nc2c3ccc(F)cc3c3c(=O)[nH]ccc3c2[nH]1,5.48,1,0.0,CHEMBL21156,O=c1[nH]ccc2c3[nH]cnc3c3ccccc3c12
CC(C)N1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CC1C,5.475,2,0.0699999999999994,CHEMBL3931143,O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(N4CCNCC4)cn3)nc12
C[C@H]1C[C@@H]2CN1CCn1[nH]c3c(cccc3c1=O)-c1nc3c(cccc3[nH]c1=O)O2,5.47,1,0.0,CHEMBL5184492,O=c1[nH]c2cccc3c2nc1-c1cccc2c(=O)n([nH]c12)CCN1CC[C@H](C1)O3
CC(C)OC(=O)N1CCn2cc(C3=C(c4cnc5ccccn45)C(=O)NC3=O)c3cccc(c32)C1,5.47,1,0.0,CHEMBL363058,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CNCC2
C[C@H]1CN(c2cccc3nc(-c4nc(-c5cccc(C(=O)N(C)C)c5)cnc4N)n(C)c23)CCN1,5.47,1,0.0,CHEMBL3797873,c1ccc(-c2cncc(-c3nc4cccc(N5CCNCC5)c4[nH]3)n2)cc1
c1ncc(-c2cc3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n2C2CCCC2)o1,5.46,1,0.0,CHEMBL3654243,c1ncc(-c2cc3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n2C2CCCC2)o1
CCn1c(-c2nonc2N)nc2cnc(Oc3cccc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)c3)cc21,5.46,1,0.0,CHEMBL220241,O=C(Nc1cccc(Oc2cc3[nH]c(-c4cnon4)nc3cn2)c1)c1ccc(OCCN2CCOCC2)cc1
O=C1NC(=O)c2ccc(I)cc2/C1=C/NCc1ccc(-c2cccnc2)c(O)c1,5.44,1,0.0,CHEMBL452447,O=C1NC(=O)c2ccccc2/C1=C/NCc1ccc(-c2cccnc2)cc1
CCc1c(N[C@H]2CC[C@H](N)CC2)nc2ccnn2c1Nc1ccc(F)c(Cl)c1,5.44,1,0.0,CHEMBL2163993,c1ccc(Nc2cc(NC3CCCCC3)nc3ccnn23)cc1
CC(C)(C)n1nc(-c2cccc(NC(=O)/C(C#N)=C/c3ccc(Br)cc3)c2)c2c(=O)[nH]cnc21,5.44,1,0.0,CHEMBL5193468,O=C(/C=C/c1ccccc1)Nc1cccc(-c2n[nH]c3nc[nH]c(=O)c23)c1
N=C(N)SCCCn1c(=O)c2c(c1=O)n1c3ccccc3cc1c1cccc3ccn2c31,5.44,1,0.0,CHEMBL489083,O=c1[nH]c(=O)c2c1n1ccc3cccc(c31)c1cc3ccccc3n12
Nc1nccc(-n2ccc3ccc(Cl)cc32)n1,5.43,1,0.0,CHEMBL2334964,c1ccc2c(c1)ccn2-c1ccncn1
OCCN1CCN(c2ccc3cc2COC/C=C/COCc2cccc(c2)-c2ccnc(n2)N3)CC1,5.43,1,0.0,CHEMBL5434272,C1=C/COCc2cc(ccc2N2CCNCC2)Nc2nccc(n2)-c2cccc(c2)COC/1
O=C(CCCn1cc(CNC2CC2)c(-c2ccccc2)n1)NO,5.43,1,0.0,CHEMBL5280632,c1ccc(-c2n[nH]cc2CNC2CC2)cc1
Nc1nccc(-n2ccc3cnccc32)n1,5.43,2,0.0,CHEMBL2348168,c1cc(-n2ccc3cnccc32)ncn1
CC(C)N1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCC3)CNC5=O)nc2)CC1,5.42,1,0.0,CHEMBL3973664,O=C1NCC2(CCCC2)n2c1cc1cnc(Nc3ccc(N4CCNCC4)cn3)nc12
CC(C)Nc1ccc2cnn(-c3cncc(-c4ccc(C(=O)O)cc4)n3)c2c1,5.42,1,0.0,CHEMBL4228654,c1ccc(-c2cncc(-n3ncc4ccccc43)n2)cc1
Nc1nccc(-c2cc(N3CCC(O)CC3)ccc2O)n1,5.42,1,0.0,CHEMBL1800447,c1cc(-c2ccncn2)cc(N2CCCCC2)c1
CCC(C)CN1[C@H](C)CN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCC3)CNC5=O)nc2)C[C@@H]1C,5.415,2,0.2699999999999996,CHEMBL3984435,O=C1NCC2(CCCC2)n2c1cc1cnc(Nc3ccc(N4CCNCC4)cn3)nc12
O=C(Nc1cc(-c2ccc3nc4c([nH]c5ccccc54)c(N4CCOCC4)c3c2)ccn1)C1CC1,5.41,1,0.0,CHEMBL6174709,O=C(Nc1cc(-c2ccc3nc4c([nH]c5ccccc54)c(N4CCOCC4)c3c2)ccn1)C1CC1
Cn1cc(CCNc2ccc([N+](=O)[O-])cc2C(=O)O)c2c(Cl)cccc21,5.41,1,0.0,CHEMBL5427324,c1ccc(NCCc2c[nH]c3ccccc23)cc1
CC(=O)Nc1ccc(CNc2cc(NC3CCOCC3)nc3c(C(C)C)cnn23)cc1,5.41,1,0.0,CHEMBL5558916,c1ccc(CNc2cc(NC3CCOCC3)nc3ccnn23)cc1
Cc1cnc2nc1-c1ccnc(c1)OCC/C=C/COCc1cc(ccc1OCCN1CCCC1)N2,5.41,1,0.0,CHEMBL2035053,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccnc(c2)OCC/1
CC(C)c1cnn2c(NCc3ccccc3N(C)C)nc(OC3CCN(C)CC3)nc12,5.41,1,0.0,CHEMBL4454044,c1ccc(CNc2nc(OC3CCNCC3)nc3ccnn23)cc1
Cn1nc(C(=O)NC2CCCC2)c2c1-c1nc(Nc3ccccc3)ncc1CC2,5.41,1,0.0,CHEMBL563028,O=C(NC1CCCC1)c1n[nH]c2c1CCc1cnc(Nc3ccccc3)nc1-2
CCSc1cc(=O)c2c(O)cc(O)c(C3CCN(C)CC3O)c2o1,5.41,1,0.0,CHEMBL326843,O=c1ccoc2c(C3CCNCC3)cccc12
Cc1nc2ccccn2c1-c1ccnc(N)n1,5.4,1,0.0,CHEMBL100979,c1ccn2c(-c3ccncn3)cnc2c1
c1ccc(Nc2nccc(-c3c(-c4ccccc4)nn4ncccc34)n2)cc1,5.4,1,0.0,CHEMBL360408,c1ccc(Nc2nccc(-c3c(-c4ccccc4)nn4ncccc34)n2)cc1
c1ccc(Nc2nccc(-c3c(C4CC4)nn4ncccc34)n2)cc1,5.4,1,0.0,CHEMBL362296,c1ccc(Nc2nccc(-c3c(C4CC4)nn4ncccc34)n2)cc1
Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,5.4,1,0.0,CHEMBL2403108,c1ccc(Nc2ccnc(Nc3ccc(C4CCNCC4)cc3)n2)cc1
CCN(CC)C1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCC3)CNC5=O)nc2)C1,5.4,1,0.0,CHEMBL3949088,O=C1NCC2(CCCC2)n2c1cc1cnc(Nc3ccc(N4CCCC4)cn3)nc12
COc1ccc(-c2nc3c(NCCCNC(=O)c4ccccc4)c(Br)cnc3[nH]2)cc1,5.4,1,0.0,CHEMBL2011937,O=C(NCCCNc1ccnc2[nH]c(-c3ccccc3)nc12)c1ccccc1
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2ccccc12,5.4,1,0.0,CHEMBL122701,O=c1cc(-c2ccccc2)oc2ccccc12
Nc1nccc(-c2cc(N3CCS(=O)(=O)CC3)ccc2O)n1,5.4,1,0.0,CHEMBL1800219,O=S1(=O)CCN(c2cccc(-c3ccncn3)c2)CC1
COCc1cccc2c(C3=C(c4coc5ccccc45)C(=O)NC3=O)cn(C)c12,5.4,2,0.020000000000000462,CHEMBL491647,O=C1NC(=O)C(c2coc3ccccc23)=C1c1c[nH]c2ccccc12
CN1CCC(c2c(O)cc(O)c3c2O/C(=C\c2ccccc2Cl)C3=O)CC1,5.4,3,0.0,CHEMBL48614,O=C1/C(=C/c2ccccc2)Oc2c1cccc2C1CCNCC1
N#CCc1cccc(-c2c[nH]c(=O)c3cc(-c4ccncc4)sc23)c1,5.4,1,0.0,CHEMBL1809115,O=c1[nH]cc(-c2ccccc2)c2sc(-c3ccncc3)cc12
Cc1cc(N2C(=O)CNC2=O)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1,5.4,1,0.0,CHEMBL232353,O=C1CNC(=O)N1c1cccc2c(=O)cc(-c3ccccc3)oc12
COc1ccc2cc(-c3n[nH]c4cccnc34)[nH]c2c1,5.4,1,0.0,CHEMBL1288582,c1ccc2[nH]c(-c3n[nH]c4cccnc34)cc2c1
CN(C)C(=O)c1cccc(-c2cnc(N)c(-c3nc4cccc(N5CCNCC5)c4[nH]3)c2)c1,5.4,1,0.0,CHEMBL3797828,c1ccc(-c2cncc(-c3nc4cccc(N5CCNCC5)c4[nH]3)c2)cc1
CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccccc3C#N)n2)cc1,5.4,1,0.0,CHEMBL99689,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1
O=C(O)c1cc(Br)ccc1NCCc1c[nH]c2ccccc12,5.4,1,0.0,CHEMBL5435410,c1ccc(NCCc2c[nH]c3ccccc23)cc1
Cc1nc(C)c(-c2ccnc(Nc3ccc(N4CCN(S(C)(=O)=O)CC4)cc3)n2)s1,5.4,1,0.0,CHEMBL1083484,c1cc(-c2cncs2)nc(Nc2ccc(N3CCNCC3)cc2)n1
Cc1nc(C)c(-c2ccnc(Nc3ccc([N+](=O)[O-])cc3)n2)s1,5.39,1,0.0,CHEMBL47690,c1ccc(Nc2nccc(-c3cncs3)n2)cc1
CN1C/C=C/CCOc2cccc(c2)-c2nc(nc3[nH]cnc23)Nc2cccc(c2)C1,5.39,1,0.0,CHEMBL1933344,C1=C/CNCc2cccc(c2)Nc2nc(c3nc[nH]c3n2)-c2cccc(c2)OCC/1
Cc1nccc(-c2ccc(C(=O)N(C)C)c(Cl)c2)c1C#Cc1ccc(N)nc1,5.385,2,0.04999999999999982,CHEMBL3701063,C(#Cc1cnccc1-c1ccccc1)c1cccnc1
NS(=O)(=O)c1ccc(Nc2cncc(Cl)n2)cc1,5.38,2,0.6799999999999997,CHEMBL487738,c1ccc(Nc2cnccn2)cc1
CCNC(=O)N1CCC(Nc2nccc(-c3cnc4ccccn34)n2)CC1,5.38,1,0.0,CHEMBL246543,c1ccn2c(-c3ccnc(NC4CCNCC4)n3)cnc2c1
N=C(N)SCCCN1C(=O)C2=C(C1=O)n1ccc3cccc(c31)C1Cc3ccccc3N21,5.37,1,0.0,CHEMBL514316,O=C1NC(=O)C2=C1N1c3ccccc3CC1c1cccc3ccn2c13
Cc1cc(N2C(=O)CCCC2=O)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1,5.36,1,0.0,CHEMBL232939,O=C1CCCC(=O)N1c1cccc2c(=O)cc(-c3ccccc3)oc12
CN(C)C(=O)N1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)CC1,5.36,1,0.0,CHEMBL393659,c1ccc2c(-c3ccnc(NC4CCNCC4)n3)c[nH]c2c1
CCC(C)[C@@H]1CNC(=O)c2cc3cnc(Nc4ccc(N5CCN(C)CC5)cn4)nc3n21,5.36,1,0.0,CHEMBL3986691,O=C1NCCn2c1cc1cnc(Nc3ccc(N4CCNCC4)cn3)nc12
O=C1CC(=O)N(c2ccc(F)cc2)C(=S)N1C(=O)c1ccccc1,5.35,1,0.0,CHEMBL5275225,O=C1CC(=O)N(c2ccccc2)C(=S)N1C(=O)c1ccccc1
COc1cc(N2CCN(C)CC2)ccc1Nc1nccc(-c2cn(C)c3cnccc23)n1,5.35,1,0.0,CHEMBL3421968,c1cc2c(-c3ccnc(Nc4ccc(N5CCNCC5)cc4)n3)c[nH]c2cn1
C[C@H](O)CN1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CC1,5.35,2,0.2999999999999998,CHEMBL3929399,O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(N4CCNCC4)cn3)nc12
NC(=O)c1ccc2c(c1)/C(=N/Nc1ccc(S(=O)(=O)NCCOCCO)cc1)C(=O)N2,5.35,1,0.0,CHEMBL1242832,O=C1Nc2ccccc2/C1=N/Nc1ccccc1
CCNC(=O)N1CCC(Nc2ncc(Cl)c(-n3ccc4ccccc43)n2)CC1,5.35,1,0.0,CHEMBL245925,c1ccc2c(c1)ccn2-c1ccnc(NC2CCNCC2)n1
CC(C)N1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCC3)CNC5=O)nn2)CC1,5.35,1,0.0,CHEMBL3948158,O=C1NCC2(CCCC2)n2c1cc1cnc(Nc3ccc(N4CCNCC4)nn3)nc12
CC(C)n1cnc2c(NCc3ccccc3)ncnc21,5.35,1,0.0,CHEMBL85015,c1ccc(CNc2ncnc3[nH]cnc23)cc1
CC(=O)Nc1cccc(CNc2nc(OC3CCN(C)CC3)nc3c(C(C)C)cnn23)c1,5.35,1,0.0,CHEMBL5512494,c1ccc(CNc2nc(OC3CCNCC3)nc3ccnn23)cc1
O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(N4CCC(N5CCC(C(F)(F)F)CC5)CC4)cn3)nc12,5.34,2,0.7999999999999998,CHEMBL3892888,O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(N4CCC(N5CCCCC5)CC4)cn3)nc12
C[C@H](/C=C\C(F)(F)F)Oc1cc(-c2cc(-c3cc(CN(C)C)cs3)cnc2N)ccc1C(N)=O,5.34,1,0.0,CHEMBL2042135,c1ccc(-c2cncc(-c3cccs3)c2)cc1
O=C(c1ccc(-c2ccnc3[nH]c(-c4ccc(CN5CCOCC5)cc4)nc23)cc1)N1CCCC1,5.34,1,0.0,CHEMBL5201044,O=C(c1ccc(-c2ccnc3[nH]c(-c4ccc(CN5CCOCC5)cc4)nc23)cc1)N1CCCC1
CC(C)c1cnn2c(NCc3cccc(N)c3)nc(OC3CCN(C)CC3)nc12,5.34,1,0.0,CHEMBL5555405,c1ccc(CNc2nc(OC3CCNCC3)nc3ccnn23)cc1
