id,round,puzzle,method,sn,sn_filter,reads,rnet_f1,rnet_f1_cp,oks_exp_published,oks_exp_recomputed,oks_insilico,gc,exp,hit
13621065_jandersonlee_first13621065_jandersonlee_first_batch_of_RN-SS_candidates_7058_16pad16_libraryready,3,P09,Eterna,11.285,1,11696.0,1.0,1.0,79.1176470588235,79.11764705882354,79.11764705882354,0.5882352941176471,79.1176470588235,False
13621065_Astromon_swapped13621065_Astromon_swapped_a_pk_string_from_this_position_https:____eternagame.org__game__browse__13621065__?filter1=Id&filter1_arg1=13632271&filter1_arg2=13632271_(AK_mod)_7096_16pad16_libraryready,3,P09,Eterna,12.649,1,21697.0,1.0,1.0,82.0588235294118,82.05882352941177,82.79411764705883,0.5441176470588235,82.0588235294118,False
13621065_Jieux_Mutations13621065_Jieux_Mutations_on_Nearest_Neighbors_to_PK_on_KØnTrÒL_design_(pruned_first_19_of_46_successes)_6995_16pad16_libraryready,3,P09,Eterna,11.713,1,25459.0,1.0,1.0,86.6176470588235,86.61764705882354,87.05882352941177,0.6176470588235294,86.6176470588235,False
13621065_jandersonlee_best13621065_jandersonlee_best_so_far_7046_16pad16_libraryready,3,P09,Eterna,13.345,1,20580.0,1.0,1.0,79.1176470588235,79.11764705882354,78.82352941176471,0.5588235294117647,79.1176470588235,False
13621065_mjt__6844_16pad16_libraryready,3,P09,Eterna,15.302,1,23020.0,1.0,1.0,87.0588235294118,87.05882352941177,84.55882352941177,0.6617647058823529,87.0588235294118,False
13621065_mjt__7067_16pad16_libraryready,3,P09,Eterna,7.547,1,9474.0,1.0,1.0,76.3235294117647,76.32352941176471,84.85294117647058,0.6617647058823529,76.3235294117647,False
13621065_jandersonlee_better13621065_jandersonlee_better_yet_7045_16pad16_libraryready,3,P09,Eterna,16.358,1,28156.0,1.0,1.0,81.6176470588235,81.61764705882354,79.55882352941177,0.5588235294117647,81.6176470588235,False
13621065_spvincent_0.97913621065_spvincent_0.979_:_0.960_7055_16pad16_libraryready,3,P09,Eterna,13.165,1,17910.0,1.0,1.0,89.5588235294118,89.55882352941177,80.58823529411765,0.5588235294117647,89.5588235294118,False
13621065_Father_Z_0.96113621065_Father_Z_0.961_0.933_ZG3_+_28U_29C_34A_7037_16pad16_libraryready,3,P09,Eterna,18.961,1,40134.0,1.0,1.0,63.9705882352941,63.970588235294116,75.58823529411765,0.5294117647058824,63.9705882352941,False
13621065_jandersonlee_still13621065_jandersonlee_still_climbing_7052_16pad16_libraryready,3,P09,Eterna,13.734,1,15051.0,1.0,1.0,79.1176470588235,79.11764705882354,79.85294117647058,0.5588235294117647,79.1176470588235,False
13621065_jandersonlee_still13621065_jandersonlee_still_climbing_7053_16pad16_libraryready,3,P09,Eterna,18.283,1,26997.0,1.0,1.0,78.3823529411765,78.38235294117646,84.85294117647058,0.5588235294117647,78.3823529411765,False
"13621065_AndrewKae_based13621065_AndrewKae_based_on_""AK_Ec-8""_by_AndrewKae_id_13681906_6969_16pad16_libraryready",3,P09,Eterna,12.808,1,21079.0,1.0,1.0,80.5882352941177,80.58823529411765,80.29411764705883,0.5147058823529411,80.5882352941177,False
"13621065_Eli13621065_Eli_Fisker_Watching_the_SHAPE_data_for_this_design,_it_looks_as_if_the_native_structure_of_the_starter_sequence_formed_and_not_the_target_Pseudoknot._____I_suspect_that_the_true_form_of_the_pseudoknot_is_supposed_to_be_this:_((((....[[[[[[..((((((((((((.....)))))))))))).......)))).....]]]]]].____So_I_decided_to_strengthen_the_short_neck_to_force_it_to_fold._The_bases_at_49-50_creates_an_option_for_a_misfold,_so_I_removed_that_also._7005_16pad16_libraryready",3,P09,Eterna,7.895,1,13061.0,0.844444444444444,0.666666666666667,80.8823529411765,80.88235294117646,83.38235294117646,0.5441176470588235,80.8823529411765,False
13621065_jandersonlee_more13621065_jandersonlee_more_tweaks_7048_16pad16_libraryready,3,P09,Eterna,12.996,1,16278.0,1.0,1.0,78.3823529411765,78.38235294117646,81.32352941176471,0.5588235294117647,78.3823529411765,False
"13621065_Eli13621065_Eli_Fisker_Watching_the_SHAPE_data_for_this_design,_it_looks_as_if_the_native_structure_of_the_starter_sequence_formed_and_not_the_target_Pseudoknot._____I_suspect_that_the_true_form_of_the_pseudoknot_is_supposed_to_be_this:_((((....[[[[[[..((((((((((((.....)))))))))))).......)))).....]]]]]].____So_I_decided_to_strengthen_the_short_neck_to_force_it_to_fold._The_bases_at_49-50_creates_an_option_for_a_misfold,_so_I_removed_that_also._7013_16pad16_libraryready",3,P09,Eterna,7.491,1,12256.0,0.844444444444444,0.666666666666667,66.6176470588235,66.61764705882354,88.08823529411765,0.5441176470588235,66.6176470588235,False
"13621065_jenni111_based13621065_jenni111_based_on_""Control""_by_DigitalEmbrace_id_13640008_6946_16pad16_libraryready",3,P09,Eterna,17.766,1,23772.0,1.0,1.0,84.8529411764706,84.85294117647058,85.29411764705883,0.5441176470588235,84.8529411764706,False
13621065_mjt__7069_16pad16_libraryready,3,P09,Eterna,15.274,1,32805.0,1.0,1.0,73.0882352941177,73.08823529411765,80.14705882352942,0.6323529411764706,73.0882352941177,False
13621065_Jieux_Mutations13621065_Jieux_Mutations_on_Nearest_Neighbors_to_PK_on_KØnTrÒL_design_(pruned_first_19_of_46_successes)_6980_16pad16_libraryready,3,P09,Eterna,10.979,1,20250.0,1.0,1.0,81.6176470588235,81.61764705882354,82.79411764705883,0.6176470588235294,81.6176470588235,False
13621065_AndrewKae_..._7112_16pad16_libraryready,3,P09,Eterna,11.668,1,27702.0,0.909090909090909,0.8,72.6470588235294,72.64705882352942,69.55882352941177,0.5735294117647058,72.6470588235294,False
13621065_ucad__7086_16pad16_libraryready,3,P09,Eterna,14.624,1,22956.0,1.0,1.0,82.3529411764706,82.35294117647058,75.14705882352942,0.5,82.3529411764706,False
13621065_Jieux_Mutations13621065_Jieux_Mutations_on_Nearest_Neighbors_to_PK_on_KØnTrÒL_design_(pruned_first_19_of_46_successes)_6984_16pad16_libraryready,3,P09,Eterna,17.652,1,45834.0,1.0,1.0,85.1470588235294,85.14705882352942,86.02941176470588,0.6323529411764706,85.1470588235294,False
"13621065_Eli13621065_Eli_Fisker_Watching_the_SHAPE_data_for_this_design,_it_looks_as_if_the_native_structure_of_the_starter_sequence_formed_and_not_the_target_Pseudoknot._____I_suspect_that_the_true_form_of_the_pseudoknot_is_supposed_to_be_this:_((((....[[[[[[..((((((((((((.....)))))))))))).......)))).....]]]]]].____So_I_decided_to_strengthen_the_short_neck_to_force_it_to_fold._The_bases_at_49-50_creates_an_option_for_a_misfold,_so_I_removed_that_also._7010_16pad16_libraryready",3,P09,Eterna,11.754,1,23453.0,0.844444444444444,0.666666666666667,78.3823529411765,78.38235294117646,83.38235294117646,0.5588235294117647,78.3823529411765,False
"13621065_Astromon_Endloop13621065_Astromon_Endloop_test;_32_G_to_U,_(raised_f1)_from_this_position_https:____eternagame.org__game__browse__13621065__?filter1=Id&filter1_arg1=13632271&filter1_arg2=13632271_(AK_mod)_7098_16pad16_libraryready",3,P09,Eterna,13.217,1,18806.0,1.0,1.0,82.3529411764706,82.35294117647058,81.76470588235294,0.5294117647058824,82.3529411764706,False
13621065_Astromon_Mod13621065_Astromon_Mod_of_AK's___https:____eternagame.org__game__browse__13621065__?filter1=Id&filter1_arg1=13632204&filter1_arg2=13632204_7102_16pad16_libraryready,3,P09,Eterna,11.275,1,18743.0,1.0,1.0,83.0882352941177,83.08823529411765,79.55882352941177,0.5294117647058824,83.0882352941177,False
"13621065_Astromon_Endloop13621065_Astromon_Endloop_test;_31_U_to_A,_from_this_position_https:____eternagame.org__game__browse__13621065__?filter1=Id&filter1_arg1=13632271&filter1_arg2=13632271_(AK_mod)_7100_16pad16_libraryready",3,P09,Eterna,11.391,1,16263.0,1.0,1.0,78.0882352941177,78.08823529411765,80.29411764705883,0.5441176470588235,78.0882352941177,False
13621065_Father_Z_0.96713621065_Father_Z_0.967_0.940_ZG3_+_28U_29C_34A_8A_68A_9G_67C_61A_7033_16pad16_libraryready,3,P09,Eterna,13.886,1,26910.0,1.0,1.0,85.5882352941177,85.58823529411765,74.85294117647058,0.5441176470588235,85.5882352941177,False
13621065_mjt__6846_16pad16_libraryready,3,P09,Eterna,15.081,1,19944.0,1.0,1.0,86.3235294117647,86.32352941176471,85.29411764705883,0.6617647058823529,86.3235294117647,False
13621065_Astromon_All13621065_Astromon_All_PK_strings_present_7106_16pad16_libraryready,3,P09,Eterna,14.525,1,33922.0,0.976744186046512,0.947368421052632,88.8235294117647,86.32352941176471,74.55882352941177,0.5882352941176471,88.8235294117647,False
"13621065_Astromon_based13621065_Astromon_based_on_""BORUNOVUZEWI_#TBPC1=0.9830_#TBPCM1=0.9930_#MOD=U23+C58+U68""_by_AndrewKae_id_13700109_6956_16pad16_libraryready",3,P09,Eterna,10.416,1,18230.0,1.0,1.0,84.5588235294118,84.55882352941177,84.26470588235294,0.5441176470588235,84.5588235294118,False
"13621065_Astromon_based13621065_Astromon_based_on_""BORUNOVUZEWI_#TBPC1=0.9830_#TBPCM1=0.9930_#MOD=U23+C58+U68""_by_AndrewKae_id_13700109_6952_16pad16_libraryready",3,P09,Eterna,6.455,1,15175.0,1.0,1.0,68.8235294117647,66.32352941176471,86.02941176470588,0.4852941176470588,68.8235294117647,False
"13621065_jenni111_based13621065_jenni111_based_on_""Control""_by_DigitalEmbrace_id_13640008_6945_16pad16_libraryready",3,P09,Eterna,15.077,1,18775.0,1.0,1.0,84.1176470588235,84.11764705882354,77.05882352941177,0.5588235294117647,84.1176470588235,False
"13621065_AndrewKae_based13621065_AndrewKae_based_on_""AK_Ec-8""_by_AndrewKae_id_13681906_6968_16pad16_libraryready",3,P09,Eterna,9.156,1,16482.0,1.0,1.0,81.3235294117647,81.32352941176471,80.29411764705883,0.5441176470588235,81.3235294117647,False
"13621065_jenni111_based13621065_jenni111_based_on_""Control""_by_DigitalEmbrace_id_13640008_6938_16pad16_libraryready",3,P09,Eterna,15.911,1,18776.0,1.0,1.0,84.8529411764706,84.85294117647058,84.55882352941177,0.5441176470588235,84.8529411764706,False
13621065_Jieux_stable13621065_Jieux_stable_using_Astromon_technique_with_some_stronger_PK_pairs_6997_16pad16_libraryready,3,P09,Eterna,11.28,1,26112.0,1.0,1.0,79.1176470588235,79.11764705882354,89.55882352941177,0.6029411764705882,79.1176470588235,False
13621065_spvincent_0.99613621065_spvincent_0.996_:_0.954_6977_16pad16_libraryready,3,P09,Eterna,15.127,1,41151.0,1.0,1.0,74.4117647058823,74.41176470588235,75.58823529411765,0.5588235294117647,74.4117647058823,False
13621065_Jieux_Mutations13621065_Jieux_Mutations_on_Nearest_Neighbors_to_PK_on_KØnTrÒL_design_(pruned_first_19_of_46_successes)_6985_16pad16_libraryready,3,P09,Eterna,14.389,1,33319.0,1.0,1.0,83.8235294117647,83.82352941176471,84.55882352941177,0.6176470588235294,83.8235294117647,False
13621065_jandersonlee_still13621065_jandersonlee_still_climbing_7054_16pad16_libraryready,3,P09,Eterna,13.762,1,18832.0,1.0,1.0,81.6176470588235,81.61764705882354,84.85294117647058,0.5588235294117647,81.6176470588235,False
13621065_Jieux_Mutations13621065_Jieux_Mutations_on_Nearest_Neighbors_to_PK_on_KØnTrÒL_design_(pruned_first_19_of_46_successes)_6981_16pad16_libraryready,3,P09,Eterna,13.551,1,22853.0,1.0,1.0,83.3823529411765,83.38235294117646,87.05882352941177,0.6323529411764706,83.3823529411765,False
13621065_Father_Z_0.97613621065_Father_Z_0.976_0.960_ZG8_+_9C_2G_28C_34G_40A_38C_32U_4G_53C_7025_16pad16_libraryready,3,P09,Eterna,18.659,1,39904.0,1.0,1.0,78.8235294117647,78.82352941176471,73.08823529411765,0.5735294117647058,78.8235294117647,False
13621065_Father_Z_0.96513621065_Father_Z_0.965_0.937_ZG8_+_9C_2G_28C_34G_40A_38C_32U_4G_53C_52U_5U_7023_16pad16_libraryready,3,P09,Eterna,14.922,1,24507.0,1.0,1.0,83.0882352941177,83.08823529411765,76.32352941176471,0.5588235294117647,83.0882352941177,False
"13621065_Eli13621065_Eli_Fisker_Watching_the_SHAPE_data_for_this_design,_it_looks_as_if_the_native_structure_of_the_starter_sequence_formed_and_not_the_target_Pseudoknot._____I_suspect_that_the_true_form_of_the_pseudoknot_is_supposed_to_be_this:_((((....[[[[[[..((((((((((((.....)))))))))))).......)))).....]]]]]].____So_I_decided_to_strengthen_the_short_neck_to_force_it_to_fold._The_bases_at_49-50_creates_an_option_for_a_misfold,_so_I_removed_that_also._7007_16pad16_libraryready",3,P09,Eterna,10.868,1,21577.0,0.869565217391304,0.727272727272727,88.0882352941177,88.08823529411765,88.08823529411765,0.5441176470588235,88.0882352941177,False
13621065_jandersonlee_more13621065_jandersonlee_more_tweaks_7051_16pad16_libraryready,3,P09,Eterna,19.483,1,31402.0,1.0,1.0,78.3823529411765,78.38235294117646,80.58823529411765,0.5441176470588235,78.3823529411765,False
13621065_Father_Z_0.97713621065_Father_Z_0.977_0.964_ZG17_+_13U_63A_7021_16pad16_libraryready,3,P09,Eterna,14.197,1,46848.0,1.0,1.0,81.3235294117647,81.32352941176471,74.85294117647058,0.5588235294117647,81.3235294117647,False
"13621065_jenni111_based13621065_jenni111_based_on_""Control""_by_DigitalEmbrace_id_13640008_6930_16pad16_libraryready",3,P09,Eterna,31.01,1,59737.0,1.0,1.0,84.8529411764706,84.85294117647058,81.02941176470588,0.5882352941176471,84.8529411764706,False
13621065_AndrewKae_..._7113_16pad16_libraryready,3,P09,Eterna,13.117,1,21341.0,0.844444444444444,0.666666666666667,60.8823529411765,60.88235294117647,71.32352941176471,0.5294117647058824,60.8823529411765,False
"13621065_Eli13621065_Eli_Fisker_Watching_the_SHAPE_data_for_this_design,_it_looks_as_if_the_native_structure_of_the_starter_sequence_formed_and_not_the_target_Pseudoknot._____I_suspect_that_the_true_form_of_the_pseudoknot_is_supposed_to_be_this:_((((....[[[[[[..((((((((((((.....)))))))))))).......)))).....]]]]]].____So_I_decided_to_strengthen_the_short_neck_to_force_it_to_fold._The_bases_at_49-50_creates_an_option_for_a_misfold,_so_I_removed_that_also._7012_16pad16_libraryready",3,P09,Eterna,13.906,1,23437.0,0.844444444444444,0.666666666666667,83.3823529411765,83.38235294117646,89.55882352941177,0.5441176470588235,83.3823529411765,False
13621065_Father_Z_0.96213621065_Father_Z_0.962_0.936_7119_16pad16_libraryready,3,P09,Eterna,8.074,1,7836.0,1.0,1.0,66.1764705882353,66.17647058823529,80.58823529411765,0.5588235294117647,66.1764705882353,False
"13621065_Astromon_based13621065_Astromon_based_on_""BORUNOVUZEWI_#TBPC1=0.9830_#TBPCM1=0.9930_#MOD=U23+C58+U68""_by_AndrewKae_id_13700109_6954_16pad16_libraryready",3,P09,Eterna,6.823,1,5845.0,1.0,1.0,68.8235294117647,68.82352941176471,81.76470588235294,0.4852941176470588,68.8235294117647,False
13621065_mjt__7062_16pad16_libraryready,3,P09,Eterna,7.696,1,7871.0,1.0,1.0,75.5882352941177,75.58823529411765,79.55882352941177,0.6029411764705882,75.5882352941177,False
13621065_jandersonlee_more13621065_jandersonlee_more_tweaks_7050_16pad16_libraryready,3,P09,Eterna,11.577,1,12479.0,1.0,1.0,79.1176470588235,79.11764705882354,83.08823529411765,0.5294117647058824,79.1176470588235,False
13621065_jandersonlee_first13621065_jandersonlee_first_batch_of_RN-SS_candidates_7061_16pad16_libraryready,3,P09,Eterna,8.071,1,4866.0,1.0,1.0,78.3823529411765,78.38235294117646,78.08823529411765,0.5882352941176471,78.3823529411765,False
"13621065_Astromon_based13621065_Astromon_based_on_""BORUNOVUZEWI_#TBPC1=0.9830_#TBPCM1=0.9930_#MOD=U23+C58+U68""_by_AndrewKae_id_13700109_6951_16pad16_libraryready",3,P09,Eterna,6.057,1,6114.0,1.0,1.0,72.3529411764706,72.3529411764706,83.52941176470588,0.5147058823529411,72.3529411764706,False
"13621065_jenni111_based13621065_jenni111_based_on_""Control""_by_DigitalEmbrace_id_13640008_6934_16pad16_libraryready",3,P09,Eterna,13.154,1,12777.0,1.0,1.0,84.8529411764706,84.85294117647058,86.32352941176471,0.5441176470588235,84.8529411764706,False
13621065_ucad__7079_16pad16_libraryready,3,P09,Eterna,13.8,1,12513.0,1.0,1.0,88.8235294117647,88.82352941176471,78.82352941176471,0.5441176470588235,88.8235294117647,False
13621065_ucad__7081_16pad16_libraryready,3,P09,Eterna,21.636,1,30761.0,1.0,1.0,78.0882352941177,78.08823529411765,81.02941176470588,0.45588235294117646,78.0882352941177,False
13621065_mjt__6838_16pad16_libraryready,3,P09,Eterna,12.465,1,15551.0,1.0,1.0,85.5882352941177,85.58823529411765,79.55882352941177,0.6764705882352942,85.5882352941177,False
13621065_mjt__6842_16pad16_libraryready,3,P09,Eterna,11.316,1,12062.0,1.0,1.0,85.5882352941177,85.58823529411765,84.55882352941177,0.6617647058823529,85.5882352941177,False
13621065_Jieux_Mutations13621065_Jieux_Mutations_on_Nearest_Neighbors_to_PK_on_KØnTrÒL_design_(pruned_first_19_of_46_successes)_6994_16pad16_libraryready,3,P09,Eterna,7.437,1,11297.0,1.0,1.0,81.6176470588235,81.61764705882354,89.55882352941177,0.6176470588235294,81.6176470588235,False
13621065_ucad__7074_16pad16_libraryready,3,P09,Eterna,13.707,1,17283.0,1.0,1.0,80.5882352941177,80.58823529411765,78.82352941176471,0.5294117647058824,80.5882352941177,False
13621065_dl2007__6974_16pad16_libraryready,3,P09,Eterna,10.195,1,10523.0,0.897959183673469,0.869565217391304,84.1176470588235,84.11764705882354,76.32352941176471,0.4852941176470588,84.1176470588235,False
13621065_JR_.._7116_16pad16_libraryready,3,P09,Eterna,10.35,1,14340.0,0.954545454545455,0.9,84.5588235294118,84.55882352941177,81.02941176470588,0.5882352941176471,84.5588235294118,False
13621065_DigitalEmbrace_Starting13621065_DigitalEmbrace_Starting_sequence_0.892_7070_16pad16_libraryready,3,P09,Eterna,9.47,1,14301.0,0.909090909090909,0.0,82.3529411764706,82.35294117647058,84.26470588235294,0.5735294117647058,82.3529411764706,False
13621065_JR_.._7043_16pad16_libraryready,3,P09,Eterna,9.203,1,11117.0,0.976744186046512,0.947368421052632,74.4117647058823,74.41176470588235,84.26470588235294,0.5735294117647058,74.4117647058823,False
"13621065_jandersonlee_based13621065_jandersonlee_based_on_""Strengthening_neck_3""_by_Eli_Fisker_id_13663738_7000_16pad16_libraryready",3,P09,Eterna,10.673,1,11462.0,0.952380952380952,0.0,76.6176470588235,76.61764705882354,69.85294117647058,0.4852941176470588,76.6176470588235,False
"13621065_jenni111_based13621065_jenni111_based_on_""Control""_by_DigitalEmbrace_id_13640008_6939_16pad16_libraryready",3,P09,Eterna,15.003,1,19052.0,1.0,1.0,85.5882352941177,85.58823529411765,80.29411764705883,0.5735294117647058,85.5882352941177,False
"13621065_jenni111_based13621065_jenni111_based_on_""Control""_by_DigitalEmbrace_id_13640008_6937_16pad16_libraryready",3,P09,Eterna,19.909,1,25686.0,1.0,1.0,84.1176470588235,84.11764705882354,83.52941176470588,0.5735294117647058,84.1176470588235,False
13621065_AndrewKae_..._6960_16pad16_libraryready,3,P09,Eterna,10.848,1,15428.0,1.0,1.0,79.2647058823529,79.26470588235294,82.79411764705883,0.5147058823529411,79.2647058823529,False
13621065_AndrewKae_..._6959_16pad16_libraryready,3,P09,Eterna,8.521,1,9428.0,1.0,1.0,73.5294117647059,73.52941176470588,83.52941176470588,0.5147058823529411,73.5294117647059,False
13621065_Father_Z_0.95913621065_Father_Z_0.959_0.952_ZG8_+_9C_2G_28C_34G_40A_7029_16pad16_libraryready,3,P09,Eterna,12.923,1,17501.0,1.0,1.0,79.8529411764706,79.85294117647058,74.11764705882354,0.5588235294117647,79.8529411764706,False
"13621065_jenni111_based13621065_jenni111_based_on_""Control""_by_DigitalEmbrace_id_13640008_6941_16pad16_libraryready",3,P09,Eterna,12.895,1,12724.0,1.0,1.0,87.3529411764706,87.35294117647058,86.02941176470588,0.5441176470588235,87.3529411764706,False
13621065_JR_.._7040_16pad16_libraryready,3,P09,Eterna,7.314,1,6800.0,1.0,1.0,84.1176470588235,84.11764705882354,73.82352941176471,0.5441176470588235,84.1176470588235,False
13621065_spvincent_0.96613621065_spvincent_0.966_:_0.964_6976_16pad16_libraryready,3,P09,Eterna,12.561,1,13467.0,1.0,1.0,69.1176470588235,69.11764705882354,76.32352941176471,0.4852941176470588,69.1176470588235,False
13621065_Father_Z_0.95813621065_Father_Z_0.958_0.940_ZG3_+_28U_29C_34A_8A_68A_9G_67C_7035_16pad16_libraryready,3,P09,Eterna,11.245,1,13804.0,1.0,1.0,83.0882352941177,83.08823529411765,74.11764705882354,0.5441176470588235,83.0882352941177,False
13621065_mjt__6849_16pad16_libraryready,3,P09,Eterna,13.377,1,19198.0,0.976744186046512,0.947368421052632,88.8235294117647,88.82352941176471,78.08823529411765,0.6176470588235294,88.8235294117647,False
"13621065_Astromon_based13621065_Astromon_based_on_""BORUNOVUZEWI_#TBPC1=0.9830_#TBPCM1=0.9930_#MOD=U23+C58+U68""_by_AndrewKae_id_13700109_6950_16pad16_libraryready",3,P09,Eterna,8.495,1,9978.0,1.0,1.0,68.3823529411765,68.38235294117646,85.29411764705883,0.5294117647058824,68.3823529411765,False
"13621065_Astromon_based13621065_Astromon_based_on_""BORUNOVUZEWI_#TBPC1=0.9830_#TBPCM1=0.9930_#MOD=U23+C58+U68""_by_AndrewKae_id_13700109_6953_16pad16_libraryready",3,P09,Eterna,9.558,1,12433.0,1.0,1.0,84.5588235294118,84.55882352941177,81.76470588235294,0.5441176470588235,84.5588235294118,False
"13621065_jandersonlee_based13621065_jandersonlee_based_on_""Strengthening_neck_2""_by_Eli_Fisker_id_13663736_7001_16pad16_libraryready",3,P09,Eterna,11.742,1,13842.0,0.954545454545455,0.9,69.8529411764706,69.85294117647058,76.32352941176471,0.47058823529411764,69.8529411764706,False
"13621065_AndrewKae_based13621065_AndrewKae_based_on_""AK_Ec-8""_by_AndrewKae_id_13681906_6966_16pad16_libraryready",3,P09,Eterna,10.597,1,14242.0,1.0,1.0,73.5294117647059,73.52941176470588,84.26470588235294,0.5,73.5294117647059,False
13621065_JR_.._7114_16pad16_libraryready,3,P09,Eterna,15.127,1,21573.0,0.977777777777778,0.952380952380952,72.7941176470588,72.79411764705883,79.55882352941177,0.5441176470588235,72.7941176470588,False
13621065_ucad__7083_16pad16_libraryready,3,P09,Eterna,15.306,1,16906.0,1.0,1.0,79.1176470588235,79.11764705882354,80.58823529411765,0.5,79.1176470588235,False
13621065_ucad__7076_16pad16_libraryready,3,P09,Eterna,10.014,1,11895.0,1.0,1.0,84.8529411764706,84.85294117647058,77.05882352941177,0.5,84.8529411764706,False
13621065_dl2007__6972_16pad16_libraryready,3,P09,Eterna,11.701,1,12361.0,0.897959183673469,0.869565217391304,84.8529411764706,84.85294117647058,73.08823529411765,0.4852941176470588,84.8529411764706,False
13621065_ucad__7090_16pad16_libraryready,3,P09,Eterna,20.288,1,23403.0,1.0,1.0,83.8235294117647,83.82352941176471,92.79411764705883,0.4411764705882353,83.8235294117647,False
"13621065_jenni111_based13621065_jenni111_based_on_""Control""_by_DigitalEmbrace_id_13640008_6943_16pad16_libraryready",3,P09,Eterna,14.571,1,14362.0,1.0,1.0,84.8529411764706,82.35294117647058,82.79411764705883,0.5441176470588235,84.8529411764706,False
13621065_Jieux_Mutations13621065_Jieux_Mutations_on_Nearest_Neighbors_to_PK_on_KØnTrÒL_design_(pruned_first_19_of_46_successes)_6990_16pad16_libraryready,3,P09,Eterna,11.459,1,19647.0,1.0,1.0,84.1176470588235,84.11764705882354,88.52941176470588,0.6176470588235294,84.1176470588235,False
"13621065_jenni111_based13621065_jenni111_based_on_""Control""_by_DigitalEmbrace_id_13640008_6935_16pad16_libraryready",3,P09,Eterna,16.962,1,21793.0,1.0,1.0,84.8529411764706,84.85294117647058,83.82352941176471,0.5294117647058824,84.8529411764706,False
13621065_Father_Z_0.96113621065_Father_Z_0.961_0.952_ZG8_+_9C_2G_28C_34G_40A_38C_7028_16pad16_libraryready,3,P09,Eterna,12.024,1,16724.0,1.0,1.0,80.5882352941177,80.58823529411765,74.11764705882354,0.5735294117647058,80.5882352941177,False
"13621065_jenni111_based13621065_jenni111_based_on_""Control""_by_DigitalEmbrace_id_13640008_6932_16pad16_libraryready",3,P09,Eterna,13.869,1,13032.0,1.0,1.0,84.8529411764706,84.85294117647058,82.79411764705883,0.5588235294117647,84.8529411764706,False
13621065_mjt__7066_16pad16_libraryready,3,P09,Eterna,13.381,1,19022.0,1.0,1.0,73.8235294117647,73.82352941176471,84.55882352941177,0.6323529411764706,73.8235294117647,False
"13621065_jenni111_based13621065_jenni111_based_on_""Control""_by_DigitalEmbrace_id_13640008_6931_16pad16_libraryready",3,P09,Eterna,16.942,1,18911.0,1.0,1.0,83.0882352941177,83.08823529411765,79.55882352941177,0.5588235294117647,83.0882352941177,False
13621065_mjt__6841_16pad16_libraryready,3,P09,Eterna,17.237,1,26503.0,1.0,1.0,87.0588235294118,87.05882352941177,82.05882352941177,0.6617647058823529,87.0588235294118,False
13621065_Jieux_Mutations13621065_Jieux_Mutations_on_Nearest_Neighbors_to_PK_on_KØnTrÒL_design_(pruned_first_19_of_46_successes)_6979_16pad16_libraryready,3,P09,Eterna,8.981,1,15812.0,1.0,1.0,84.1176470588235,84.11764705882354,90.29411764705883,0.6176470588235294,84.1176470588235,False
13621065_AndrewKae_mod13621065_AndrewKae_mod_of_Eli's_0.995_6998_16pad16_libraryready,3,P09,Eterna,7.048,1,5935.0,1.0,1.0,76.0294117647059,76.02941176470588,82.05882352941177,0.5147058823529411,76.0294117647059,False
"13621065_jenni111_based13621065_jenni111_based_on_""Control""_by_DigitalEmbrace_id_13640008_6933_16pad16_libraryready",3,P09,Eterna,14.683,1,15412.0,1.0,1.0,84.1176470588235,84.11764705882354,80.58823529411765,0.5294117647058824,84.1176470588235,False
13621065_jandersonlee_first13621065_jandersonlee_first_batch_of_RN-SS_candidates_7056_16pad16_libraryready,3,P09,Eterna,9.34,1,6202.0,1.0,1.0,79.1176470588235,79.11764705882354,79.85294117647058,0.5882352941176471,79.1176470588235,False
13621065_Jieux_Mutations13621065_Jieux_Mutations_on_Nearest_Neighbors_to_PK_on_KØnTrÒL_design_(pruned_first_19_of_46_successes)_6988_16pad16_libraryready,3,P09,Eterna,10.836,1,19173.0,1.0,1.0,79.8529411764706,79.85294117647058,82.79411764705883,0.6029411764705882,79.8529411764706,False
13621065_ucad__7078_16pad16_libraryready,3,P09,Eterna,16.554,1,20076.0,1.0,1.0,88.0882352941177,88.08823529411765,78.08823529411765,0.5147058823529411,88.0882352941177,False
13621065_JR_.._7117_16pad16_libraryready,3,P09,Eterna,15.897,1,31728.0,0.976744186046512,0.947368421052632,78.3823529411765,78.38235294117646,71.02941176470588,0.5882352941176471,78.3823529411765,False
13621065_ucad__7075_16pad16_libraryready,3,P09,Eterna,12.814,1,15959.0,1.0,1.0,81.3235294117647,81.32352941176471,78.82352941176471,0.5,81.3235294117647,False
"13621065_Eli13621065_Eli_Fisker_Watching_the_SHAPE_data_for_this_design,_it_looks_as_if_the_native_structure_of_the_starter_sequence_formed_and_not_the_target_Pseudoknot._____I_suspect_that_the_true_form_of_the_pseudoknot_is_supposed_to_be_this:_((((....[[[[[[..((((((((((((.....)))))))))))).......)))).....]]]]]].____So_I_decided_to_strengthen_the_short_neck_to_force_it_to_fold._The_bases_at_49-50_creates_an_option_for_a_misfold,_so_I_removed_that_also._7003_16pad16_libraryready",3,P09,Eterna,14.487,1,25716.0,0.869565217391304,0.727272727272727,83.3823529411765,83.38235294117646,87.05882352941177,0.5441176470588235,83.3823529411765,False
