chembl_id,pref_name,max_phase,molecule_type,first_approval,withdrawn_flag,smiles,std_smiles,scaffold,mw
CHEMBL1368322,PARAROSANILINE,2.0,Small molecule,,False,N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1,N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1,N=C1C=CC(=C(c2ccccc2)c2ccccc2)C=C1,287.366
CHEMBL2105270,PARAXAZONE,2.0,Small molecule,,False,NC(=O)CN1C(=O)COc2ccccc21,NC(=O)CN1C(=O)COc2ccccc21,O=C1COc2ccccc2N1,206.201
CHEMBL528271,PARBENDAZOLE,2.0,Small molecule,,False,CCCCc1ccc2[nH]c(NC(=O)OC)nc2c1,CCCCc1ccc2[nH]c(NC(=O)OC)nc2c1,c1ccc2[nH]cnc2c1,247.29799999999997
CHEMBL2105451,PARCETASAL,2.0,Small molecule,,False,CC(=O)Nc1ccc(OC2(C)OC(=O)c3ccccc3O2)cc1,CC(=O)Nc1ccc(OC2(C)OC(=O)c3ccccc3O2)cc1,O=C1OC(Oc2ccccc2)Oc2ccccc21,313.309
CHEMBL2110654,PARCONAZOLE,2.0,Small molecule,,False,C#CCOC[C@H]1CO[C@](Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1,C#CCOCC1COC(Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1,c1ccc(C2(Cn3ccnc3)OCCO2)cc1,367.2320000000001
CHEMBL5095507,PARENT OF TAS-303,2.0,Small molecule,,False,CCCOC(C(=O)OC1CCNCC1)(c1ccccc1)c1ccccc1,CCCOC(C(=O)OC1CCNCC1)(c1ccccc1)c1ccccc1,O=C(OC1CCNCC1)C(c1ccccc1)c1ccccc1,353.462
CHEMBL421669,PARETHOXYCAINE,2.0,Small molecule,,False,CCOc1ccc(C(=O)OCCN(CC)CC)cc1,CCOc1ccc(C(=O)OCCN(CC)CC)cc1,c1ccccc1,265.3529999999999
CHEMBL1872101,PARGEVERINE,2.0,Small molecule,,False,C#CCOC(C(=O)OCCN(C)C)(c1ccccc1)c1ccccc1,C#CCOC(C(=O)OCCN(C)C)(c1ccccc1)c1ccccc1,c1ccc(Cc2ccccc2)cc1,337.41900000000004
CHEMBL1742410,PARGOLOL,2.0,Small molecule,,False,C#CCOc1ccccc1OCC(O)CNC(C)(C)C,C#CCOc1ccccc1OCC(O)CNC(C)(C)C,c1ccccc1,277.364
CHEMBL2104812,PARIDOCAINE,2.0,Small molecule,,False,CCCCNc1ccc(C(=O)OC2CCN(C)CC2)cc1,CCCCNc1ccc(C(=O)OC2CCN(C)CC2)cc1,O=C(OC1CCNCC1)c1ccccc1,290.407
CHEMBL2105397,PARODILOL,2.0,Small molecule,,False,CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1cccc2[nH]ccc12,CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1cccc2[nH]ccc12,c1ccc2c(CCNCCCOc3cccc4[nH]ccc34)c[nH]c2c1,377.4880000000001
CHEMBL312311,PAROXYPROPIONE,2.0,Small molecule,,False,CCC(=O)c1ccc(O)cc1,CCC(=O)c1ccc(O)cc1,c1ccccc1,150.177
CHEMBL2107094,PARSALMIDE,2.0,Small molecule,,False,C#CCOc1ccc(N)cc1C(=O)NCCCC,C#CCOc1ccc(N)cc1C(=O)NCCCC,c1ccccc1,246.30999999999995
CHEMBL540445,PARTHENOLIDE,2.0,Small molecule,,False,C=C1C(=O)O[C@H]2[C@H]1CC/C(C)=C/CC[C@@]1(C)O[C@@H]21,C=C1C(=O)OC2C1CCC(C)=CCCC1(C)OC21,C=C1C(=O)OC2C1CCC=CCCC1OC12,248.32199999999995
CHEMBL2105306,PARVAQUONE,2.0,Small molecule,,False,O=C1C(O)=C(C2CCCCC2)C(=O)c2ccccc21,O=C1C(O)=C(C2CCCCC2)C(=O)c2ccccc21,O=C1C=C(C2CCCCC2)C(=O)c2ccccc21,256.301
CHEMBL2105433,PATAMOSTAT,2.0,Small molecule,,False,N=C(N)Nc1ccc(C(=O)Oc2ccc(SCCN3C(=O)CCC3=O)cc2)cc1,N=C(N)Nc1ccc(C(=O)Oc2ccc(SCCN3C(=O)CCC3=O)cc2)cc1,O=C(Oc1ccc(SCCN2C(=O)CCC2=O)cc1)c1ccccc1,412.47100000000023
CHEMBL3545233,PAVINETANT,2.0,Small molecule,,False,CC[C@H](NC(=O)c1c(NS(C)(=O)=O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,CCC(NC(=O)c1c(NS(C)(=O)=O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,O=C(NCc1ccccc1)c1cc(-c2ccccc2)nc2ccccc12,459.5710000000001
CHEMBL3813842,PAXALISIB,2.0,Small molecule,,False,CC1(C)OCCn2c1nc1c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,CC1(C)OCCn2c1nc1c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,c1ncc(-c2nc(N3CCOCC3)c3nc4n(c3n2)CCOC4)cn1,382.4280000000001
CHEMBL2104942,PAXAMATE,2.0,Small molecule,,False,CNC(=O)Oc1ccc(-c2ccccc2)cc1,CNC(=O)Oc1ccc(-c2ccccc2)cc1,c1ccc(-c2ccccc2)cc1,227.263
CHEMBL40124,PAZELLIPTINE,2.0,Small molecule,,False,CCN(CC)CCCNc1nccc2c(C)c3[nH]c4ccncc4c3cc12,CCN(CC)CCCNc1nccc2c(C)c3[nH]c4ccncc4c3cc12,c1cc2cc3[nH]c4ccncc4c3cc2cn1,361.4930000000001
CHEMBL2107504,PAZINACLONE,2.0,Small molecule,,False,O=C(CC1C2C=CC=CC2C(=O)N1c1ccc2ccc(Cl)nc2n1)N1CCC2(CC1)OCCO2,O=C(CC1C2C=CC=CC2C(=O)N1c1ccc2ccc(Cl)nc2n1)N1CCC2(CC1)OCCO2,O=C(CC1C2C=CC=CC2C(=O)N1c1ccc2cccnc2n1)N1CCC2(CC1)OCCO2,480.9520000000004
CHEMBL2104564,PAZOXIDE,2.0,Small molecule,,False,O=S1(=O)NC(C2CC=CC2)=Nc2cc(Cl)c(Cl)cc21,O=S1(=O)NC(C2CC=CC2)=Nc2cc(Cl)c(Cl)cc21,O=S1(=O)NC(C2CC=CC2)=Nc2ccccc21,317.19700000000006
CHEMBL6068541,PBT-434,2.0,Small molecule,,False,CCNCc1nc2c(O)c(Cl)cc(Cl)c2c(=O)n1C,CCNCc1nc2c(O)c(Cl)cc(Cl)c2c(=O)n1C,O=c1[nH]cnc2ccccc12,302.16100000000006
CHEMBL4297315,PCI-27483,2.0,Small molecule,,False,N=C(N)c1ccc2nc(-c3cc(CC(=O)N[C@@H](CC(=O)O)C(=O)O)cc(-c4cc(S(N)(=O)=O)ccc4O)c3O)[nH]c2c1,N=C(N)c1ccc2nc(-c3cc(CC(=O)NC(CC(=O)O)C(=O)O)cc(-c4cc(S(N)(=O)=O)ccc4O)c3O)[nH]c2c1,c1ccc(-c2cccc(-c3nc4ccccc4[nH]3)c2)cc1,596.5780000000002
CHEMBL4297371,PCS-499,2.0,Small molecule,,False,[2H]C([2H])([2H])[C@H](O)C([2H])([2H])CCCn1c(=O)c2c(ncn2C)n(C)c1=O,[2H]C([2H])([2H])C(O)C([2H])([2H])CCCn1c(=O)c2c(ncn2C)n(C)c1=O,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,285.35850889000005
CHEMBL4297316,PD-0299685,2.0,Small molecule,,False,CCC[C@@H](C)C[C@H](CN)CC(=O)O,CCCC(C)CC(CN)CC(=O)O,CCCC(C)CC(CN)CC(=O)O,187.283
CHEMBL4297414,PD-217014,2.0,Small molecule,,False,COC(=O)C[C@]1(CN)C[C@H]2CC[C@H]2C1,COC(=O)CC1(CN)CC2CCC2C1,C1CC2CCC2C1,197.278
CHEMBL6068412,PEBEZERTINIB,2.0,Small molecule,,False,C=CC(=O)Nc1ccc(F)c(Nc2nc(Nc3cnn(C)c3)ncc2-c2ccc(C(F)(F)F)cc2)c1,C=CC(=O)Nc1ccc(F)c(Nc2nc(Nc3cnn(C)c3)ncc2-c2ccc(C(F)(F)F)cc2)c1,c1ccc(Nc2nc(Nc3cn[nH]c3)ncc2-c2ccccc2)cc1,497.45600000000013
CHEMBL4594444,PECAVAPTAN,2.0,Small molecule,,False,C[C@H](O)c1nc(Cn2nc(-c3ccc(Cl)cc3)n(C[C@H](O)C(F)(F)F)c2=O)nn1-c1cccc(Cl)c1,CC(O)c1nc(Cn2nc(-c3ccc(Cl)cc3)n(CC(O)C(F)(F)F)c2=O)nn1-c1cccc(Cl)c1,O=c1[nH]c(-c2ccccc2)nn1Cc1ncn(-c2ccccc2)n1,543.3330000000002
CHEMBL486174,PECILOCIN,2.0,Small molecule,,False,CCCC[C@@H](O)/C=C(C)/C=C/C=C/C(=O)N1CCCC1=O,CCCCC(O)C=C(C)C=CC=CC(=O)N1CCCC1=O,O=C1CCCN1,291.391
CHEMBL2103905,PECOCYCLINE,2.0,Small molecule,,False,CN(C)[C@@H]1C(O)=C(C(=O)NCN2CCCC(C(=O)O)C2)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,CN(C)C1C(O)=C(C(=O)NCN2CCCC(C(=O)O)C2)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,O=C(NCN1CCCCC1)C1=CCC2CC3Cc4ccccc4C(=O)C3=CC2C1=O,585.6100000000002
CHEMBL267648,PEFLOXACIN,2.0,Small molecule,,False,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,O=c1cc[nH]c2cc(N3CCNCC3)ccc12,333.36300000000006
CHEMBL4297182,PEGCANTRATINIB,2.0,Small molecule,,False,COCCN1C(=O)O[C@@]2(C[C@H]3O[C@]2(C)n2c4ccccc4c4c5c(c6c7ccccc7n3c6c42)C(=O)NC5)C1=O,COCCN1C(=O)OC2(CC3OC2(C)n2c4ccccc4c4c5c(c6c7ccccc7n3c6c42)C(=O)NC5)C1=O,O=C1NC(=O)C2(CC3OC2n2c4ccccc4c4c5c(c6c7ccccc7n3c6c42)C(=O)NC5)O1,536.5440000000003
CHEMBL2110706,PELANSERIN,2.0,Small molecule,,False,O=c1[nH]c2ccccc2c(=O)n1CCCN1CCN(c2ccccc2)CC1,O=c1[nH]c2ccccc2c(=O)n1CCCN1CCN(c2ccccc2)CC1,O=c1[nH]c2ccccc2c(=O)n1CCCN1CCN(c2ccccc2)CC1,364.449
CHEMBL311300,PELDESINE,2.0,Small molecule,,False,Nc1nc2c(Cc3cccnc3)c[nH]c2c(=O)[nH]1,Nc1nc2c(Cc3cccnc3)c[nH]c2c(=O)[nH]1,O=c1[nH]cnc2c(Cc3cccnc3)c[nH]c12,241.25400000000002
CHEMBL5314435,PELECOPAN,2.0,Small molecule,,False,NCc1nccc(-c2cc(COc3ccccc3CC(=O)O)cc3ccoc23)c1F,NCc1nccc(-c2cc(COc3ccccc3CC(=O)O)cc3ccoc23)c1F,c1ccc(OCc2cc(-c3ccncc3)c3occc3c2)cc1,406.41300000000007
CHEMBL2104978,PELIGLITAZAR,2.0,Small molecule,,False,COc1ccc(OC(=O)N(CC(=O)O)[C@@H](C)c2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1,COc1ccc(OC(=O)N(CC(=O)O)C(C)c2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1,O=C(NCc1ccc(OCCc2coc(-c3ccccc3)n2)cc1)Oc1ccccc1,530.5770000000003
CHEMBL607707,PELITINIB,2.0,Small molecule,,False,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C,c1ccc(Nc2ccnc3ccccc23)cc1,467.9320000000002
CHEMBL2107361,PELITREXOL,2.0,Small molecule,,False,Cc1cc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)sc1CC[C@@H]1CNc2nc(N)[nH]c(=O)c2C1,Cc1cc(C(=O)NC(CCC(=O)O)C(=O)O)sc1CCC1CNc2nc(N)[nH]c(=O)c2C1,O=c1[nH]cnc2c1CC(CCc1cccs1)CN2,463.5160000000003
CHEMBL39861,PELRETIN,2.0,Small molecule,,False,CC1=C(/C=C/C(C)=C/C=C/c2ccc(C(=O)O)cc2)C(C)(C)CCC1,CC(C=CC1=C(C)CCCC1(C)C)=CC=Cc1ccc(C(=O)O)cc1,C(=CC=Cc1ccccc1)C=CC1=CCCCC1,336.4750000000002
CHEMBL17125,PELRINONE,2.0,Small molecule,,False,Cc1nc(=O)c(C#N)c(NCc2cccnc2)[nH]1,Cc1nc(=O)c(C#N)c(NCc2cccnc2)[nH]1,O=c1cc(NCc2cccnc2)[nH]cn1,241.25400000000002
CHEMBL2107768,PEMAGLITAZAR,2.0,Small molecule,,False,Cc1ccccc1SCC[C@H](Oc1ccc(C(F)(F)F)cc1)C(=O)O,Cc1ccccc1SCCC(Oc1ccc(C(F)(F)F)cc1)C(=O)O,c1ccc(OCCCSc2ccccc2)cc1,370.392
CHEMBL2110693,PEMERID,2.0,Small molecule,,False,CN(C)CCCOC1CC(C)(C)N(C)C(C)(C)C1,CN(C)CCCOC1CC(C)(C)N(C)C(C)(C)C1,C1CCNCC1,256.43399999999997
CHEMBL1617409,PEMPIDINE,2.0,Small molecule,,False,CN1C(C)(C)CCCC1(C)C,CN1C(C)(C)CCCC1(C)C,C1CCNCC1,155.285
CHEMBL4466233,PEMRAMETOSTAT,2.0,Small molecule,,False,CC(=O)N1CCC(Nc2cc(C(=O)NC[C@H](O)CN3CCc4ccccc4C3)ncn2)CC1,CC(=O)N1CCC(Nc2cc(C(=O)NCC(O)CN3CCc4ccccc4C3)ncn2)CC1,O=C(NCCCN1CCc2ccccc2C1)c1cc(NC2CCNCC2)ncn1,452.5590000000003
CHEMBL2106988,PENAMECILLIN,2.0,Small molecule,,False,CC(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)Cc3ccccc3)[C@H]2SC1(C)C,CC(=O)OCOC(=O)C1N2C(=O)C(NC(=O)Cc3ccccc3)C2SC1(C)C,O=C(Cc1ccccc1)NC1C(=O)N2CCSC12,406.4600000000001
CHEMBL2105283,PENDECAMAINE,2.0,Small molecule,,False,CCCCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-],CCCCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-],CCCCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-],398.63200000000023
CHEMBL47050,PENFLURIDOL,2.0,Small molecule,,False,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,c1ccc(C2CCN(CCCC(c3ccccc3)c3ccccc3)CC2)cc1,523.9730000000002
CHEMBL2107203,PENFLUTIZIDE,2.0,Small molecule,,False,CCCCCC1Nc2cc(C(F)(F)F)c(S(N)(=O)=O)cc2S(=O)(=O)N1,CCCCCC1Nc2cc(C(F)(F)F)c(S(N)(=O)=O)cc2S(=O)(=O)N1,O=S1(=O)NCNc2ccccc21,401.4320000000001
CHEMBL3833378,PENIMEPICYCLINE,2.0,Small molecule,,False,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O.CN(C)[C@@H]1C(O)=C(C(=O)NCN2CCN(CCO)CC2)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,CN(C)C1C(O)=C(C(=O)NCN2CCN(CCO)CC2)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,O=C(NCN1CCNCC1)C1=CCC2CC3Cc4ccccc4C(=O)C3=CC2C1=O,586.6420000000003
CHEMBL1742411,PENIROLOL,2.0,Small molecule,,False,CCC(C)(C)NCC(O)COc1ccccc1C#N,CCC(C)(C)NCC(O)COc1ccccc1C#N,c1ccccc1,262.35299999999995
CHEMBL2104849,PENMESTEROL,2.0,Small molecule,,False,C[C@]12CCC(OC3CCCC3)=CC1=CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,CC12CCC(OC3CCCC3)=CC1=CCC1C2CCC2(C)C1CCC2(C)O,C1=C(OC2CCCC2)CCC2C1=CCC1C3CCCC3CCC21,370.57700000000017
CHEMBL2110697,PENOCTONIUM,2.0,Small molecule,,False,CCCCCCCC[N+](CC)(CC)CCOC(=O)C(C1CCCC1)C1CCCC1,CCCCCCCC[N+](CC)(CC)CCOC(=O)C(C1CCCC1)C1CCCC1,C1CCC(CC2CCCC2)C1,408.6910000000003
CHEMBL2218855,PENPROSTENE,2.0,Small molecule,,False,CCOCC(C)(C)C(O)/C=C/C1C=CC(=O)C1C/C=C\CCCC(=O)O,CCOCC(C)(C)C(O)C=CC1C=CC(=O)C1CC=CCCCC(=O)O,O=C1C=CCC1,364.4820000000002
CHEMBL2105353,PENTABAMATE,2.0,Small molecule,,False,CC(OC(N)=O)C(C)C(C)OC(N)=O,CC(OC(N)=O)C(C)C(C)OC(N)=O,CC(OC(N)=O)C(C)C(C)OC(N)=O,204.22599999999997
CHEMBL2110647,PENTACYNIUM,2.0,Small molecule,,False,C[N+](C)(CCCCC(C#N)(c1ccccc1)c1ccccc1)CC[N+]1(C)CCOCC1,C[N+](C)(CCCCC(C#N)(c1ccccc1)c1ccccc1)CC[N+]1(C)CCOCC1,c1ccc(C(CCCC[NH2+]CC[NH+]2CCOCC2)c2ccccc2)cc1,421.62900000000036
CHEMBL3989493,PENTAFLURANOL,2.0,Small molecule,,False,C[C@@H](c1ccc(O)c(F)c1)[C@H](CC(F)(F)F)c1ccc(O)c(F)c1,CC(c1ccc(O)c(F)c1)C(CC(F)(F)F)c1ccc(O)c(F)c1,c1ccc(CCc2ccccc2)cc1,346.295
CHEMBL2104801,PENTAGESTRONE,2.0,Small molecule,,False,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC=C4C=C(OC5CCCC5)CC[C@]4(C)[C@H]3CC[C@@]21C,CC(=O)C1(O)CCC2C3CC=C4C=C(OC5CCCC5)CCC4(C)C3CCC21C,C1=C(OC2CCCC2)CCC2C1=CCC1C3CCCC3CCC21,398.5870000000003
CHEMBL2105369,PENTALAMIDE,2.0,Small molecule,,False,CCCCCOc1ccccc1C(N)=O,CCCCCOc1ccccc1C(N)=O,c1ccccc1,207.27299999999997
CHEMBL2110996,PENTAMETHONIUM,2.0,Small molecule,,False,C[N+](C)(C)CCCCC[N+](C)(C)C,C[N+](C)(C)CCCCC[N+](C)(C)C,C[N+](C)(C)CCCCC[N+](C)(C)C,188.35899999999998
CHEMBL2107032,PENTAMORPHONE,2.0,Small molecule,,False,CCCCCN[C@@]12C=CC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(C)[C@@H]2C5,CCCCCNC12C=CC(=O)C3Oc4c(O)ccc5c4C31CCN(C)C2C5,O=C1C=CC2C3Cc4cccc5c4C2(CCN3)C1O5,368.4770000000002
CHEMBL2111050,PENTAMOXANE,2.0,Small molecule,,False,CC(C)CCNCC1COc2ccccc2O1,CC(C)CCNCC1COc2ccccc2O1,c1ccc2c(c1)OCCO2,235.327
CHEMBL462222,PENTAMUSTINE,2.0,Small molecule,,False,CC(C)(C)CNC(=O)N(CCCl)N=O,CC(C)(C)CNC(=O)N(CCCl)N=O,CC(C)(C)CNC(=O)N(CCCl)N=O,221.68799999999996
CHEMBL2104835,PENTAPIPERIDE,2.0,Small molecule,,False,CCC(C)C(C(=O)OC1CCN(C)CC1)c1ccccc1,CCC(C)C(C(=O)OC1CCN(C)CC1)c1ccccc1,O=C(Cc1ccccc1)OC1CCNCC1,289.4189999999999
CHEMBL2111014,PENTAPIPERIUM,2.0,Small molecule,,False,CCC(C)C(C(=O)OC1CC[N+](C)(C)CC1)c1ccccc1,CCC(C)C(C(=O)OC1CC[N+](C)(C)CC1)c1ccccc1,O=C(Cc1ccccc1)OC1CC[NH2+]CC1,304.45399999999995
CHEMBL35802,PENTAQUINE,2.0,Small molecule,,False,COc1cc(NCCCCCNC(C)C)c2ncccc2c1,COc1cc(NCCCCCNC(C)C)c2ncccc2c1,c1ccc2ncccc2c1,301.434
CHEMBL2103943,PENTHRICHLORAL,2.0,Small molecule,,False,OCC1(CO)COC(C(Cl)(Cl)Cl)OC1,OCC1(CO)COC(C(Cl)(Cl)Cl)OC1,C1COCOC1,265.52000000000004
CHEMBL2105337,PENTIAPINE,2.0,Small molecule,,False,CN1CCN(C2=Nc3ccccc3Sc3nccn32)CC1,CN1CCN(C2=Nc3ccccc3Sc3nccn32)CC1,c1ccc2c(c1)N=C(N1CCNCC1)n1ccnc1S2,299.4030000000001
CHEMBL2105338,PENTIFYLLINE,2.0,Small molecule,,False,CCCCCCn1c(=O)c2c(ncn2C)n(C)c1=O,CCCCCCn1c(=O)c2c(ncn2C)n(C)c1=O,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,264.329
CHEMBL141837,PENTISOMIDE,2.0,Small molecule,,False,CC(C)CC(CCN(C(C)C)C(C)C)(C(N)=O)c1ccccn1,CC(C)CC(CCN(C(C)C)C(C)C)(C(N)=O)c1ccccn1,c1ccncc1,319.493
CHEMBL2111012,PENTIZIDONE,2.0,Small molecule,,False,CC(=O)/C=C(/C)N[C@@H]1CON=C1O,CC(=O)C=C(C)NC1CON=C1O,C1=NOCC1,184.195
CHEMBL2107005,PENTOMONE,2.0,Small molecule,,False,COc1cccc2c1O[C@@H]1[C@H](C2)C(=O)[C@@H]2Cc3cccc(OC)c3O[C@@H]2C1(C)C,COc1cccc2c1OC1C(C2)C(=O)C2Cc3cccc(OC)c3OC2C1(C)C,O=C1C2Cc3ccccc3OC2CC2Oc3ccccc3CC12,394.46700000000016
CHEMBL2107131,PENTOPRIL,2.0,Small molecule,,False,CCOC(=O)[C@H](C)C[C@@H](C)C(=O)N1c2ccccc2C[C@H]1C(=O)O,CCOC(=O)C(C)CC(C)C(=O)N1c2ccccc2CC1C(=O)O,c1ccc2c(c1)CCN2,333.3840000000001
CHEMBL2105389,PENTOREX,2.0,Small molecule,,False,CC(c1ccccc1)C(C)(C)N,CC(c1ccccc1)C(C)(C)N,c1ccccc1,163.26399999999995
CHEMBL466660,PENTRINITROL,2.0,Small molecule,,False,O=[N+]([O-])OCC(CO)(CO[N+](=O)[O-])CO[N+](=O)[O-],O=[N+]([O-])OCC(CO)(CO[N+](=O)[O-])CO[N+](=O)[O-],O=[N+]([O-])OCC(CO)(CO[N+](=O)[O-])CO[N+](=O)[O-],271.138
CHEMBL116943,PENTYLENETETRAZOL,2.0,Small molecule,,False,C1CCc2nnnn2CC1,C1CCc2nnnn2CC1,C1CCc2nnnn2CC1,138.174
CHEMBL2107502,PERACLOPONE,2.0,Small molecule,,False,OC(CO/N=C/c1ccc(Cl)cc1)CN1CCN(c2ccccc2Cl)CC1,OC(CON=Cc1ccc(Cl)cc1)CN1CCN(c2ccccc2Cl)CC1,C(=NOCCCN1CCN(c2ccccc2)CC1)c1ccccc1,408.32900000000006
CHEMBL2105455,PERADOXIME,2.0,Small molecule,,False,COc1cccc(/C=N/OCC(O)CN2CCN(c3ccccc3OC)CC2)c1,COc1cccc(C=NOCC(O)CN2CCN(c3ccccc3OC)CC2)c1,C(=NOCCCN1CCN(c2ccccc2)CC1)c1ccccc1,399.49100000000016
CHEMBL2106980,PERAFENSINE,2.0,Small molecule,,False,c1ccc(-c2nc(N3CCNCC3)cc3ccccc23)cc1,c1ccc(-c2nc(N3CCNCC3)cc3ccccc23)cc1,c1ccc(-c2nc(N3CCNCC3)cc3ccccc23)cc1,289.382
CHEMBL2104842,PERALOPRIDE,2.0,Small molecule,,False,COc1cc(N)c(Cl)cc1C(=O)N1CCN(Cc2ccc3c(c2)OCO3)CC1,COc1cc(N)c(Cl)cc1C(=O)N1CCN(Cc2ccc3c(c2)OCO3)CC1,O=C(c1ccccc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,403.8660000000002
CHEMBL2107079,PERAQUINSIN,2.0,Small molecule,,False,COc1cc2nc(CCN3CCN(c4ccccc4OC)CC3)[nH]c(=O)c2cc1OC,COc1cc2nc(CCN3CCN(c4ccccc4OC)CC3)[nH]c(=O)c2cc1OC,O=c1[nH]c(CCN2CCN(c3ccccc3)CC2)nc2ccccc12,424.50100000000026
CHEMBL1742412,PERASTINE,2.0,Small molecule,,False,c1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1,c1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1,c1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1,295.42599999999993
CHEMBL2107048,PERATIZOLE,2.0,Small molecule,,False,Cc1csc(N2CCN(CCCCc3sc(C)nc3C)CC2)n1,Cc1csc(N2CCN(CCCCc3sc(C)nc3C)CC2)n1,c1csc(N2CCN(CCCCc3cncs3)CC2)n1,350.55700000000013
CHEMBL2105444,PERBUFYLLINE,2.0,Small molecule,,False,Cn1c(=O)c2c(ncn2CCCCN2CCC(C(=O)c3ccc(F)cc3)CC2)n(C)c1=O,Cn1c(=O)c2c(ncn2CCCCN2CCC(C(=O)c3ccc(F)cc3)CC2)n(C)c1=O,O=C(c1ccccc1)C1CCN(CCCCn2cnc3[nH]c(=O)[nH]c(=O)c32)CC1,441.5070000000002
CHEMBL2107769,PERFLISOBUTANE,2.0,Small molecule,,False,FC(F)(F)C(F)(C(F)(F)F)C(F)(F)F,FC(F)(F)C(F)(C(F)(F)F)C(F)(F)F,FC(F)(F)C(F)(C(F)(F)F)C(F)(F)F,238.02399999999994
CHEMBL2107082,PERFLISOPENT,2.0,Small molecule,,False,FC(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,288.03099999999995
CHEMBL2104877,PERFLUAMINE,2.0,Small molecule,,False,FC(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,521.064
CHEMBL2105425,PERFLUBRODEC,2.0,Small molecule,,False,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,598.972
CHEMBL1371129,PERFLUNAFENE,2.0,Small molecule,,False,FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C1(F)F,FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C1(F)F,C1CCC2CCCCC2C1,462.07399999999996
