chembl_id,BRD4,CTSK,EZH2,HDAC1,HDAC6,HSP90AA1,IDO1,KDM1A,NAMPT,PARP1,PDE4B,PDE5A,PRMT5,PTP1B,PTPN11,SIRT1
CHEMBL583,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL5831360,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL58323,borderline,high,borderline,high,borderline,borderline,borderline,high,borderline,borderline,borderline,borderline,borderline,high,borderline,borderline
CHEMBL5834528,borderline,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL58355,borderline,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,borderline,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL584,out_of_domain,borderline,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL584059,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain
CHEMBL584852,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain,high,borderline,out_of_domain,borderline,borderline,borderline
CHEMBL585,borderline,out_of_domain,out_of_domain,out_of_domain,high,borderline,borderline,borderline,out_of_domain,borderline,borderline,borderline,out_of_domain,high,high,out_of_domain
CHEMBL5856622,borderline,borderline,out_of_domain,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,high,borderline,borderline,out_of_domain,borderline,out_of_domain
CHEMBL585902,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,borderline,out_of_domain
CHEMBL586702,borderline,borderline,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,borderline,borderline,high,borderline,borderline,borderline,out_of_domain
CHEMBL58711,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL58752,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,out_of_domain
CHEMBL587723,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain,borderline,high,borderline,borderline,out_of_domain
CHEMBL5878583,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,borderline,out_of_domain
CHEMBL58792,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,high,high,high,borderline,borderline,borderline,borderline,borderline
CHEMBL588,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,high,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL5882296,borderline,borderline,out_of_domain,borderline,borderline,borderline,out_of_domain,borderline,borderline,out_of_domain,borderline,borderline,borderline,out_of_domain,borderline,borderline
CHEMBL589,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline
CHEMBL589092,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,borderline,high,high,borderline,borderline,borderline,borderline
CHEMBL589390,borderline,out_of_domain,out_of_domain,high,high,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,borderline,borderline,borderline,out_of_domain,out_of_domain,high
CHEMBL589583,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain,out_of_domain,borderline,borderline,borderline,borderline,borderline
CHEMBL589586,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,borderline
CHEMBL59,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,high,out_of_domain,borderline
CHEMBL590,borderline,out_of_domain,out_of_domain,borderline,high,borderline,high,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,high,out_of_domain,borderline
CHEMBL590540,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain
CHEMBL590754,borderline,high,borderline,borderline,borderline,borderline,out_of_domain,borderline,borderline,borderline,high,high,out_of_domain,borderline,borderline,borderline
CHEMBL590799,out_of_domain,borderline,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline
CHEMBL590985,borderline,borderline,out_of_domain,high,high,out_of_domain,out_of_domain,borderline,borderline,borderline,borderline,borderline,out_of_domain,borderline,borderline,borderline
CHEMBL591,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL591118,borderline,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,borderline,out_of_domain,out_of_domain,borderline,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL591429,borderline,borderline,out_of_domain,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,borderline,out_of_domain,out_of_domain,borderline,borderline,out_of_domain
CHEMBL591501,borderline,borderline,out_of_domain,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,high,high,borderline,out_of_domain,borderline,borderline
CHEMBL591804,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL592,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain
CHEMBL592054,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,high,borderline,borderline
CHEMBL592374,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL592435,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,high,borderline,out_of_domain,out_of_domain,out_of_domain
CHEMBL592445,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,high,borderline,borderline,borderline,borderline,high,borderline,borderline
CHEMBL592752,borderline,out_of_domain,out_of_domain,high,high,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain,high
CHEMBL5927870,out_of_domain,borderline,out_of_domain,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain,out_of_domain,borderline,out_of_domain
CHEMBL592868,out_of_domain,out_of_domain,out_of_domain,high,high,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,high,out_of_domain
CHEMBL592943,high,borderline,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,high,borderline,borderline
CHEMBL593,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain,out_of_domain
CHEMBL593019,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL593262,borderline,borderline,out_of_domain,high,borderline,borderline,borderline,high,borderline,borderline,borderline,borderline,out_of_domain,high,high,out_of_domain
CHEMBL593429,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL593430,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL59356,out_of_domain,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,out_of_domain
CHEMBL5939817,borderline,out_of_domain,high,borderline,borderline,out_of_domain,borderline,high,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL594,borderline,out_of_domain,borderline,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline
CHEMBL5940975,borderline,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL5944803,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,high,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL594621,out_of_domain,borderline,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,high,borderline,out_of_domain
CHEMBL595,borderline,borderline,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,borderline,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,high,borderline,borderline
CHEMBL595573,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,out_of_domain,borderline,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,borderline,borderline
CHEMBL5956963,borderline,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,borderline,borderline,borderline,out_of_domain,out_of_domain,borderline,out_of_domain
CHEMBL596,borderline,borderline,borderline,high,high,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline
CHEMBL596009,borderline,borderline,out_of_domain,high,high,borderline,high,borderline,borderline,high,borderline,borderline,high,high,borderline,borderline
CHEMBL596186,out_of_domain,out_of_domain,borderline,out_of_domain,borderline,high,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,high,out_of_domain,out_of_domain,high
CHEMBL596802,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain,borderline,borderline
CHEMBL597,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,borderline,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain
CHEMBL597800,borderline,out_of_domain,out_of_domain,borderline,borderline,borderline,borderline,borderline,out_of_domain,borderline,borderline,borderline,out_of_domain,borderline,out_of_domain,borderline
CHEMBL598172,high,out_of_domain,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain
CHEMBL598797,borderline,out_of_domain,borderline,high,high,borderline,borderline,high,high,borderline,borderline,borderline,borderline,out_of_domain,borderline,out_of_domain
CHEMBL599,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,out_of_domain
CHEMBL599552,borderline,out_of_domain,out_of_domain,borderline,high,out_of_domain,high,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,borderline
CHEMBL599870,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL59990,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL5999955,borderline,out_of_domain,out_of_domain,borderline,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline
CHEMBL6,borderline,out_of_domain,out_of_domain,high,high,borderline,borderline,borderline,borderline,borderline,borderline,high,borderline,borderline,borderline,borderline
CHEMBL600,out_of_domain,borderline,out_of_domain,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,borderline
CHEMBL6000618,borderline,out_of_domain,out_of_domain,borderline,borderline,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL600325,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain
CHEMBL601,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain
CHEMBL6017042,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL601719,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain
CHEMBL602,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL602070,borderline,out_of_domain,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain,borderline,borderline,borderline,out_of_domain,out_of_domain,out_of_domain
CHEMBL603,borderline,borderline,borderline,borderline,borderline,out_of_domain,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain
CHEMBL603469,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,high,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL603830,borderline,out_of_domain,out_of_domain,borderline,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,borderline,high,borderline,out_of_domain,borderline,out_of_domain,borderline
CHEMBL604710,borderline,borderline,out_of_domain,high,borderline,borderline,borderline,borderline,high,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain
CHEMBL60550,borderline,high,borderline,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain,borderline,out_of_domain,borderline,borderline,borderline,borderline
CHEMBL605525,out_of_domain,out_of_domain,out_of_domain,out_of_domain,high,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain
CHEMBL6056273,borderline,borderline,out_of_domain,borderline,borderline,out_of_domain,borderline,borderline,borderline,out_of_domain,high,borderline,out_of_domain,borderline,borderline,out_of_domain
CHEMBL605846,borderline,borderline,out_of_domain,borderline,borderline,borderline,out_of_domain,borderline,out_of_domain,borderline,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,out_of_domain
CHEMBL606,out_of_domain,borderline,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain
CHEMBL6060997,borderline,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,borderline,out_of_domain,borderline,borderline,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL606566,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL6067641,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL6067643,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL6067649,borderline,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,high,high,out_of_domain
CHEMBL6067682,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain
CHEMBL6067964,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL6067967,borderline,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain,borderline,borderline,borderline
CHEMBL6067981,out_of_domain,borderline,out_of_domain,borderline,borderline,borderline,borderline,out_of_domain,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,borderline,borderline,borderline
CHEMBL6067985,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL6067986,borderline,out_of_domain,out_of_domain,high,borderline,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,borderline,borderline,out_of_domain
CHEMBL6067992,borderline,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,borderline,borderline,borderline,out_of_domain,borderline,borderline,borderline
CHEMBL6067993,borderline,borderline,borderline,borderline,borderline,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL6067994,borderline,borderline,out_of_domain,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,out_of_domain,borderline,out_of_domain,borderline,out_of_domain,borderline
CHEMBL6067999,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL6068000,out_of_domain,borderline,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,high,out_of_domain,borderline
CHEMBL6068006,borderline,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL6068008,borderline,out_of_domain,out_of_domain,high,borderline,out_of_domain,out_of_domain,high,out_of_domain,borderline,out_of_domain,borderline,out_of_domain,borderline,borderline,out_of_domain
CHEMBL6068009,borderline,borderline,out_of_domain,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain
CHEMBL6068010,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL6068012,borderline,borderline,out_of_domain,high,borderline,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,borderline,out_of_domain
CHEMBL6068013,borderline,borderline,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,borderline,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL6068014,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL6068015,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL6068016,out_of_domain,borderline,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,high,out_of_domain,borderline
CHEMBL6068017,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain,out_of_domain
CHEMBL6068018,high,borderline,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain,borderline,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL6068019,out_of_domain,borderline,out_of_domain,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,high,out_of_domain,borderline
CHEMBL6068020,out_of_domain,borderline,out_of_domain,borderline,borderline,out_of_domain,borderline,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL6068022,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL6068023,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain
CHEMBL6068024,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain
CHEMBL6068025,borderline,borderline,borderline,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL6068026,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,borderline,borderline,borderline,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL6068027,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain
CHEMBL6068028,borderline,borderline,borderline,borderline,borderline,out_of_domain,borderline,out_of_domain,borderline,out_of_domain,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain
CHEMBL6068029,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,borderline
CHEMBL6068030,borderline,borderline,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,borderline,borderline,borderline,out_of_domain,borderline,out_of_domain,out_of_domain
CHEMBL6068031,borderline,out_of_domain,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain,borderline,borderline,out_of_domain,borderline,borderline,out_of_domain
CHEMBL6068033,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain
CHEMBL6068034,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL6068035,borderline,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL6068036,borderline,borderline,borderline,high,high,out_of_domain,borderline,out_of_domain,borderline,borderline,borderline,borderline,out_of_domain,out_of_domain,borderline,out_of_domain
CHEMBL6068038,borderline,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,borderline,borderline,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain
CHEMBL6068039,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL6068043,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL6068044,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL6068046,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL6068047,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain
CHEMBL6068049,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain,borderline,out_of_domain
CHEMBL6068050,borderline,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL6068051,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
