submission_no,doc_type,url,n_chars,txt_path,fetched_at
K082201,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K082201.pdf,17744,txt/K082201.txt,2026-09-22T17:46:12
K131554,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K131554.pdf,22233,txt/K131554.txt,2026-09-22T17:46:12
K131334,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K131334.pdf,26129,txt/K131334.txt,2026-09-22T17:46:15
K131307,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K131307.pdf,13947,txt/K131307.txt,2026-09-22T17:46:17
K131244,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K131244.pdf,16837,txt/K131244.txt,2026-09-22T17:46:19
K030655,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K030655.pdf,9159,txt/K030655.txt,2026-09-22T17:46:20
K131230,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K131230.pdf,24367,txt/K131230.txt,2026-09-22T17:46:20
K030849,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K030849.pdf,6990,txt/K030849.txt,2026-09-22T17:46:21
K131168,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K131168.pdf,18223,txt/K131168.txt,2026-09-22T17:46:22
K031296,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K031296.pdf,5620,txt/K031296.txt,2026-09-22T17:46:23
K131140,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K131140.pdf,17397,txt/K131140.txt,2026-09-22T17:46:24
K031363,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K031363.pdf,21752,txt/K031363.txt,2026-09-22T17:46:25
K131110,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K131110.pdf,22774,txt/K131110.txt,2026-09-22T17:46:26
K031601,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K031601.pdf,11017,txt/K031601.txt,2026-09-22T17:46:27
K131069,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K131069.pdf,16966,txt/K131069.txt,2026-09-22T17:46:28
K031715,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K031715.pdf,12736,txt/K031715.txt,2026-09-22T17:46:28
K032139,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K032139.pdf,7742,txt/K032139.txt,2026-09-22T17:46:29
K130915,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K130915.pdf,17149,txt/K130915.txt,2026-09-22T17:46:30
K032199,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K032199.pdf,11525,txt/K032199.txt,2026-09-22T17:46:31
K130775,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K130775.pdf,11860,txt/K130775.txt,2026-09-22T17:46:31
K130650,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K130650.pdf,21199,txt/K130650.txt,2026-09-22T17:46:34
K032214,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K032214.pdf,4727,txt/K032214.txt,2026-09-22T17:46:47
K082129,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K082129.pdf,9286,txt/K082129.txt,2026-09-22T17:46:47
K032235,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K032235.pdf,14530,txt/K032235.txt,2026-09-22T17:46:49
K082118,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K082118.pdf,20002,txt/K082118.txt,2026-09-22T17:46:48
K082091,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K082091.pdf,9267,txt/K082091.txt,2026-09-22T17:46:50
K082085,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K082085.pdf,12624,txt/K082085.txt,2026-09-22T17:46:52
K082068,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K082068.pdf,8492,txt/K082068.txt,2026-09-22T17:46:53
K081938,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K081938.pdf,8799,txt/K081938.txt,2026-09-22T17:46:55
K081922,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K081922.pdf,23724,txt/K081922.txt,2026-09-22T17:46:56
K081895,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K081895.pdf,21934,txt/K081895.txt,2026-09-22T17:46:57
K081830,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K081830.pdf,39012,txt/K081830.txt,2026-09-22T17:46:59
K081796,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K081796.pdf,16026,txt/K081796.txt,2026-09-22T17:47:00
K081769,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K081769.pdf,12493,txt/K081769.txt,2026-09-22T17:47:01
K081767,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K081767.pdf,7407,txt/K081767.txt,2026-09-22T17:47:03
K081709,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K081709.pdf,16364,txt/K081709.txt,2026-09-22T17:47:04
K130456,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K130456.pdf,9148,txt/K130456.txt,2026-09-22T17:47:05
K081703,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K081703.pdf,19893,txt/K081703.txt,2026-09-22T17:47:05
K081615,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K081615.pdf,29731,txt/K081615.txt,2026-09-22T17:47:07
K130255,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K130255.pdf,42801,txt/K130255.txt,2026-09-22T17:47:07
K081527,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K081527.pdf,17580,txt/K081527.txt,2026-09-22T17:47:08
K130122,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K130122.pdf,13149,txt/K130122.txt,2026-09-22T17:47:09
K081495,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K081495.pdf,11970,txt/K081495.txt,2026-09-22T17:47:10
K081433,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K081433.pdf,8433,txt/K081433.txt,2026-09-22T17:47:11
K081378,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K081378.pdf,15071,txt/K081378.txt,2026-09-22T17:47:12
K032334,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K032334.pdf,9427,txt/K032334.txt,2026-09-22T17:47:22
K032575,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K032575.pdf,24497,txt/K032575.txt,2026-09-22T17:47:24
K032657,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K032657.pdf,12812,txt/K032657.txt,2026-09-22T17:47:25
K032675,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K032675.pdf,9799,txt/K032675.txt,2026-09-22T17:47:27
K032677,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K032677.pdf,6287,txt/K032677.txt,2026-09-22T17:47:29
K032692,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K032692.pdf,6940,txt/K032692.txt,2026-09-22T17:47:30
K032796,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K032796.pdf,10733,txt/K032796.txt,2026-09-22T17:47:34
K032850,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K032850.pdf,7583,txt/K032850.txt,2026-09-22T17:47:37
K123880,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K123880.pdf,19174,txt/K123880.txt,2026-09-22T17:47:40
K081360,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K081360.pdf,29573,txt/K081360.txt,2026-09-22T17:47:42
K032860,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K032860.pdf,7462,txt/K032860.txt,2026-09-22T17:47:38
K032862,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K032862.pdf,7723,txt/K032862.txt,2026-09-22T17:47:53
K123517,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K123517.pdf,4654,txt/K123517.txt,2026-09-22T17:47:53
K081286,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K081286.pdf,10242,txt/K081286.txt,2026-09-22T17:47:53
K081269,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K081269.pdf,14644,txt/K081269.txt,2026-09-22T17:47:55
K032897,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K032897.pdf,10705,txt/K032897.txt,2026-09-22T17:47:55
DEN140044,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/DEN140044.pdf,56755,txt/DEN140044.txt,2026-09-22T17:47:55
K081193,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K081193.pdf,3742,txt/K081193.txt,2026-09-22T17:47:56
DEN140039,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/DEN140039.pdf,45604,txt/DEN140039.txt,2026-09-22T17:47:57
K081150,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K081150.pdf,14095,txt/K081150.txt,2026-09-22T17:47:58
DEN140038,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/DEN140038.pdf,16502,txt/DEN140038.txt,2026-09-22T17:47:58
K032932,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K032932.pdf,6478,txt/K032932.txt,2026-09-22T17:47:59
K081064,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K081064.pdf,7938,txt/K081064.txt,2026-09-22T17:47:59
K032936,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K032936.pdf,6241,txt/K032936.txt,2026-09-22T17:48:00
DEN140019,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/DEN140019.pdf,34010,txt/DEN140019.txt,2026-09-22T17:48:01
K080910,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K080910.pdf,11364,txt/K080910.txt,2026-09-22T17:48:01
K032951,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K032951.pdf,6689,txt/K032951.txt,2026-09-22T17:48:01
K080853,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K080853.pdf,8803,txt/K080853.txt,2026-09-22T17:48:02
DEN140016,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/DEN140016.pdf,12309,txt/DEN140016.txt,2026-09-22T17:48:02
K033036,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K033036.pdf,15168,txt/K033036.txt,2026-09-22T17:48:03
K080636,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K080636.pdf,17904,txt/K080636.txt,2026-09-22T17:48:04
DEN140010,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/DEN140010.pdf,43480,txt/DEN140010.txt,2026-09-22T17:48:04
K080635,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K080635.pdf,25886,txt/K080635.txt,2026-09-22T17:48:05
K033055,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K033055.pdf,9463,txt/K033055.txt,2026-09-22T17:48:07
K080564,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K080564.pdf,23715,txt/K080564.txt,2026-09-22T17:48:08
K033056,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K033056.pdf,8957,txt/K033056.txt,2026-09-22T17:48:08
K080561,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K080561.pdf,30460,txt/K080561.txt,2026-09-22T17:48:09
K033058,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K033058.pdf,8108,txt/K033058.txt,2026-09-22T17:48:10
K033105,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K033105.pdf,16597,txt/K033105.txt,2026-09-22T17:48:11
K080469,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K080469.pdf,25953,txt/K080469.txt,2026-09-22T17:48:11
K033114,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K033114.pdf,7319,txt/K033114.txt,2026-09-22T17:48:25
K080436,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K080436.pdf,10631,txt/K080436.txt,2026-09-22T17:48:25
K080431,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K080431.pdf,10777,txt/K080431.txt,2026-09-22T17:48:27
K033155,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K033155.pdf,15080,txt/K033155.txt,2026-09-22T17:48:27
K080380,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K080380.pdf,23029,txt/K080380.txt,2026-09-22T17:48:28
DEN140002,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/DEN140002.pdf,19245,txt/DEN140002.txt,2026-09-22T17:48:28
K033200,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K033200.pdf,18182,txt/K033200.txt,2026-09-22T17:48:28
K073071,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K073071.pdf,20304,txt/K073071.txt,2026-09-22T17:48:29
K033278,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K033278.pdf,6012,txt/K033278.txt,2026-09-22T17:48:30
DEN140001,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/DEN140001.pdf,21888,txt/DEN140001.txt,2026-09-22T17:48:30
K072732,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K072732.pdf,23787,txt/K072732.txt,2026-09-22T17:48:31
K033297,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K033297.pdf,8749,txt/K033297.txt,2026-09-22T17:48:31
K072500,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K072500.pdf,12212,txt/K072500.txt,2026-09-22T17:48:33
K033302,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K033302.pdf,3583,txt/K033302.txt,2026-09-22T17:48:33
K033362,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K033362.pdf,9505,txt/K033362.txt,2026-09-22T17:48:34
K072288,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K072288.pdf,17849,txt/K072288.txt,2026-09-22T17:48:34
K133605,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K133605.pdf,96904,txt/K133605.txt,2026-09-22T17:48:34
K033415,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K033415.pdf,12578,txt/K033415.txt,2026-09-22T17:48:36
K062187,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K062187.pdf,15067,txt/K062187.txt,2026-09-22T17:48:36
K133503,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K133503.pdf,504,txt/K133503.txt,2026-09-22T17:48:36
K133067,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K133067.pdf,595,txt/K133067.txt,2026-09-22T17:48:37
K083572,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K083572.pdf,6296,txt/K083572.txt,2026-09-22T17:48:39
K033454,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K033454.pdf,7756,txt/K033454.txt,2026-09-22T17:48:39
K132978,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K132978.pdf,53021,txt/K132978.txt,2026-09-22T17:48:40
K033458,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K033458.pdf,9780,txt/K033458.txt,2026-09-22T17:48:41
K082953,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K082953.pdf,20602,txt/K082953.txt,2026-09-22T17:48:41
K082913,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K082913.pdf,10448,txt/K082913.txt,2026-09-22T17:48:42
K033471,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K033471.pdf,6897,txt/K033471.txt,2026-09-22T17:48:43
K132966,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K132966.pdf,38378,txt/K132966.txt,2026-09-22T17:48:43
K033479,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K033479.pdf,11596,txt/K033479.txt,2026-09-22T17:48:44
K082898,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K082898.pdf,13776,txt/K082898.txt,2026-09-22T17:48:44
K132862,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K132862.pdf,4424,txt/K132862.txt,2026-09-22T17:48:45
K033491,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K033491.pdf,5616,txt/K033491.txt,2026-09-22T17:48:46
K082763,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K082763.pdf,3321,txt/K082763.txt,2026-09-22T17:48:45
K132828,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K132828.pdf,24623,txt/K132828.txt,2026-09-22T17:48:46
K033522,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K033522.pdf,8092,txt/K033522.txt,2026-09-22T17:48:47
K082688,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K082688.pdf,80122,txt/K082688.txt,2026-09-22T17:48:47
K033525,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K033525.pdf,3574,txt/K033525.txt,2026-09-22T17:48:48
K082661,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K082661.pdf,3605,txt/K082661.txt,2026-09-22T17:48:48
K132822,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K132822.pdf,108954,txt/K132822.txt,2026-09-22T17:48:52
K033557,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K033557.pdf,9854,txt/K033557.txt,2026-09-22T17:48:50
K082631,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K082631.pdf,6445,txt/K082631.txt,2026-09-22T17:49:05
K033560,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K033560.pdf,9734,txt/K033560.txt,2026-09-22T17:49:06
K082618,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K082618.pdf,3585,txt/K082618.txt,2026-09-22T17:49:07
K082538,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K082538.pdf,10733,txt/K082538.txt,2026-09-22T17:49:08
K082513,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K082513.pdf,3430,txt/K082513.txt,2026-09-22T17:49:10
K132750,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K132750.pdf,76626,txt/K132750.txt,2026-09-22T17:49:09
K082508,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K082508.pdf,13459,txt/K082508.txt,2026-09-22T17:49:11
K132726,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K132726.pdf,42394,txt/K132726.txt,2026-09-22T17:49:12
K082503,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K082503.pdf,22984,txt/K082503.txt,2026-09-22T17:49:26
K132674,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K132674.pdf,19136,txt/K132674.txt,2026-09-22T17:49:27
K132664,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K132664.pdf,585,txt/K132664.txt,2026-09-22T17:49:29
K082417,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K082417.pdf,3518,txt/K082417.txt,2026-09-22T17:49:29
K082272,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K082272.pdf,7585,txt/K082272.txt,2026-09-22T17:49:30
K132630,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K132630.pdf,588,txt/K132630.txt,2026-09-22T17:49:30
K132573,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K132573.pdf,586,txt/K132573.txt,2026-09-22T17:49:31
K082248,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K082248.pdf,9945,txt/K082248.txt,2026-09-22T17:49:31
K132555,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K132555.pdf,32869,txt/K132555.txt,2026-09-22T17:49:33
K132515,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K132515.pdf,23701,txt/K132515.txt,2026-09-22T17:49:35
K082210,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K082210.pdf,10150,txt/K082210.txt,2026-09-22T17:49:35
K033566,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K033566.pdf,22569,txt/K033566.txt,2026-09-22T17:49:37
K082205,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K082205.pdf,6699,txt/K082205.txt,2026-09-22T17:49:38
K132508,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K132508.pdf,46307,txt/K132508.txt,2026-09-22T17:49:39
K082140,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K082140.pdf,60334,txt/K082140.txt,2026-09-22T17:49:39
K132507,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K132507.pdf,16668,txt/K132507.txt,2026-09-22T17:49:40
K033606,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K033606.pdf,15282,txt/K033606.txt,2026-09-22T17:49:43
K132468,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K132468.pdf,26374,txt/K132468.txt,2026-09-22T17:49:43
K082049,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K082049.pdf,26147,txt/K082049.txt,2026-09-22T17:49:43
K033627,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K033627.pdf,5452,txt/K033627.txt,2026-09-22T17:49:44
K082020,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K082020.pdf,25198,txt/K082020.txt,2026-09-22T17:49:44
K132462,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K132462.pdf,20612,txt/K132462.txt,2026-09-22T17:49:45
K082001,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K082001.pdf,3755,txt/K082001.txt,2026-09-22T17:49:45
K033658,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K033658.pdf,3318,txt/K033658.txt,2026-09-22T17:49:46
K132456,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K132456.pdf,28662,txt/K132456.txt,2026-09-22T17:49:47
K081992,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K081992.pdf,3695,txt/K081992.txt,2026-09-22T17:49:47
K081975,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K081975.pdf,3876,txt/K081975.txt,2026-09-22T17:49:48
K132288,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K132288.pdf,4125,txt/K132288.txt,2026-09-22T17:49:48
K081957,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K081957.pdf,3297,txt/K081957.txt,2026-09-22T17:49:49
K081930,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K081930.pdf,16009,txt/K081930.txt,2026-09-22T17:49:50
K081928,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K081928.pdf,39796,txt/K081928.txt,2026-09-22T17:49:52
K033706,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K033706.pdf,10008,txt/K033706.txt,2026-09-22T17:49:52
K081920,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K081920.pdf,24248,txt/K081920.txt,2026-09-22T17:49:53
K033713,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K033713.pdf,12190,txt/K033713.txt,2026-09-22T17:49:53
K132270,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K132270.pdf,93370,txt/K132270.txt,2026-09-22T17:49:54
K081875,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K081875.pdf,3433,txt/K081875.txt,2026-09-22T17:49:54
K033727,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K033727.pdf,17293,txt/K033727.txt,2026-09-22T17:49:55
K132249,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K132249.pdf,588,txt/K132249.txt,2026-09-22T17:49:55
K081857,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K081857.pdf,15813,txt/K081857.txt,2026-09-22T17:49:57
K132237,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K132237.pdf,11565,txt/K132237.txt,2026-09-22T17:49:57
K081827,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K081827.pdf,8413,txt/K081827.txt,2026-09-22T17:49:58
K033743,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K033743.pdf,13195,txt/K033743.txt,2026-09-22T17:49:59
K132235,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K132235.pdf,50033,txt/K132235.txt,2026-09-22T17:50:00
K033744,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K033744.pdf,7928,txt/K033744.txt,2026-09-22T17:50:00
K081825,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K081825.pdf,39989,txt/K081825.txt,2026-09-22T17:49:59
K081824,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K081824.pdf,44310,txt/K081824.txt,2026-09-22T17:50:02
K033745,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K033745.pdf,12986,txt/K033745.txt,2026-09-22T17:50:01
K132234,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K132234.pdf,31924,txt/K132234.txt,2026-09-22T17:50:02
K081746,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K081746.pdf,39505,txt/K081746.txt,2026-09-22T17:50:03
K132159,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K132159.pdf,9556,txt/K132159.txt,2026-09-22T17:50:03
K033747,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K033747.pdf,12478,txt/K033747.txt,2026-09-22T17:50:03
K033775,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K033775.pdf,3770,txt/K033775.txt,2026-09-22T17:50:05
K132129,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K132129.pdf,13825,txt/K132129.txt,2026-09-22T17:50:05
K081731,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K081731.pdf,17662,txt/K081731.txt,2026-09-22T17:50:05
K033780,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K033780.pdf,4388,txt/K033780.txt,2026-09-22T17:50:06
K081719,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K081719.pdf,3312,txt/K081719.txt,2026-09-22T17:50:06
K081715,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K081715.pdf,6002,txt/K081715.txt,2026-09-22T17:50:08
K132096,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K132096.pdf,19596,txt/K132096.txt,2026-09-22T17:50:06
K033784,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K033784.pdf,9444,txt/K033784.txt,2026-09-22T17:50:07
K081714,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K081714.pdf,3603,txt/K081714.txt,2026-09-22T17:50:09
K033786,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K033786.pdf,10187,txt/K033786.txt,2026-09-22T17:50:09
K132086,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K132086.pdf,26590,txt/K132086.txt,2026-09-22T17:50:10
