gene,depmap_mean_gene_effect,depmap_n_cell_lines
SIX1,-0.27220540836988255,1100.0
SIX2,0.11052377106937726,1100.0
SIX3,0.027386879546901024,1100.0
SIX4,-0.1032303957644728,1100.0
SIX5,-0.0784119283166523,1100.0
SIX6,-0.01073358150081279,1100.0
SKA1,-0.6300517015176725,1100.0
SKA2,-0.9999132256902135,1100.0
SKA3,-0.7697062487823783,1100.0
SKAP1,-0.06902607368695102,1100.0
SKAP2,0.023876690018929395,1100.0
SKI,-0.05463928080699116,1100.0
SKIC2,-0.23471934760678526,1100.0
SKIC3,-0.19247756201290606,1100.0
SKIC8,-0.8300692223133513,1100.0
SKIDA1,0.006637404483041903,1100.0
SKIL,-0.03166301137405162,1100.0
SKOR1,-0.1561805406824605,1100.0
SKOR2,0.05071776552741348,1100.0
SKP1,-1.476048802223322,1100.0
SKP2,-0.6419574503485543,1100.0
SLA,0.008966831530559034,1100.0
SLA2,0.13817824250237234,1100.0
SLAIN1,0.05566654727315654,1100.0
SLAIN2,-0.14579974291609393,1100.0
SLAMF1,-0.007216752021510352,1100.0
SLAMF6,-0.06917947707024442,1100.0
SLAMF7,-0.07580033057553656,1100.0
SLAMF8,-0.010281777854825685,1100.0
SLAMF9,-0.12152458198242334,1100.0
SLBP,-0.6942861327891365,1100.0
SLC10A1,0.041246097668754866,1100.0
SLC10A2,0.0173474834916473,1100.0
SLC10A3,0.07013074674711142,1100.0
SLC10A4,-0.11028365951708576,1100.0
SLC10A5,0.06575847325621682,1100.0
SLC10A6,0.07517551579318979,1100.0
SLC10A7,-0.02390064739848748,1100.0
SLC11A1,-0.03346915291835652,1100.0
SLC11A2,-0.191379420848857,1100.0
SLC12A1,-0.19319958340509644,1100.0
SLC12A2,0.012117963562053403,1100.0
SLC12A3,-0.08783398485312795,1100.0
SLC12A4,-0.029965295840133237,1100.0
SLC12A5,-0.028929199953635003,1100.0
SLC12A6,-0.047307105893228285,1100.0
SLC12A7,-0.018053400547317272,1100.0
SLC12A8,-0.03762341238652356,1100.0
SLC12A9,-0.04143088210214953,1100.0
SLC13A1,0.11179357339147923,1100.0
SLC13A2,-0.2319488851821542,1100.0
SLC13A3,-0.0060237057929524215,1100.0
SLC13A4,0.1112304053140977,1100.0
SLC13A5,-0.005151797931396734,1100.0
SLC14A1,0.05565664954270252,1100.0
SLC14A2,-0.08492526987344896,1100.0
SLC15A1,0.040474139619812596,1100.0
SLC15A2,-0.06571938409167205,1100.0
SLC15A3,-0.124373285057946,1100.0
SLC15A4,-0.0579386292311025,1100.0
SLC16A1,-0.254629525325485,1100.0
SLC16A10,0.04549647014931498,1100.0
SLC16A11,-0.056744048389026025,1100.0
SLC16A12,-0.1051150555336595,1100.0
SLC16A13,-0.06372280239575022,1100.0
SLC16A14,-0.0603396267871582,1100.0
SLC16A2,0.020513103170736194,1100.0
SLC16A3,-0.08993061384068742,1100.0
SLC16A4,-0.19357468017824073,1100.0
SLC16A5,-0.16729623543007058,1100.0
SLC16A6,-0.15272266154684633,1100.0
SLC16A7,-0.13809475689986575,1100.0
SLC16A8,-0.035591852967038616,1100.0
SLC16A9,0.04493392346291057,1100.0
SLC17A1,0.05901007767090737,1100.0
SLC17A2,-0.012506915181828825,1100.0
SLC17A3,-0.04782216886165555,1100.0
SLC17A4,0.002647562322752891,1100.0
SLC17A5,0.0267168158998012,1100.0
SLC17A6,0.06571382533050527,1100.0
SLC17A7,-0.1386801268538135,1100.0
SLC17A8,-0.037359765146654234,1100.0
SLC17A9,0.02140443087507319,1100.0
SLC18A1,0.10950642691984522,1100.0
SLC18A2,0.0914185493562681,1100.0
SLC18A3,-0.23049218598245622,1100.0
SLC18B1,-0.02782789300009213,1100.0
SLC19A1,-0.006134035266435283,1100.0
SLC19A2,-0.2274929604673904,1100.0
SLC19A3,-0.13937530150778396,1100.0
SLC1A1,0.03179757366411776,1100.0
SLC1A2,-0.014767264742936315,1100.0
SLC1A3,0.04274469213576531,1100.0
SLC1A4,-0.015546136629383143,1100.0
SLC1A5,0.00350498965182727,1100.0
SLC1A6,-0.011352064238811762,1100.0
SLC1A7,-0.02757440128711848,1100.0
SLC20A1,-0.3228639258456818,1100.0
SLC20A2,-0.1776357137560949,1100.0
SLC22A1,0.06853726370533243,1100.0
SLC22A10,-0.05414663102992394,1100.0
SLC22A11,-0.012280670407465999,1100.0
SLC22A12,-0.07380656734120021,1100.0
SLC22A13,-0.07267283230786058,1100.0
SLC22A14,0.01986294201746742,1100.0
SLC22A15,-0.252969034630179,1100.0
SLC22A16,0.012572048912636566,1100.0
SLC22A17,-0.04301028939034561,1100.0
SLC22A18,0.0028330631598188004,1100.0
SLC22A2,0.03184843604787612,1100.0
SLC22A23,0.0031028825387121187,1100.0
SLC22A24,-0.23340203447394103,15.0
SLC22A25,-0.2889728630505959,1100.0
SLC22A3,0.047150051109136205,1100.0
SLC22A31,0.07267370457370403,15.0
SLC22A4,0.030183084142341284,1100.0
SLC22A5,-0.18940250325923177,1100.0
SLC22A6,-0.002338377447263239,1100.0
SLC22A7,-0.1639896886172479,1100.0
SLC22A8,-0.07221725357880371,1100.0
SLC22A9,-0.13448714232012796,1100.0
SLC23A1,0.036004689120778643,1100.0
SLC23A2,0.03156294727043585,1100.0
SLC23A3,0.04047724763707135,1100.0
SLC24A1,0.08705216788989241,1100.0
SLC24A2,0.15564602459369004,1100.0
SLC24A3,0.07770751444996568,1100.0
SLC24A4,0.10348821427046648,1100.0
SLC24A5,0.07086649372487858,1100.0
SLC25A1,-0.28250794212303,1100.0
SLC25A10,-0.28076447096905804,1100.0
SLC25A11,0.024398575389882694,1100.0
SLC25A12,-0.018001259198111644,1100.0
SLC25A13,0.038839903332431515,1100.0
SLC25A14,0.11644391875470518,1100.0
SLC25A15,-0.05607618915500377,1100.0
SLC25A16,-0.01460833259768824,1100.0
SLC25A17,-0.01819918008875146,1100.0
SLC25A18,-0.13565452405238201,1100.0
SLC25A19,-0.22276640029752598,1100.0
SLC25A2,-0.0798905114105706,1100.0
SLC25A20,-0.16663153746020817,1100.0
SLC25A21,0.11377486731289593,1100.0
SLC25A22,-0.18935194562738447,1100.0
SLC25A23,-0.0011861691851888804,1100.0
SLC25A24,-0.08022335144745948,1100.0
SLC25A25,-0.11862180220030645,1100.0
SLC25A26,-0.27601560938549424,1100.0
SLC25A27,-0.09924993101740615,1100.0
SLC25A28,-0.07171631894700146,1100.0
SLC25A29,-0.08472053230471674,1100.0
SLC25A3,-0.7248655120221718,1100.0
SLC25A30,-0.06742216643682053,1100.0
SLC25A31,-0.08520293937804162,1100.0
SLC25A32,0.053985031445959154,1100.0
SLC25A33,-0.1911606995675583,1100.0
SLC25A34,-0.008471476153853387,1100.0
SLC25A35,-0.01981777243635096,1100.0
SLC25A36,-0.0538089646044591,1100.0
SLC25A37,-0.07721684537702223,1100.0
SLC25A38,-0.4188423261051236,1100.0
SLC25A39,-0.09429967655663941,1100.0
SLC25A4,-0.030242249413532374,1100.0
SLC25A40,-0.018185688649962378,1100.0
SLC25A41,-0.22276108564323324,1100.0
SLC25A42,-0.19219252483742363,1100.0
SLC25A43,0.022504281696968623,1100.0
SLC25A44,-0.10662642858170009,1100.0
SLC25A45,-0.12973049670985146,1100.0
SLC25A46,-0.08829064647636427,1100.0
SLC25A47,0.09770520961170939,1100.0
SLC25A48,-0.03560253331272929,1100.0
SLC25A5,-0.42360917136759985,1100.0
SLC25A51,-0.23002309150440098,1098.0
SLC25A52,-0.06347672060433153,1100.0
SLC25A53,0.048847211394973944,1100.0
SLC25A6,-0.49248089353523333,15.0
SLC26A1,0.06452300953006505,1100.0
SLC26A11,-0.03985647864314253,1100.0
SLC26A2,0.12211871907613965,1100.0
SLC26A3,-0.05373050412414941,1100.0
SLC26A4,-0.053794886477703606,1100.0
SLC26A5,-0.05665874072110128,1100.0
SLC26A6,0.10464514898892822,1100.0
SLC26A7,0.0030245705152918763,1100.0
SLC26A8,-0.09485044630315373,1100.0
SLC26A9,0.010040465782422634,1100.0
SLC27A1,-0.08602866807398421,1100.0
SLC27A2,-0.1383756863467071,1100.0
SLC27A3,-0.18719504907715753,1100.0
SLC27A4,-0.05874863856320144,1100.0
SLC27A5,-0.05901973975299303,1100.0
SLC27A6,0.059439380867255164,1100.0
SLC28A1,0.00116889018945688,1100.0
SLC28A2,0.03996645746554213,1100.0
SLC28A3,0.021472755198440024,1100.0
SLC29A1,-0.002644793951064009,1100.0
SLC29A2,-0.2809319808041252,1100.0
SLC29A3,0.08784480763212645,1100.0
SLC29A4,-0.10501712773892141,1100.0
SLC2A1,-0.29145765909506055,1100.0
SLC2A10,0.03563497406642676,1100.0
SLC2A11,-0.08028767909543484,1100.0
SLC2A12,0.0736366771096479,1100.0
SLC2A13,-0.07768601395659017,1100.0
SLC2A14,-0.006545969413304275,1100.0
SLC2A2,0.024411059729926778,1100.0
SLC2A3,-0.018502331259306545,1100.0
SLC2A4,0.019938252065367135,1100.0
SLC2A4RG,0.05895831427059486,1100.0
SLC2A5,-0.07270952928727477,1100.0
SLC2A6,0.027173973951742335,1100.0
SLC2A7,-0.04377888903799926,1100.0
SLC2A8,0.11271572173225712,1100.0
SLC2A9,0.1610410028633765,1100.0
SLC30A1,0.056879206755390946,1100.0
SLC30A10,-0.0686770586813689,1100.0
SLC30A2,0.07536230200352606,1100.0
SLC30A3,0.09080043463539297,1100.0
SLC30A4,0.019707882970709464,1100.0
SLC30A5,-0.07207326680771382,1100.0
SLC30A6,-0.007338358425647639,1100.0
SLC30A7,-0.18797007572798805,1100.0
SLC30A8,0.03576053931666403,1100.0
SLC30A9,-0.2504249413512468,1100.0
SLC31A1,-0.32544642287298026,1100.0
SLC31A2,0.0697698827970871,1100.0
SLC32A1,0.05607506319458621,1100.0
SLC33A1,-0.3471755087344182,1100.0
SLC34A1,0.10111786540779978,1100.0
SLC34A2,0.015356967522459047,1100.0
SLC34A3,-0.012802266575118015,1100.0
SLC35A1,-0.08711174743903455,1100.0
SLC35A2,-0.16584047979403285,1100.0
SLC35A3,-0.16867625540730957,1100.0
SLC35A4,-0.0001951966400668247,1100.0
SLC35A5,-0.058238512143125885,1100.0
SLC35B1,-1.2156927649616904,1100.0
SLC35B2,-0.2999986811139677,1100.0
SLC35B3,0.12217932882642,1100.0
SLC35B4,0.04222773735498883,1100.0
SLC35C1,-0.12024755778991017,1100.0
SLC35C2,0.05192219703211593,1100.0
SLC35D1,-0.13833645565559524,1100.0
SLC35D2,-0.20943357724672682,1100.0
SLC35D3,0.011203079600960786,1100.0
SLC35E1,-0.06251940355912261,1100.0
SLC35E2B,-0.01530227894046601,1100.0
SLC35E3,-0.0861358352262363,1100.0
SLC35E4,0.055602681914714104,1100.0
SLC35F1,0.029855754262910487,1100.0
SLC35F2,-0.06413462089325017,1100.0
SLC35F3,-0.03331243751432481,1100.0
SLC35F4,-0.30600850366972193,15.0
SLC35F5,-0.12904741936364017,1100.0
SLC35F6,-0.054397286567615104,1100.0
SLC35G1,-0.14809692136956465,1100.0
SLC35G2,0.10567863003279118,1100.0
SLC35G3,-0.10727783577497953,1100.0
SLC35G4,-0.15084959220785787,15.0
SLC35G5,0.06873789585281515,1100.0
SLC35G6,-0.1068046684116805,1098.0
SLC36A1,-0.007138510363356518,1100.0
SLC36A2,0.15091763306825284,1100.0
SLC36A3,0.12238440237023722,1100.0
SLC36A4,0.20948101151396037,1100.0
SLC37A1,-0.07853937840538218,1100.0
SLC37A2,0.06934367034154398,1100.0
SLC37A3,-0.002174657471945236,1100.0
SLC38A1,-0.15278900359372324,1100.0
SLC38A10,-0.09578088709858332,1100.0
SLC38A11,-0.019535377595925576,1100.0
SLC38A2,-0.43031449551858936,1100.0
SLC38A3,0.1907823322881402,15.0
SLC38A4,0.06804106513550069,1100.0
SLC38A5,0.0025253672837802854,1100.0
SLC38A6,0.07253266641034499,1100.0
SLC38A7,-0.07796556637038,1100.0
SLC38A8,0.05903290197487692,1100.0
SLC38A9,-0.02721176470096988,1100.0
SLC39A1,0.0002720446122653336,1100.0
SLC39A10,-0.4533736537690574,1100.0
SLC39A11,-0.10453786428927489,1100.0
SLC39A12,0.1420129626294434,1100.0
SLC39A13,-0.027761459467588977,1100.0
SLC39A14,-0.10860289475661875,1100.0
SLC39A2,-0.038033538272851886,1100.0
SLC39A3,0.09170570774010225,1100.0
SLC39A4,-0.07870017317732166,1100.0
SLC39A5,-0.10410310028862077,1100.0
SLC39A6,-0.06374155778947573,1100.0
SLC39A7,-0.9910300096313226,1100.0
SLC39A8,-0.01830261257353596,1100.0
SLC39A9,-0.03636650442192798,1100.0
SLC3A1,-0.01973106336573081,1100.0
SLC3A2,-0.4927919896465282,1100.0
SLC40A1,0.03449449848624557,1100.0
SLC41A1,-0.02954559049023734,1100.0
SLC41A2,0.08157976891342704,1100.0
SLC41A3,-0.11051545568629723,1100.0
SLC43A1,0.02911852811126881,1100.0
SLC43A2,0.09437320417209359,1100.0
SLC43A3,-0.06855282556527034,1100.0
SLC44A1,0.024887999345769896,1100.0
SLC44A2,-0.07854015779253551,1100.0
SLC44A3,-0.36899750585083996,1100.0
SLC44A4,-0.08125082213121616,1100.0
SLC44A5,-0.003293754379033201,1100.0
SLC45A1,0.011984878091968257,1100.0
SLC45A2,0.008488488626449252,1100.0
SLC45A3,-0.09897383914062412,1100.0
SLC45A4,0.013534965618274284,1100.0
SLC46A1,-0.07213780312510956,15.0
SLC46A2,-0.07388239543093394,1100.0
SLC46A3,-0.1289398464049195,1100.0
SLC47A1,-0.07708731463000876,1100.0
SLC47A2,-0.06858023613927133,1100.0
SLC48A1,-0.12541891601170352,1100.0
SLC49A3,0.0670556564675847,1100.0
SLC49A4,-0.05210665523721566,1100.0
SLC4A1,-0.17676873137475332,1100.0
SLC4A10,0.003077590680346521,1100.0
SLC4A11,-0.02802375310605916,1100.0
SLC4A1AP,-0.2122037438364343,1100.0
SLC4A2,0.07245265879026189,1100.0
SLC4A3,0.049424643879930105,1100.0
SLC4A4,0.015014755081196308,1100.0
SLC4A5,-0.28104222635161774,1100.0
SLC4A7,-0.4773642624787226,1100.0
SLC4A8,-0.03535128059064365,1100.0
SLC4A9,0.014846910821235952,1100.0
SLC50A1,-0.011339837659000864,1100.0
SLC51A,0.03268623193020734,1100.0
SLC51B,-0.023081482860150708,1100.0
SLC52A1,0.013579870837798111,1100.0
SLC52A2,-0.06863835846971632,1100.0
SLC52A3,0.15340394174631086,1100.0
SLC5A1,0.019280708727053106,1100.0
SLC5A10,0.0952935399838579,1100.0
SLC5A11,0.043599876014928096,1100.0
SLC5A12,-0.041964149972912854,1100.0
SLC5A2,-0.06173916408214396,1100.0
SLC5A3,-0.1299437015245827,1100.0
SLC5A4,-0.061937984973399515,1100.0
SLC5A5,-0.24375020861967966,1100.0
SLC5A6,0.029851686318135118,1100.0
SLC5A7,-0.052896768922542886,1100.0
SLC5A8,-0.02870626216857188,1100.0
SLC5A9,-0.07670195828772908,1100.0
SLC66A1,0.056027392906291155,1100.0
SLC66A2,0.10789537778461708,1100.0
SLC66A3,-0.045158929955467546,1100.0
SLC6A1,0.04051949521675132,1100.0
SLC6A11,0.05629807552152786,1100.0
SLC6A12,-0.032540465421742236,1100.0
SLC6A13,0.059722736349035195,1100.0
SLC6A14,0.06287620460513128,1100.0
SLC6A15,0.014975179370428486,1100.0
SLC6A16,0.16878660078143212,1100.0
SLC6A17,-0.2049627304559445,1100.0
SLC6A18,0.05595638218230008,1100.0
SLC6A19,0.051509419759280535,1100.0
SLC6A2,-0.019055928056335776,1100.0
SLC6A20,-0.0618156425890612,1100.0
SLC6A3,0.14438355834282382,1100.0
SLC6A4,-0.14185201333969819,1100.0
SLC6A5,-0.041558012377984815,1100.0
SLC6A6,-0.17829918281508855,1100.0
SLC6A7,-0.033171601904679916,1100.0
SLC6A8,-0.12143061109969902,1100.0
SLC6A9,-0.27530717246482544,1100.0
SLC7A1,-0.3358536174774809,1100.0
SLC7A10,-0.07091832725913963,1100.0
SLC7A11,0.044985823672483834,1100.0
SLC7A13,-0.009464104965205956,1100.0
SLC7A14,0.024887544971041616,1100.0
SLC7A2,0.07823181792946672,1100.0
SLC7A3,-0.014015811115301967,1100.0
SLC7A4,-0.02876840058090149,1100.0
SLC7A5,-0.3110210729260732,1100.0
SLC7A6,-0.05143517948637101,1100.0
SLC7A6OS,-1.0040128609958847,1100.0
SLC7A7,-0.014819375161213079,1100.0
SLC7A8,-0.06582948523628633,1100.0
SLC7A9,-0.06841522398589182,1100.0
SLC8A1,-0.01619769798817979,1100.0
SLC8A2,-0.011618463039161532,1100.0
SLC8A3,-0.006374993641499633,1100.0
SLC8B1,-0.05951315478521427,1100.0
SLC9A1,-0.006652432530724452,1100.0
SLC9A2,-0.08637498502792146,1100.0
SLC9A3,-0.07015801114957856,1100.0
SLC9A3R1,-0.042859335862932744,1100.0
SLC9A3R2,-0.01808020297730819,1100.0
SLC9A4,-0.015913325032650225,1100.0
SLC9A5,-0.012195453524521484,1100.0
SLC9A6,0.04618328954989376,1100.0
SLC9A7,0.00042516813961651715,1100.0
SLC9A8,0.09018295897028623,1100.0
SLC9A9,0.023941181005254535,1100.0
SLC9B1,-0.5239450994840255,1100.0
SLC9B2,0.0654648308685453,1100.0
SLC9C1,-0.03054110568309002,1100.0
SLC9C2,0.003370608369877844,1100.0
SLCO1A2,0.184969158171975,1100.0
SLCO1B1,0.11013809933819806,1100.0
SLCO1B3,0.02745634734332883,1100.0
SLCO1C1,0.11629994061325985,1100.0
SLCO2A1,-0.11701717893728414,1100.0
SLCO2B1,0.08190870973884332,1100.0
SLCO3A1,0.037150826950211095,1100.0
SLCO4A1,-0.076494443257959,1100.0
SLCO4C1,-0.050426321845513405,1100.0
SLCO5A1,0.029159266489478725,1100.0
SLCO6A1,-0.03595660522697008,1100.0
SLF1,-0.07203499085645422,1100.0
SLF2,-0.284783748504988,1100.0
SLFN11,-0.018282303496154135,1100.0
SLFN12,-0.02660476660326841,1100.0
SLFN12L,-0.0010022989851921113,1100.0
SLFN13,0.010400369778911272,1100.0
SLFN14,0.02237431742434608,1100.0
SLFN5,-0.02478610890876007,1100.0
SLFNL1,-0.2959347918023264,1100.0
SLIRP,-0.25056734567694694,1100.0
SLIT1,-0.08944931095033416,1100.0
SLIT2,0.03815262181952081,1100.0
SLIT3,0.07357461915995449,1100.0
SLITRK1,-0.02168001940705531,1100.0
SLITRK2,0.0090207582768304,1100.0
SLITRK3,0.03132844624000775,1100.0
SLITRK4,0.08253278848883823,1100.0
SLITRK5,0.00900567925945481,1100.0
SLITRK6,0.08859719135607765,1100.0
SLK,-0.07217796067074166,1100.0
SLMAP,-0.32151711954082474,1100.0
SLN,-0.055027459962302204,977.0
SLPI,-3.344148460393775e-06,1100.0
SLTM,-0.1290874759813187,1100.0
SLU7,-1.3772055880258465,1100.0
SLURP1,0.09043041385814882,1100.0
SLURP2,0.07920708194398397,1100.0
SLX4,-0.3945748967515612,1100.0
SLX4IP,0.06626919094495988,1100.0
SLX9,-0.228790829279019,1100.0
SMAD1,0.1396270028237769,1100.0
SMAD2,0.016009472816624182,1100.0
SMAD3,-0.01845318092685547,1100.0
SMAD4,-0.05203981641818787,1100.0
SMAD5,-0.45697402433175577,15.0
SMAD6,-0.0760016257698743,1100.0
SMAD7,-0.11895515505581192,1100.0
SMAD9,0.020171413396847953,1100.0
SMAGP,-0.22905249354319113,977.0
SMAP1,0.08810686993215829,1100.0
SMAP2,0.02732000869867912,1100.0
SMARCA1,0.04570725729814947,1100.0
SMARCA2,-0.059608778123162086,1100.0
SMARCA4,-0.37147518930114504,1100.0
SMARCA5,-0.5477516464208477,1100.0
SMARCAD1,-0.013884644811712244,1100.0
SMARCAL1,-0.05194371655072929,1100.0
SMARCB1,-0.8217185521489596,1100.0
SMARCC1,-0.2767495744505236,1100.0
SMARCC2,-0.1496676940245099,1100.0
SMARCD1,-0.26733304402393154,1100.0
SMARCD2,-0.20883188706670502,1100.0
SMARCD3,0.07572922067121354,1100.0
SMARCE1,-0.7645250015841016,1100.0
SMC1A,-1.3018390671614533,1100.0
SMC1B,-0.03709688118061651,1100.0
SMC2,-1.3012854736594306,1100.0
SMC3,-1.1894146195088449,1100.0
SMC4,-1.5735182939953605,1100.0
SMC5,-0.8568010351197014,1100.0
SMC6,-0.7894418146214051,1100.0
SMCHD1,-0.116442280781756,1100.0
SMCO1,0.10957841854719984,1100.0
SMCO2,0.08597961881879819,1100.0
SMCO3,0.1394162166059297,1100.0
SMCO4,-0.020565473903526105,1100.0
SMCP,0.12932850865278908,1100.0
SMCR8,-0.07705795265016635,1100.0
SMDT1,-0.014437096525105109,1100.0
SMG1,-0.9599945160602766,324.0
SMG5,-1.0971088999757175,1100.0
SMG6,-1.0057888018085461,1100.0
SMG7,-0.5406897321260506,1100.0
SMG8,-0.333413595311419,1100.0
SMG9,-0.07212331617198016,1100.0
SMIM1,-0.08311100590773456,1100.0
SMIM10,-0.049199874950631335,1100.0
SMIM10L1,1.0536627981641724,15.0
SMIM10L2B,-0.2760246421785076,15.0
SMIM11,-0.030174989504392,977.0
SMIM12,-0.0010278367331985,1100.0
SMIM13,0.057966363564125836,1100.0
SMIM14,0.10452777913706839,1100.0
SMIM15,0.024233412679094353,1100.0
SMIM17,0.01634891385295063,1100.0
SMIM18,0.11097645900809297,1100.0
SMIM19,0.24822826350901395,1100.0
SMIM2,0.08575357844567613,1100.0
SMIM20,0.02225825888276172,1100.0
SMIM21,0.139867182604194,1100.0
SMIM22,0.17462106779967893,1100.0
SMIM23,-0.04169864959184192,15.0
SMIM24,0.11326657951282341,1100.0
SMIM26,-0.7709369145862769,15.0
SMIM27,0.12349921961394685,15.0
SMIM28,-0.2236565326051996,15.0
SMIM29,-0.11021351120656292,1100.0
SMIM3,-0.19991986747787777,1100.0
SMIM31,0.15172593988278177,15.0
SMIM32,-0.19982999840343543,15.0
SMIM33,-0.27969662144379454,15.0
SMIM34,0.331235287752515,15.0
SMIM38,0.05555634837080013,15.0
SMIM40,-0.07475287678551126,15.0
SMIM41,-0.07365439047138851,15.0
SMIM5,-0.08516827803968721,1100.0
SMIM6,-0.028072710709276145,1100.0
SMIM7,-0.24208128443421292,1100.0
SMIM8,0.0512687865504444,1100.0
SMIM9,0.12168607992131272,1100.0
SMKR1,0.04505904081277914,1100.0
SMLR1,-0.0012100578859371594,1100.0
SMNDC1,-0.9987325130031511,1100.0
SMO,-0.08013213867372722,1100.0
SMOC1,-0.034017313542251515,1100.0
SMOC2,-0.02096310555455857,1100.0
SMOX,-0.018397009066050376,1100.0
SMPD1,-0.08675778414611658,1100.0
SMPD2,0.008344704103488506,1100.0
SMPD3,-0.1100173249553881,1100.0
SMPD4,-0.2930465014045506,1100.0
SMPDL3A,0.07665375601618687,1100.0
SMPDL3B,0.04970763676967147,1100.0
SMPX,0.044245185071131864,1100.0
SMR3A,0.07503407356014452,1100.0
SMR3B,-0.31926748348300565,1100.0
SMS,-0.42255747397072846,1100.0
SMTN,-0.11503398025992012,1100.0
SMTNL1,0.029194470109872143,15.0
SMTNL2,-0.08095844419948,1100.0
SMU1,-2.814826660070658,1100.0
SMUG1,-0.12727140432522294,1100.0
SMURF1,-0.13477817367098982,1100.0
SMURF2,-0.28044613672230806,1100.0
SMYD1,-0.013141287911883093,1100.0
SMYD2,0.05859006703663605,1100.0
SMYD3,0.08764602397146164,1100.0
SMYD4,-0.10179600916723335,1100.0
SMYD5,-0.10773291266581093,1100.0
SNAI1,0.06032256739912136,1100.0
SNAI2,-0.11933403497544563,1100.0
SNAI3,-0.048517785342511284,1100.0
SNAP23,-0.8030186550759159,1100.0
SNAP25,0.00416608551276058,1100.0
SNAP29,-0.33828767221263245,1100.0
SNAP47,0.07299292114170204,1100.0
SNAP91,0.006397647006472662,1100.0
SNAPC1,-1.6719098924670805,1100.0
SNAPC2,-1.3064674466248134,1100.0
SNAPC3,-1.2082274552918866,1100.0
SNAPC4,-1.2471798575084136,1100.0
SNAPC5,-1.1770238947483285,1100.0
SNAPIN,-0.3944118455571059,1100.0
SNCA,0.0912302939927176,1100.0
SNCAIP,0.0036755919470130563,1100.0
SNCB,0.1015769922314716,1100.0
SNCG,0.015885634670641448,1100.0
SND1,0.12314544146290225,1100.0
SNED1,-0.04711280248072181,1100.0
SNF8,-1.033282182332447,1100.0
SNIP1,-0.5984518334304813,1100.0
SNN,0.007734792038328437,1100.0
SNORC,-0.0642803722627205,1100.0
SNPH,0.11402180355875466,1100.0
SNRK,0.020168947137399227,1100.0
SNRNP200,-2.353516355752649,1100.0
SNRNP25,-1.4964634686956764,1100.0
SNRNP27,-1.2882236492972519,1100.0
SNRNP35,-1.6552815576474889,1100.0
SNRNP40,-0.6843172325883623,1100.0
SNRNP48,-0.5116933501742339,1100.0
SNRNP70,-1.2724232035604315,1100.0
SNRPA,-0.3925030311356589,1100.0
SNRPA1,-2.8678357782963477,1100.0
SNRPB,-1.6916837977178332,1100.0
SNRPB2,-0.7585396349702022,1100.0
SNRPC,-0.7999561468566634,1100.0
SNRPD1,-2.6094941505507934,1100.0
SNRPD2,-2.105051127603536,1100.0
SNRPD3,-4.288538339682662,324.0
SNRPE,-1.9142999382550376,975.0
SNRPF,-2.9448803751168087,1100.0
SNRPG,-2.0951138193339984,977.0
SNRPN,0.12454443808305707,1100.0
SNTA1,-0.20360427646140297,1100.0
SNTB1,0.045625895995662934,1100.0
SNTB2,-0.11297145952075359,1100.0
SNTG1,0.03191734544168897,1100.0
SNTG2,0.07087531341279495,1100.0
SNTN,0.014906628244464442,1100.0
SNU13,-2.488003630420187,1100.0
SNUPN,-1.101229688693208,1100.0
SNURF,0.025151174719201176,1100.0
SNW1,-1.5337782594817035,1100.0
SNX1,-0.14269859814777422,1100.0
SNX10,0.017416753302937477,1100.0
SNX11,-0.024753719939780768,1100.0
SNX12,-0.17609561000396415,1100.0
SNX13,0.05427728628121454,1100.0
SNX14,-0.13445634300372564,1100.0
SNX15,-0.08436723899582968,1100.0
SNX16,-0.03935428398188897,1100.0
SNX17,-0.19653278798117205,1100.0
SNX18,-0.09410968728453407,1100.0
SNX19,-0.08759672527038646,1100.0
SNX2,0.12744609697358084,1100.0
SNX20,0.04682414343584147,1100.0
SNX21,0.11638276014523409,1100.0
SNX22,-0.1601685827290856,1100.0
SNX24,0.05043655028343855,1100.0
SNX25,-0.04609493364531395,1100.0
SNX27,-0.133721876204819,1100.0
SNX29,0.0051095994890494245,1100.0
SNX3,0.007396678373712062,1100.0
SNX30,0.16298988397994457,1100.0
SNX31,0.017154981170944,1100.0
SNX32,-0.24580492730505082,1100.0
SNX33,0.152551769359047,1100.0
SNX4,-0.01574370807816337,1100.0
SNX5,-0.0848902969061182,1100.0
SNX6,-0.13131174891976835,1100.0
SNX7,-0.03231544860191554,1100.0
SNX8,-0.03316783701858819,1100.0
SNX9,0.004385185185124242,1100.0
SOAT1,0.014269139983265577,1100.0
SOAT2,-0.06922342516900243,1100.0
SOBP,0.02767366870553602,1100.0
SOCS1,0.023564496214088636,1100.0
SOCS2,-0.06048920375379887,1100.0
SOCS3,-0.15405146110388215,1100.0
SOCS4,-0.13749206199274874,1100.0
SOCS5,-0.26025701107975036,1100.0
SOCS6,-0.019615863399077872,1100.0
SOCS7,-0.014450547809765025,1100.0
SOD1,-1.3919778633065714,1100.0
SOD2,-0.8989704096525643,1100.0
SOD3,0.12002943021442244,1100.0
SOGA1,-0.13089057397334453,1100.0
SOHLH1,-0.02968472591068865,1100.0
SOHLH2,0.09052666860162721,1100.0
SON,-1.0639776989685228,1100.0
SORBS1,0.018675597884316594,1100.0
SORBS2,0.09007210895991577,1100.0
SORBS3,0.04456858037948852,1100.0
SORCS1,0.04020539714134028,1100.0
SORCS2,0.042525898925209894,1100.0
