smiles,ens_mean,ens_std,head,linker,tail,n_tails,mw,degradable,disulfide,confidence
CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)C1CCCCC1N(CCC(=O)NCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCC,-0.1413591460045291,0.2593772912892172,H17_CHDA,amide,T5_C14,4,1184.0,False,False,high
CCCCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCCCC)CCN1CCN(CCC(=O)NCCCCCCCCCCCCCCCC)CC1,-0.14244915953017395,0.22970450887024144,H4_AEPZ,amide,T6_C16,3,1015.7,False,False,high
CCCCCCCCCCCCCCCCOC(=O)CCN(C)CCCN(CCC(=O)OCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCC,-0.14613184934731058,0.20316379757841543,H7_MePr,ester,T6_C16,3,977.6,False,False,high
CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCN1CCN(CCO)CC1,-0.14713182523709453,0.18015312903548092,H9_PZE,ester,T3_C10,2,597.9,False,False,high
CCCCCCCCOC(=O)CCCCCNC(=O)CCN(CCOCCN(CCC(=O)NCCCCCC(=O)OCCCCCCCC)CCC(=O)NCCCCCC(=O)OCCCCCCCC)CCC(=O)NCCCCCC(=O)OCCCCCCCC,-0.1480252805372723,0.15312916788642159,H5_bAE,amide,T20_estBr,4,1293.9,True,False,high
CCSCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCSCC)CCN(CCO)CCO,-0.14963980556152617,0.20125106976475182,H15_bHEAEA,amide,T14_thioC8,2,635.0,True,False,high
CCCCCCSSCCCCCCOC(=O)CCN(CCO)CCN(CCC(=O)OCCCCCCSSCCCCCC)CCC(=O)OCCCCCCSSCCCCCC,-0.15054964385968966,0.1313924026151963,H8_AEEA,ester,T17_SS_C6,3,1017.7,True,True,high
CCOCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCOCC)CC(CO)(CO)N(CCC(=O)NCCCCCCCCOCC)CCC(=O)NCCCCCCCCOCC,-0.15144528187102838,0.10652172440185713,H12_TRIS,amide,T15_OC8,4,1029.5,True,False,high
CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)CCN1CCN(C)CC1,-0.15324195925411774,0.19701041814962675,H3_MPZ,ester,T7_C18,2,792.3,False,False,high
CCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCC)CCN(CCO)CCO,-0.15458755858972428,0.20554010390394553,H15_bHEAEA,amide,T13_C9,2,542.9,False,False,high
CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)CCN1CCN(CCO)CC1,-0.15803079953039711,0.15708395474232376,H9_PZE,amide,T4_C12,2,652.1,False,False,high
CCCCCCCCSSCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCSSCCCCCCCC)CCN1CCN(CCO)CC1,-0.16031356452936138,0.1446904327357557,H9_PZE,amide,T18_SS_C8,2,892.5,True,True,high
CCCCCCSSCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCSSCCCCCC)CCN(CCO)CCO,-0.16045901921927377,0.1889883931777673,H15_bHEAEA,amide,T17_SS_C6,2,755.3,True,True,high
CCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCC)CC(CO)(CO)N(CCC(=O)NCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCC,-0.16054842316917275,0.04701835213149347,H12_TRIS,amide,T16_C11,4,1021.7,False,False,high
CCCCCCOC(=O)CCCCCCCOC(=O)CCN(CCO)CCN(CCC(=O)OCCCCCCCC(=O)OCCCCCC)CCC(=O)OCCCCCCCC(=O)OCCCCCC,-0.16144326262791397,0.1139716513759744,H8_AEEA,ester,T19_estC8,3,999.4,True,False,high
CCCCCCOC(=O)CCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC(=O)OCCCCCC)CCN1CCN(CCO)CC1,-0.16176130156813415,0.1925024678529308,H9_PZE,ester,T19_estC8,2,770.1,True,False,high
CCOCCCCCCCCOC(=O)CCN(CCCN(CCC(=O)OCCCCCCCCOCC)CCC(=O)OCCCCCCCCOCC)CCC(=O)OCCCCCCCCOCC,-0.16263334658480488,0.18367248835395136,H6_DAP,ester,T15_OC8,4,987.5,True,False,high
CCCCCCOC(=O)CCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCC(=O)OCCCCCC)CC(CO)(CO)N(CCC(=O)NCCCCCCCC(=O)OCCCCCC)CCC(=O)NCCCCCCCC(=O)OCCCCCC,-0.16313731347491775,0.07761407438034874,H12_TRIS,amide,T19_estC8,4,1309.9,True,False,high
CCCCCCCCCCCCCCNC(=O)CCN(CCCN(CCC(=O)NCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCC,-0.1648467341518712,0.5058748707583227,H6_DAP,amide,T5_C14,4,1144.0,False,False,medium
CCCCCCCCCCCNC(=O)CCN(CCOCCN(CCC(=O)NCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCC,-0.1674320743133623,0.17479971179620415,H5_bAE,amide,T16_C11,4,1005.7,False,False,high
CCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCC)CCN(CCO)CCO,-0.16843442050678775,0.18985456499895254,H15_bHEAEA,amide,T3_C10,2,570.9,False,False,high
CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)CCN1CCN(CCO)CC1,-0.1699387119866143,0.1562443850989591,H9_PZE,ester,T16_C11,2,626.0,False,False,high
CCOCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCOCC)C1CCCCC1N(CCC(=O)OCCCCCCCCOCC)CCC(=O)OCCCCCCCCOCC,-0.17000521027379065,0.16052374380399678,H17_CHDA,ester,T15_OC8,4,1027.5,True,False,high
CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)C1CCCCC1N(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC,-0.17062633818936904,0.12840927374999347,H17_CHDA,ester,T16_C11,4,1019.6,False,False,high
CCCCCCCCOC(=O)CCCCCNC(=O)CCN(CCC(=O)NCCCCCC(=O)OCCCCCCCC)CC(CO)(CO)N(CCC(=O)NCCCCCC(=O)OCCCCCCCC)CCC(=O)NCCCCCC(=O)OCCCCCCCC,-0.1717902527267073,0.09044402385531868,H12_TRIS,amide,T20_estBr,4,1309.9,True,False,high
CCCCCCCCCCOC(=O)CCN(CCO)CCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,-0.17258886540520005,0.1294510165602141,H8_AEEA,ester,T3_C10,3,741.2,False,False,high
CCCCCCCCOC(=O)CCCCCOC(=O)CCN(CCO)CCN(CCC(=O)OCCCCCC(=O)OCCCCCCCC)CCC(=O)OCCCCCC(=O)OCCCCCCCC,-0.17388507793267252,0.12635163700741692,H8_AEEA,ester,T20_estBr,3,999.4,True,False,high
CCCCCCCCOC(=O)CCCCCOC(=O)CCN(CCC(=O)OCCCCCC(=O)OCCCCCCCC)CCN1CCN(CCO)CC1,-0.17581657581562238,0.17483248008944946,H9_PZE,ester,T20_estBr,2,770.1,True,False,high
CCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCC)CCN(CCO)CCO,-0.17690708766057459,0.25105148751139245,H15_bHEAEA,amide,T2_C8,2,514.8,False,False,high
CCOCCCCCCCCOC(=O)CCN(CCO)CCN(CCC(=O)OCCCCCCCCOCC)CCC(=O)OCCCCCCCCOCC,-0.17857439172712938,0.14003774056686663,H8_AEEA,ester,T15_OC8,3,789.1,True,False,high
CCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCC)CCN1CCN(CCC(=O)OCCCCCCCCCCCCCC)CC1,-0.17938432090740292,0.11104630922595686,H4_AEPZ,ester,T5_C14,3,934.5,False,False,high
CC(C)CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC(C)C)Cc1ccc(CN(CCC(=O)OCCCCCCCCCCC(C)C)CCC(=O)OCCCCCCCCCCC(C)C)cc1,-0.17967471075084335,0.19692517887376196,H13_MXA,ester,T10_C12i,4,1153.9,False,False,high
CCCCCCNC(=O)CCN(CCC(=O)NCCCCCC)CCN(CCO)CCO,-0.18094055174587736,0.2841386146604245,H15_bHEAEA,amide,T1_C6,2,458.7,False,False,high
CCOCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCOCC)CCN(CCO)CCO,-0.18157645029767439,0.18373866631388724,H15_bHEAEA,amide,T15_OC8,2,602.9,True,False,high
CCCCCCCC/C=C\C/C=C\CCCCCNC(=O)CCN(CCC(=O)NCCCCC/C=C\C/C=C\CCCCCCCC)C1CCCCC1N(CCC(=O)NCCCCC/C=C\C/C=C\CCCCCCCC)CCC(=O)NCCCCC/C=C\C/C=C\CCCCCCCC,-0.18642484519656205,0.3417939916506424,H17_CHDA,amide,T12_linoleyl,4,1392.3,False,False,high
CCCCCCOC(=O)CCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCC(=O)OCCCCCC)CCN(CCO)CCO,-0.1866794238872515,0.1639845905998476,H15_bHEAEA,amide,T19_estC8,2,743.1,True,False,high
CCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCC)CCN(CCO)CCO,-0.18728236678363946,0.17517429397227657,H15_bHEAEA,amide,T16_C11,2,599.0,False,False,high
CCCCCCCCSSCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCSSCCCCCCCC)CCN1CCN(CCO)CC1,-0.18795600027278003,0.13133466752113132,H9_PZE,ester,T18_SS_C8,2,894.5,True,True,high
CCCCCCCCCCCCOC(=O)CCN(CCCN(CCC(=O)OCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCC,-0.19242180471289236,0.35151472593513816,H6_DAP,ester,T4_C12,4,1035.7,False,False,high
CCCCCCCCOC(=O)CCCCCNC(=O)CCN(CCC(=O)NCCCCCC(=O)OCCCCCCCC)CCN(CCO)CCO,-0.1930382489921832,0.17225766213919322,H15_bHEAEA,amide,T20_estBr,2,743.1,True,False,high
CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)CCN1CCN(CCO)CC1,-0.19672204207910396,0.1361265634962076,H9_PZE,ester,T4_C12,2,654.0,False,False,high
CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)CC(CO)(CO)N(CCC(=O)NCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCC,-0.1996551024287952,0.06106609662112954,H12_TRIS,amide,T4_C12,4,1077.8,False,False,high
CCCCCCCCSSCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCSSCCCCCCCC)CCN(CCO)CCO,-0.2033969571196823,0.14162490607054168,H15_bHEAEA,amide,T18_SS_C8,2,867.5,True,True,high
CCCCCCCC/C=C\CCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCC/C=C\CCCCCCCC)C1CCCCC1N(CCC(=O)NCCCCCCCC/C=C\CCCCCCCC)CCC(=O)NCCCCCCCC/C=C\CCCCCCCC,-0.2043146307679932,0.3195956828632914,H17_CHDA,amide,T11_oleyl,4,1400.4,False,False,high
CCCCCCCC/C=C\C/C=C\CCCCCNC(=O)CCN(CCCN(CCC(=O)NCCCCC/C=C\C/C=C\CCCCCCCC)CCC(=O)NCCCCC/C=C\C/C=C\CCCCCCCC)CCC(=O)NCCCCC/C=C\C/C=C\CCCCCCCC,-0.20817294682761656,0.5380092543842905,H6_DAP,amide,T12_linoleyl,4,1352.3,False,False,medium
CCCCCCOC(=O)CCN(CCOCCN(CCC(=O)OCCCCCC)CCC(=O)OCCCCCC)CCC(=O)OCCCCCC,-0.20844171036330322,0.22582896335309469,H5_bAE,ester,T1_C6,4,729.1,False,False,high
CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)C1CCCCC1N(CCC(=O)OCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCC,-0.20978151724386188,0.1234800587926793,H17_CHDA,ester,T4_C12,4,1075.7,False,False,high
CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)CCN(CCO)CCO,-0.21068436538286034,0.162092377649068,H15_bHEAEA,amide,T4_C12,2,627.0,False,False,high
CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)CCN1CCN(CCO)CC1,-0.2118974202286025,0.11234472931053291,H9_PZE,amide,T5_C14,2,708.2,False,False,high
CCCCCCCCCCCCNC(=O)CCN(CCOCCN(CCC(=O)NCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCC,-0.21273141400865164,0.1623181691060118,H5_bAE,amide,T4_C12,4,1061.8,False,False,high
CCCCCCCC/C=C\C/C=C\CCCCCOC(=O)CCN(CCC(=O)OCCCCC/C=C\C/C=C\CCCCCCCC)CCN1CCN(CCC(=O)OCCCCC/C=C\C/C=C\CCCCCCCC)CC1,-0.21456760374713327,0.2670022256587946,H4_AEPZ,ester,T12_linoleyl,3,1090.8,False,False,high
CCSCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCSCC)Cc1ccc(CN(CCC(=O)NCCCCCCCCSCC)CCC(=O)NCCCCCCCCSCC)cc1,-0.2157852333092764,0.195661911127504,H13_MXA,amide,T14_thioC8,4,1109.9,True,False,high
CCCCCCCCSSCCCCCCCCOC(=O)CCN(CCO)CCN(CCC(=O)OCCCCCCCCSSCCCCCCCC)CCC(=O)OCCCCCCCCSSCCCCCCCC,-0.2160812791011551,0.1348080311675356,H8_AEEA,ester,T18_SS_C8,3,1186.0,True,True,high
CCSCCCCCCCCOC(=O)CCN(CCOCCN(CCC(=O)OCCCCCCCCSCC)CCC(=O)OCCCCCCCCSCC)CCC(=O)OCCCCCCCCSCC,-0.21894400972620026,0.18804714729651342,H5_bAE,ester,T14_thioC8,4,1081.8,True,False,high
CCCCCCCCOC(=O)CCN(CCOCCN(CCC(=O)OCCCCCCCC)CCC(=O)OCCCCCCCC)CCC(=O)OCCCCCCCC,-0.21932737617859246,0.1978098879835953,H5_bAE,ester,T2_C8,4,841.3,False,False,high
CCCCCCCCCCCOC(=O)CCN(CCO)CCN(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC,-0.22099418153204436,0.14271953692789646,H8_AEEA,ester,T16_C11,3,783.2,False,False,high
CCCCCCCCCOC(=O)CCN(CCOCCN(CCC(=O)OCCCCCCCCC)CCC(=O)OCCCCCCCCC)CCC(=O)OCCCCCCCCC,-0.2234247955873223,0.17768071898566992,H5_bAE,ester,T13_C9,4,897.4,False,False,high
CCCCCCSSCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCSSCCCCCC)CCN(CCO)CCO,-0.22450563851383473,0.15332433298218226,H15_bHEAEA,ester,T17_SS_C6,2,757.2,True,True,high
CCCCCCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)CCN1CCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)CC1,-0.2250014095193383,0.25485118385958033,H4_AEPZ,amide,T7_C18,3,1099.9,False,False,high
CCCCCCCC/C=C\CCCCCCCCNC(=O)CCN(CCCN(CCC(=O)NCCCCCCCC/C=C\CCCCCCCC)CCC(=O)NCCCCCCCC/C=C\CCCCCCCC)CCC(=O)NCCCCCCCC/C=C\CCCCCCCC,-0.2257765759563032,0.5388095577422569,H6_DAP,amide,T11_oleyl,4,1360.3,False,False,medium
CCSCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCSCC)CCN(CCO)CCO,-0.2258190704469059,0.16774274729554256,H15_bHEAEA,ester,T14_thioC8,2,637.0,True,False,high
CCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCC)Cc1ccc(CN(CCC(=O)NCCCCCCCCC)CCC(=O)NCCCCCCCCC)cc1,-0.22718477121755667,0.2068151374175954,H13_MXA,amide,T13_C9,4,925.5,False,False,high
CCSCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCSCC)CC(CO)(CO)N(CCC(=O)OCCCCCCCCSCC)CCC(=O)OCCCCCCCCSCC,-0.2279253929323751,0.07270945745495112,H12_TRIS,ester,T14_thioC8,4,1097.8,True,False,high
CCCCCCNC(=O)CCN(CCC(=O)NCCCCCC)Cc1ccc(CN(CCC(=O)NCCCCCC)CCC(=O)NCCCCCC)cc1,-0.22828403629243937,0.19146086067547585,H13_MXA,amide,T1_C6,4,757.2,False,False,high
CCCCCCCCCCCCCCNC(=O)CCN(CCO)CCN(CCC(=O)NCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCC,-0.2288785444413255,0.19304029899841676,H8_AEEA,amide,T5_C14,3,906.5,False,False,high
CCCCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCCCC)C1CCCCC1N(CCC(=O)NCCCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCCCC,-0.22954664738740985,0.27414534376743815,H17_CHDA,amide,T6_C16,4,1296.2,False,False,high
CCOCCCCCCCCOC(=O)CCN(CCOCCN(CCC(=O)OCCCCCCCCOCC)CCC(=O)OCCCCCCCCOCC)CCC(=O)OCCCCCCCCOCC,-0.2300830882431802,0.16590094189290217,H5_bAE,ester,T15_OC8,4,1017.5,True,False,high
CCCCCCSSCCCCCCOC(=O)CCN(CCOCCN(CCC(=O)OCCCCCCSSCCCCCC)CCC(=O)OCCCCCCSSCCCCCC)CCC(=O)OCCCCCCSSCCCCCC,-0.23096635869774654,0.19993947619271094,H5_bAE,ester,T17_SS_C6,4,1322.2,True,True,high
CCCCCCCCCCCCCCCCCCOC(=O)CCN(C)CCCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCCCC,-0.23125618045188845,0.2143659353704166,H7_MePr,ester,T7_C18,3,1061.8,False,False,high
CCCCCCSSCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCSSCCCCCC)Cc1ccc(CN(CCC(=O)NCCCCCCSSCCCCCC)CCC(=O)NCCCCCCSSCCCCCC)cc1,-0.23183574281847555,0.19033522322516516,H13_MXA,amide,T17_SS_C6,4,1350.3,True,True,high
CCCCCCCC/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CCCCCCCC)CCN1CCN(CCC(=O)OCCCCCCCC/C=C\CCCCCCCC)CC1,-0.23351319340960303,0.1892531353077171,H4_AEPZ,ester,T11_oleyl,3,1096.8,False,False,high
CCCCCCSSCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCSSCCCCCC)CC(CO)(CO)N(CCC(=O)OCCCCCCSSCCCCCC)CCC(=O)OCCCCCCSSCCCCCC,-0.23480087195091928,0.0719392809550954,H12_TRIS,ester,T17_SS_C6,4,1338.2,True,True,high
CCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCC)CCN(CCO)CCO,-0.2377171694183892,0.17064265727903832,H15_bHEAEA,ester,T13_C9,2,544.8,False,False,high
CCCCCCOC(=O)CCCCCCCOC(=O)CCN(CCOCCN(CCC(=O)OCCCCCCCC(=O)OCCCCCC)CCC(=O)OCCCCCCCC(=O)OCCCCCC)CCC(=O)OCCCCCCCC(=O)OCCCCCC,-0.23800602023527287,0.16877240363906693,H5_bAE,ester,T19_estC8,4,1297.8,True,False,high
CCCCCCOC(=O)CCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCC(=O)OCCCCCC)Cc1ccc(CN(CCC(=O)NCCCCCCCC(=O)OCCCCCC)CCC(=O)NCCCCCCCC(=O)OCCCCCC)cc1,-0.23906245184583436,0.2187733262601503,H13_MXA,amide,T19_estC8,4,1326.0,True,False,high
CCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCC)CC(CO)(CO)N(CCC(=O)OCCCCCCCCC)CCC(=O)OCCCCCCCCC,-0.23957238768284678,0.06493968443872228,H12_TRIS,ester,T13_C9,4,913.4,False,False,high
CCCCCCOC(=O)CCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC(=O)OCCCCCC)CCN(CCO)CCO,-0.24392388160917067,0.14045398757227737,H15_bHEAEA,ester,T19_estC8,2,745.1,True,False,high
CCOCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCOCC)Cc1ccc(CN(CCC(=O)NCCCCCCCCOCC)CCC(=O)NCCCCCCCCOCC)cc1,-0.2460794217107806,0.14978168414818943,H13_MXA,amide,T15_OC8,4,1045.6,True,False,high
CCCCCCCCOC(=O)CCCCCNC(=O)CCN(CCC(=O)NCCCCCC(=O)OCCCCCCCC)Cc1ccc(CN(CCC(=O)NCCCCCC(=O)OCCCCCCCC)CCC(=O)NCCCCCC(=O)OCCCCCCCC)cc1,-0.24668243901686457,0.21007788575544814,H13_MXA,amide,T20_estBr,4,1326.0,True,False,high
CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC)CCN(CCO)CCO,-0.24821975302459798,0.1910025413246962,H15_bHEAEA,ester,T2_C8,2,516.8,False,False,high
CCOCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCOCC)CCN(CCO)CCO,-0.24851826728481585,0.1507662426174177,H15_bHEAEA,ester,T15_OC8,2,604.9,True,False,high
CCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCC)CCN1CCN(CCO)CC1,-0.2489399095618515,0.10522374973376646,H9_PZE,ester,T5_C14,2,710.1,False,False,high
CCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCC)Cc1ccc(CN(CCC(=O)NCCCCCCCC)CCC(=O)NCCCCCCCC)cc1,-0.24903494898610168,0.18098711470915793,H13_MXA,amide,T2_C8,4,869.4,False,False,high
CCCCCCOC(=O)CCN(CCC(=O)OCCCCCC)CCN(CCO)CCO,-0.24928116037086206,0.21705983010387817,H15_bHEAEA,ester,T1_C6,2,460.7,False,False,high
CCCCCCCCOC(=O)CCCCCOC(=O)CCN(CCOCCN(CCC(=O)OCCCCCC(=O)OCCCCCCCC)CCC(=O)OCCCCCC(=O)OCCCCCCCC)CCC(=O)OCCCCCC(=O)OCCCCCCCC,-0.24945035890145206,0.14667569024215169,H5_bAE,ester,T20_estBr,4,1297.8,True,False,high
CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC)CC(CO)(CO)N(CCC(=O)OCCCCCCCC)CCC(=O)OCCCCCCCC,-0.25023016027011785,0.08767913617965178,H12_TRIS,ester,T2_C8,4,857.3,False,False,high
CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCN(CCO)CCO,-0.25166235547828125,0.16417383441669425,H15_bHEAEA,ester,T3_C10,2,572.9,False,False,high
CCCCCCOC(=O)CCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC(=O)OCCCCCC)CC(CO)(CO)N(CCC(=O)OCCCCCCCC(=O)OCCCCCC)CCC(=O)OCCCCCCCC(=O)OCCCCCC,-0.2525526391525438,0.07326514227374926,H12_TRIS,ester,T19_estC8,4,1313.8,True,False,high
CCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCC)Cc1ccc(CN(CCC(=O)NCCCCCCCCCC)CCC(=O)NCCCCCCCCCC)cc1,-0.2558234228829787,0.2119142848119545,H13_MXA,amide,T3_C10,4,981.6,False,False,high
CCOCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCOCC)CC(CO)(CO)N(CCC(=O)OCCCCCCCCOCC)CCC(=O)OCCCCCCCCOCC,-0.2566184097409535,0.08026138196687908,H12_TRIS,ester,T15_OC8,4,1033.5,True,False,high
CCCCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCCCC)CCN1CCN(CCO)CC1,-0.25995567247654733,0.0930713780088478,H9_PZE,amide,T6_C16,2,764.3,False,False,high
CCCCCCOC(=O)CCN(CCC(=O)OCCCCCC)CC(CO)(CO)N(CCC(=O)OCCCCCC)CCC(=O)OCCCCCC,-0.26002368176443486,0.10144794756842805,H12_TRIS,ester,T1_C6,4,745.1,False,False,high
CCCCCCCCOC(=O)CCCCCOC(=O)CCN(CCC(=O)OCCCCCC(=O)OCCCCCCCC)CCN(CCO)CCO,-0.26015033194982634,0.14540403752569242,H15_bHEAEA,ester,T20_estBr,2,745.1,True,False,high
CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CC(CO)(CO)N(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,-0.26095337346071523,0.060282997971569496,H12_TRIS,ester,T3_C10,4,969.5,False,False,high
CCCCCCCCCCCCOC(=O)CCN(CCO)CCN(CCC(=O)OCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCC,-0.26108790604473653,0.15692319782442177,H8_AEEA,ester,T4_C12,3,825.3,False,False,high
CCCCCCCCSSCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCSSCCCCCCCC)CCN(CCO)CCO,-0.2617125965238076,0.14340133326500654,H15_bHEAEA,ester,T18_SS_C8,2,869.5,True,True,high
CCCCCCCC/C=C\C/C=C\CCCCCNC(=O)CCN(CCC(=O)NCCCCC/C=C\C/C=C\CCCCCCCC)CCN1CCN(CCO)CC1,-0.26172414305225816,0.13244302404315722,H9_PZE,amide,T12_linoleyl,2,812.3,False,False,high
CCCCCCCCCCOC(=O)CCN(CCOCCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,-0.26299925072688907,0.15206650901256058,H5_bAE,ester,T3_C10,4,953.5,False,False,high
CCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCC)CCN1CCN(CCC(=O)OCCCCCCCCCCCCCCCC)CC1,-0.26315724860554146,0.13956609644970833,H4_AEPZ,ester,T6_C16,3,1018.7,False,False,high
CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)CCN(CCO)CCO,-0.26457597363065755,0.14319138257879485,H15_bHEAEA,amide,T5_C14,2,683.1,False,False,high
CCCCCCCC/C=C\C/C=C\CCCCCNC(=O)CCN(CCO)CCN(CCC(=O)NCCCCC/C=C\C/C=C\CCCCCCCC)CCC(=O)NCCCCC/C=C\C/C=C\CCCCCCCC,-0.26474778005818,0.21834932832958018,H8_AEEA,amide,T12_linoleyl,3,1062.8,False,False,high
CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)CC(CO)(CO)N(CCC(=O)NCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCC,-0.26591049107909137,0.10033855147726638,H12_TRIS,amide,T5_C14,4,1190.0,False,False,high
CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)CCN(CCO)CCO,-0.2668331556846312,0.16370195295218645,H15_bHEAEA,ester,T16_C11,2,600.9,False,False,high
CCCCCCCC/C=C\CCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCC/C=C\CCCCCCCC)CCN1CCN(CCO)CC1,-0.2670950518337424,0.09336305555033152,H9_PZE,amide,T11_oleyl,2,816.4,False,False,high
