head,linker,tail,n_tails,mw,smiles,degradable,disulfide
H13_MXA,ester,T12_linoleyl,4,1418.3,CCCCCCCC/C=C\C/C=C\CCCCCOC(=O)CCN(CCC(=O)OCCCCC/C=C\C/C=C\CCCCCCCC)Cc1ccc(CN(CCC(=O)OCCCCC/C=C\C/C=C\CCCCCCCC)CCC(=O)OCCCCC/C=C\C/C=C\CCCCCCCC)cc1,False,False
H13_MXA,ester,T13_C9,4,929.4,CCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCC)Cc1ccc(CN(CCC(=O)OCCCCCCCCC)CCC(=O)OCCCCCCCCC)cc1,False,False
H13_MXA,ester,T14_thioC8,4,1113.8,CCSCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCSCC)Cc1ccc(CN(CCC(=O)OCCCCCCCCSCC)CCC(=O)OCCCCCCCCSCC)cc1,True,False
H13_MXA,ester,T15_OC8,4,1049.5,CCOCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCOCC)Cc1ccc(CN(CCC(=O)OCCCCCCCCOCC)CCC(=O)OCCCCCCCCOCC)cc1,True,False
H13_MXA,ester,T16_C11,4,1041.6,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)Cc1ccc(CN(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC)cc1,False,False
H13_MXA,ester,T17_SS_C6,4,1354.3,CCCCCCSSCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCSSCCCCCC)Cc1ccc(CN(CCC(=O)OCCCCCCSSCCCCCC)CCC(=O)OCCCCCCSSCCCCCC)cc1,True,True
H13_MXA,ester,T19_estC8,4,1329.9,CCCCCCOC(=O)CCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC(=O)OCCCCCC)Cc1ccc(CN(CCC(=O)OCCCCCCCC(=O)OCCCCCC)CCC(=O)OCCCCCCCC(=O)OCCCCCC)cc1,True,False
H13_MXA,ester,T20_estBr,4,1329.9,CCCCCCCCOC(=O)CCCCCOC(=O)CCN(CCC(=O)OCCCCCC(=O)OCCCCCCCC)Cc1ccc(CN(CCC(=O)OCCCCCC(=O)OCCCCCCCC)CCC(=O)OCCCCCC(=O)OCCCCCCCC)cc1,True,False
H13_MXA,amide,T1_C6,4,757.2,CCCCCCNC(=O)CCN(CCC(=O)NCCCCCC)Cc1ccc(CN(CCC(=O)NCCCCCC)CCC(=O)NCCCCCC)cc1,False,False
H13_MXA,amide,T2_C8,4,869.4,CCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCC)Cc1ccc(CN(CCC(=O)NCCCCCCCC)CCC(=O)NCCCCCCCC)cc1,False,False
H13_MXA,amide,T3_C10,4,981.6,CCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCC)Cc1ccc(CN(CCC(=O)NCCCCCCCCCC)CCC(=O)NCCCCCCCCCC)cc1,False,False
H13_MXA,amide,T4_C12,4,1093.8,CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)Cc1ccc(CN(CCC(=O)NCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCC)cc1,False,False
H13_MXA,amide,T5_C14,4,1206.0,CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)Cc1ccc(CN(CCC(=O)NCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCC)cc1,False,False
H13_MXA,amide,T6_C16,4,1318.2,CCCCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCCCC)Cc1ccc(CN(CCC(=O)NCCCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCCCC)cc1,False,False
H13_MXA,amide,T7_C18,4,1430.5,CCCCCCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)Cc1ccc(CN(CCC(=O)NCCCCCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCCCCCC)cc1,False,False
H13_MXA,amide,T10_C12i,4,1149.9,CC(C)CCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCC(C)C)Cc1ccc(CN(CCC(=O)NCCCCCCCCCCC(C)C)CCC(=O)NCCCCCCCCCCC(C)C)cc1,False,False
H13_MXA,amide,T11_oleyl,4,1422.4,CCCCCCCC/C=C\CCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCC/C=C\CCCCCCCC)Cc1ccc(CN(CCC(=O)NCCCCCCCC/C=C\CCCCCCCC)CCC(=O)NCCCCCCCC/C=C\CCCCCCCC)cc1,False,False
H13_MXA,amide,T12_linoleyl,4,1414.3,CCCCCCCC/C=C\C/C=C\CCCCCNC(=O)CCN(CCC(=O)NCCCCC/C=C\C/C=C\CCCCCCCC)Cc1ccc(CN(CCC(=O)NCCCCC/C=C\C/C=C\CCCCCCCC)CCC(=O)NCCCCC/C=C\C/C=C\CCCCCCCC)cc1,False,False
H13_MXA,amide,T13_C9,4,925.5,CCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCC)Cc1ccc(CN(CCC(=O)NCCCCCCCCC)CCC(=O)NCCCCCCCCC)cc1,False,False
H13_MXA,amide,T14_thioC8,4,1109.9,CCSCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCSCC)Cc1ccc(CN(CCC(=O)NCCCCCCCCSCC)CCC(=O)NCCCCCCCCSCC)cc1,True,False
H13_MXA,amide,T15_OC8,4,1045.6,CCOCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCOCC)Cc1ccc(CN(CCC(=O)NCCCCCCCCOCC)CCC(=O)NCCCCCCCCOCC)cc1,True,False
H13_MXA,amide,T16_C11,4,1037.7,CCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCC)Cc1ccc(CN(CCC(=O)NCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCC)cc1,False,False
H13_MXA,amide,T17_SS_C6,4,1350.3,CCCCCCSSCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCSSCCCCCC)Cc1ccc(CN(CCC(=O)NCCCCCCSSCCCCCC)CCC(=O)NCCCCCCSSCCCCCC)cc1,True,True
H13_MXA,amide,T19_estC8,4,1326.0,CCCCCCOC(=O)CCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCC(=O)OCCCCCC)Cc1ccc(CN(CCC(=O)NCCCCCCCC(=O)OCCCCCC)CCC(=O)NCCCCCCCC(=O)OCCCCCC)cc1,True,False
H13_MXA,amide,T20_estBr,4,1326.0,CCCCCCCCOC(=O)CCCCCNC(=O)CCN(CCC(=O)NCCCCCC(=O)OCCCCCCCC)Cc1ccc(CN(CCC(=O)NCCCCCC(=O)OCCCCCCCC)CCC(=O)NCCCCCC(=O)OCCCCCCCC)cc1,True,False
H15_bHEAEA,ester,T1_C6,2,460.7,CCCCCCOC(=O)CCN(CCC(=O)OCCCCCC)CCN(CCO)CCO,False,False
H15_bHEAEA,ester,T2_C8,2,516.8,CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC)CCN(CCO)CCO,False,False
H15_bHEAEA,ester,T3_C10,2,572.9,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCN(CCO)CCO,False,False
H15_bHEAEA,ester,T4_C12,2,629.0,CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)CCN(CCO)CCO,False,False
H15_bHEAEA,ester,T5_C14,2,685.1,CCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCC)CCN(CCO)CCO,False,False
H15_bHEAEA,ester,T6_C16,2,741.2,CCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCC)CCN(CCO)CCO,False,False
H15_bHEAEA,ester,T7_C18,2,797.3,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)CCN(CCO)CCO,False,False
H15_bHEAEA,ester,T10_C12i,2,657.0,CC(C)CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC(C)C)CCN(CCO)CCO,False,False
H15_bHEAEA,ester,T11_oleyl,2,793.3,CCCCCCCC/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CCCCCCCC)CCN(CCO)CCO,False,False
H15_bHEAEA,ester,T12_linoleyl,2,789.2,CCCCCCCC/C=C\C/C=C\CCCCCOC(=O)CCN(CCC(=O)OCCCCC/C=C\C/C=C\CCCCCCCC)CCN(CCO)CCO,False,False
H15_bHEAEA,ester,T13_C9,2,544.8,CCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCC)CCN(CCO)CCO,False,False
H15_bHEAEA,ester,T14_thioC8,2,637.0,CCSCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCSCC)CCN(CCO)CCO,True,False
H15_bHEAEA,ester,T15_OC8,2,604.9,CCOCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCOCC)CCN(CCO)CCO,True,False
H15_bHEAEA,ester,T16_C11,2,600.9,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)CCN(CCO)CCO,False,False
H15_bHEAEA,ester,T17_SS_C6,2,757.2,CCCCCCSSCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCSSCCCCCC)CCN(CCO)CCO,True,True
H15_bHEAEA,ester,T18_SS_C8,2,869.5,CCCCCCCCSSCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCSSCCCCCCCC)CCN(CCO)CCO,True,True
H15_bHEAEA,ester,T19_estC8,2,745.1,CCCCCCOC(=O)CCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC(=O)OCCCCCC)CCN(CCO)CCO,True,False
H15_bHEAEA,ester,T20_estBr,2,745.1,CCCCCCCCOC(=O)CCCCCOC(=O)CCN(CCC(=O)OCCCCCC(=O)OCCCCCCCC)CCN(CCO)CCO,True,False
H15_bHEAEA,amide,T1_C6,2,458.7,CCCCCCNC(=O)CCN(CCC(=O)NCCCCCC)CCN(CCO)CCO,False,False
H15_bHEAEA,amide,T2_C8,2,514.8,CCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCC)CCN(CCO)CCO,False,False
H15_bHEAEA,amide,T3_C10,2,570.9,CCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCC)CCN(CCO)CCO,False,False
H15_bHEAEA,amide,T4_C12,2,627.0,CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)CCN(CCO)CCO,False,False
H15_bHEAEA,amide,T5_C14,2,683.1,CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)CCN(CCO)CCO,False,False
H15_bHEAEA,amide,T6_C16,2,739.2,CCCCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCCCC)CCN(CCO)CCO,False,False
H15_bHEAEA,amide,T7_C18,2,795.3,CCCCCCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)CCN(CCO)CCO,False,False
H15_bHEAEA,amide,T10_C12i,2,655.1,CC(C)CCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCC(C)C)CCN(CCO)CCO,False,False
H15_bHEAEA,amide,T11_oleyl,2,791.3,CCCCCCCC/C=C\CCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCC/C=C\CCCCCCCC)CCN(CCO)CCO,False,False
H15_bHEAEA,amide,T12_linoleyl,2,787.3,CCCCCCCC/C=C\C/C=C\CCCCCNC(=O)CCN(CCC(=O)NCCCCC/C=C\C/C=C\CCCCCCCC)CCN(CCO)CCO,False,False
H15_bHEAEA,amide,T13_C9,2,542.9,CCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCC)CCN(CCO)CCO,False,False
H15_bHEAEA,amide,T14_thioC8,2,635.0,CCSCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCSCC)CCN(CCO)CCO,True,False
H15_bHEAEA,amide,T15_OC8,2,602.9,CCOCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCOCC)CCN(CCO)CCO,True,False
H15_bHEAEA,amide,T16_C11,2,599.0,CCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCC)CCN(CCO)CCO,False,False
H15_bHEAEA,amide,T17_SS_C6,2,755.3,CCCCCCSSCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCSSCCCCCC)CCN(CCO)CCO,True,True
H15_bHEAEA,amide,T18_SS_C8,2,867.5,CCCCCCCCSSCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCSSCCCCCCCC)CCN(CCO)CCO,True,True
H15_bHEAEA,amide,T19_estC8,2,743.1,CCCCCCOC(=O)CCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCC(=O)OCCCCCC)CCN(CCO)CCO,True,False
H15_bHEAEA,amide,T20_estBr,2,743.1,CCCCCCCCOC(=O)CCCCCNC(=O)CCN(CCC(=O)NCCCCCC(=O)OCCCCCCCC)CCN(CCO)CCO,True,False
H16_DMABA,ester,T1_C6,2,428.7,CCCCCCOC(=O)CCN(CCCCN(C)C)CCC(=O)OCCCCCC,False,False
H16_DMABA,ester,T2_C8,2,484.8,CCCCCCCCOC(=O)CCN(CCCCN(C)C)CCC(=O)OCCCCCCCC,False,False
H16_DMABA,ester,T3_C10,2,540.9,CCCCCCCCCCOC(=O)CCN(CCCCN(C)C)CCC(=O)OCCCCCCCCCC,False,False
H16_DMABA,ester,T4_C12,2,597.0,CCCCCCCCCCCCOC(=O)CCN(CCCCN(C)C)CCC(=O)OCCCCCCCCCCCC,False,False
H16_DMABA,ester,T5_C14,2,653.1,CCCCCCCCCCCCCCOC(=O)CCN(CCCCN(C)C)CCC(=O)OCCCCCCCCCCCCCC,False,False
H16_DMABA,ester,T6_C16,2,709.2,CCCCCCCCCCCCCCCCOC(=O)CCN(CCCCN(C)C)CCC(=O)OCCCCCCCCCCCCCCCC,False,False
H16_DMABA,ester,T7_C18,2,765.3,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCCCN(C)C)CCC(=O)OCCCCCCCCCCCCCCCCCC,False,False
H16_DMABA,ester,T10_C12i,2,625.0,CC(C)CCCCCCCCCCOC(=O)CCN(CCCCN(C)C)CCC(=O)OCCCCCCCCCCC(C)C,False,False
H16_DMABA,ester,T11_oleyl,2,761.3,CCCCCCCC/C=C\CCCCCCCCOC(=O)CCN(CCCCN(C)C)CCC(=O)OCCCCCCCC/C=C\CCCCCCCC,False,False
H16_DMABA,ester,T12_linoleyl,2,757.2,CCCCCCCC/C=C\C/C=C\CCCCCOC(=O)CCN(CCCCN(C)C)CCC(=O)OCCCCC/C=C\C/C=C\CCCCCCCC,False,False
H16_DMABA,ester,T13_C9,2,512.8,CCCCCCCCCOC(=O)CCN(CCCCN(C)C)CCC(=O)OCCCCCCCCC,False,False
H16_DMABA,ester,T14_thioC8,2,605.0,CCSCCCCCCCCOC(=O)CCN(CCCCN(C)C)CCC(=O)OCCCCCCCCSCC,True,False
H16_DMABA,ester,T15_OC8,2,572.9,CCOCCCCCCCCOC(=O)CCN(CCCCN(C)C)CCC(=O)OCCCCCCCCOCC,True,False
H16_DMABA,ester,T16_C11,2,568.9,CCCCCCCCCCCOC(=O)CCN(CCCCN(C)C)CCC(=O)OCCCCCCCCCCC,False,False
H16_DMABA,ester,T17_SS_C6,2,725.2,CCCCCCSSCCCCCCOC(=O)CCN(CCCCN(C)C)CCC(=O)OCCCCCCSSCCCCCC,True,True
H16_DMABA,ester,T18_SS_C8,2,837.5,CCCCCCCCSSCCCCCCCCOC(=O)CCN(CCCCN(C)C)CCC(=O)OCCCCCCCCSSCCCCCCCC,True,True
H16_DMABA,ester,T19_estC8,2,713.1,CCCCCCOC(=O)CCCCCCCOC(=O)CCN(CCCCN(C)C)CCC(=O)OCCCCCCCC(=O)OCCCCCC,True,False
H16_DMABA,ester,T20_estBr,2,713.1,CCCCCCCCOC(=O)CCCCCOC(=O)CCN(CCCCN(C)C)CCC(=O)OCCCCCC(=O)OCCCCCCCC,True,False
H16_DMABA,amide,T1_C6,2,426.7,CCCCCCNC(=O)CCN(CCCCN(C)C)CCC(=O)NCCCCCC,False,False
H16_DMABA,amide,T2_C8,2,482.8,CCCCCCCCNC(=O)CCN(CCCCN(C)C)CCC(=O)NCCCCCCCC,False,False
H16_DMABA,amide,T3_C10,2,538.9,CCCCCCCCCCNC(=O)CCN(CCCCN(C)C)CCC(=O)NCCCCCCCCCC,False,False
H16_DMABA,amide,T4_C12,2,595.0,CCCCCCCCCCCCNC(=O)CCN(CCCCN(C)C)CCC(=O)NCCCCCCCCCCCC,False,False
H16_DMABA,amide,T5_C14,2,651.1,CCCCCCCCCCCCCCNC(=O)CCN(CCCCN(C)C)CCC(=O)NCCCCCCCCCCCCCC,False,False
H16_DMABA,amide,T6_C16,2,707.2,CCCCCCCCCCCCCCCCNC(=O)CCN(CCCCN(C)C)CCC(=O)NCCCCCCCCCCCCCCCC,False,False
H16_DMABA,amide,T7_C18,2,763.3,CCCCCCCCCCCCCCCCCCNC(=O)CCN(CCCCN(C)C)CCC(=O)NCCCCCCCCCCCCCCCCCC,False,False
H16_DMABA,amide,T10_C12i,2,623.1,CC(C)CCCCCCCCCCNC(=O)CCN(CCCCN(C)C)CCC(=O)NCCCCCCCCCCC(C)C,False,False
H16_DMABA,amide,T11_oleyl,2,759.3,CCCCCCCC/C=C\CCCCCCCCNC(=O)CCN(CCCCN(C)C)CCC(=O)NCCCCCCCC/C=C\CCCCCCCC,False,False
H16_DMABA,amide,T12_linoleyl,2,755.3,CCCCCCCC/C=C\C/C=C\CCCCCNC(=O)CCN(CCCCN(C)C)CCC(=O)NCCCCC/C=C\C/C=C\CCCCCCCC,False,False
H16_DMABA,amide,T13_C9,2,510.9,CCCCCCCCCNC(=O)CCN(CCCCN(C)C)CCC(=O)NCCCCCCCCC,False,False
H16_DMABA,amide,T14_thioC8,2,603.0,CCSCCCCCCCCNC(=O)CCN(CCCCN(C)C)CCC(=O)NCCCCCCCCSCC,True,False
H16_DMABA,amide,T15_OC8,2,570.9,CCOCCCCCCCCNC(=O)CCN(CCCCN(C)C)CCC(=O)NCCCCCCCCOCC,True,False
H16_DMABA,amide,T16_C11,2,567.0,CCCCCCCCCCCNC(=O)CCN(CCCCN(C)C)CCC(=O)NCCCCCCCCCCC,False,False
H16_DMABA,amide,T17_SS_C6,2,723.3,CCCCCCSSCCCCCCNC(=O)CCN(CCCCN(C)C)CCC(=O)NCCCCCCSSCCCCCC,True,True
H16_DMABA,amide,T18_SS_C8,2,835.5,CCCCCCCCSSCCCCCCCCNC(=O)CCN(CCCCN(C)C)CCC(=O)NCCCCCCCCSSCCCCCCCC,True,True
H16_DMABA,amide,T19_estC8,2,711.1,CCCCCCOC(=O)CCCCCCCNC(=O)CCN(CCCCN(C)C)CCC(=O)NCCCCCCCC(=O)OCCCCCC,True,False
H16_DMABA,amide,T20_estBr,2,711.1,CCCCCCCCOC(=O)CCCCCNC(=O)CCN(CCCCN(C)C)CCC(=O)NCCCCCC(=O)OCCCCCCCC,True,False
H17_CHDA,ester,T1_C6,4,739.1,CCCCCCOC(=O)CCN(CCC(=O)OCCCCCC)C1CCCCC1N(CCC(=O)OCCCCCC)CCC(=O)OCCCCCC,False,False
H17_CHDA,ester,T2_C8,4,851.3,CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC)C1CCCCC1N(CCC(=O)OCCCCCCCC)CCC(=O)OCCCCCCCC,False,False
H17_CHDA,ester,T3_C10,4,963.5,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)C1CCCCC1N(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,False,False
H17_CHDA,ester,T4_C12,4,1075.7,CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)C1CCCCC1N(CCC(=O)OCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCC,False,False
H17_CHDA,ester,T5_C14,4,1188.0,CCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCC)C1CCCCC1N(CCC(=O)OCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCC,False,False
H17_CHDA,ester,T6_C16,4,1300.2,CCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCC)C1CCCCC1N(CCC(=O)OCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCC,False,False
H17_CHDA,ester,T7_C18,4,1412.4,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)C1CCCCC1N(CCC(=O)OCCCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCCCC,False,False
H17_CHDA,ester,T10_C12i,4,1131.8,CC(C)CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC(C)C)C1CCCCC1N(CCC(=O)OCCCCCCCCCCC(C)C)CCC(=O)OCCCCCCCCCCC(C)C,False,False
H17_CHDA,ester,T11_oleyl,4,1404.3,CCCCCCCC/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CCCCCCCC)C1CCCCC1N(CCC(=O)OCCCCCCCC/C=C\CCCCCCCC)CCC(=O)OCCCCCCCC/C=C\CCCCCCCC,False,False
H17_CHDA,ester,T12_linoleyl,4,1396.3,CCCCCCCC/C=C\C/C=C\CCCCCOC(=O)CCN(CCC(=O)OCCCCC/C=C\C/C=C\CCCCCCCC)C1CCCCC1N(CCC(=O)OCCCCC/C=C\C/C=C\CCCCCCCC)CCC(=O)OCCCCC/C=C\C/C=C\CCCCCCCC,False,False
H17_CHDA,ester,T13_C9,4,907.4,CCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCC)C1CCCCC1N(CCC(=O)OCCCCCCCCC)CCC(=O)OCCCCCCCCC,False,False
H17_CHDA,ester,T14_thioC8,4,1091.8,CCSCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCSCC)C1CCCCC1N(CCC(=O)OCCCCCCCCSCC)CCC(=O)OCCCCCCCCSCC,True,False
H17_CHDA,ester,T15_OC8,4,1027.5,CCOCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCOCC)C1CCCCC1N(CCC(=O)OCCCCCCCCOCC)CCC(=O)OCCCCCCCCOCC,True,False
H17_CHDA,ester,T16_C11,4,1019.6,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)C1CCCCC1N(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC,False,False
H17_CHDA,ester,T17_SS_C6,4,1332.3,CCCCCCSSCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCSSCCCCCC)C1CCCCC1N(CCC(=O)OCCCCCCSSCCCCCC)CCC(=O)OCCCCCCSSCCCCCC,True,True
H17_CHDA,ester,T19_estC8,4,1307.9,CCCCCCOC(=O)CCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC(=O)OCCCCCC)C1CCCCC1N(CCC(=O)OCCCCCCCC(=O)OCCCCCC)CCC(=O)OCCCCCCCC(=O)OCCCCCC,True,False
H17_CHDA,ester,T20_estBr,4,1307.9,CCCCCCCCOC(=O)CCCCCOC(=O)CCN(CCC(=O)OCCCCCC(=O)OCCCCCCCC)C1CCCCC1N(CCC(=O)OCCCCCC(=O)OCCCCCCCC)CCC(=O)OCCCCCC(=O)OCCCCCCCC,True,False
H17_CHDA,amide,T1_C6,4,735.2,CCCCCCNC(=O)CCN(CCC(=O)NCCCCCC)C1CCCCC1N(CCC(=O)NCCCCCC)CCC(=O)NCCCCCC,False,False
H17_CHDA,amide,T2_C8,4,847.4,CCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCC)C1CCCCC1N(CCC(=O)NCCCCCCCC)CCC(=O)NCCCCCCCC,False,False
H17_CHDA,amide,T3_C10,4,959.6,CCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCC)C1CCCCC1N(CCC(=O)NCCCCCCCCCC)CCC(=O)NCCCCCCCCCC,False,False
H17_CHDA,amide,T4_C12,4,1071.8,CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)C1CCCCC1N(CCC(=O)NCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCC,False,False
H17_CHDA,amide,T5_C14,4,1184.0,CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)C1CCCCC1N(CCC(=O)NCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCC,False,False
H17_CHDA,amide,T6_C16,4,1296.2,CCCCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCCCC)C1CCCCC1N(CCC(=O)NCCCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCCCC,False,False
H17_CHDA,amide,T7_C18,4,1408.5,CCCCCCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)C1CCCCC1N(CCC(=O)NCCCCCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCCCCCC,False,False
H17_CHDA,amide,T10_C12i,4,1127.9,CC(C)CCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCC(C)C)C1CCCCC1N(CCC(=O)NCCCCCCCCCCC(C)C)CCC(=O)NCCCCCCCCCCC(C)C,False,False
H17_CHDA,amide,T11_oleyl,4,1400.4,CCCCCCCC/C=C\CCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCC/C=C\CCCCCCCC)C1CCCCC1N(CCC(=O)NCCCCCCCC/C=C\CCCCCCCC)CCC(=O)NCCCCCCCC/C=C\CCCCCCCC,False,False
H17_CHDA,amide,T12_linoleyl,4,1392.3,CCCCCCCC/C=C\C/C=C\CCCCCNC(=O)CCN(CCC(=O)NCCCCC/C=C\C/C=C\CCCCCCCC)C1CCCCC1N(CCC(=O)NCCCCC/C=C\C/C=C\CCCCCCCC)CCC(=O)NCCCCC/C=C\C/C=C\CCCCCCCC,False,False
H17_CHDA,amide,T13_C9,4,903.5,CCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCC)C1CCCCC1N(CCC(=O)NCCCCCCCCC)CCC(=O)NCCCCCCCCC,False,False
H17_CHDA,amide,T14_thioC8,4,1087.9,CCSCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCSCC)C1CCCCC1N(CCC(=O)NCCCCCCCCSCC)CCC(=O)NCCCCCCCCSCC,True,False
H17_CHDA,amide,T15_OC8,4,1023.6,CCOCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCOCC)C1CCCCC1N(CCC(=O)NCCCCCCCCOCC)CCC(=O)NCCCCCCCCOCC,True,False
H17_CHDA,amide,T16_C11,4,1015.7,CCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCC)C1CCCCC1N(CCC(=O)NCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCC,False,False
H17_CHDA,amide,T17_SS_C6,4,1328.3,CCCCCCSSCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCSSCCCCCC)C1CCCCC1N(CCC(=O)NCCCCCCSSCCCCCC)CCC(=O)NCCCCCCSSCCCCCC,True,True
